ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment
7513141,137263,9054851,Cancellation,27-11-2022 19:13,Escalated,87,Neutral
7513142,108915,9085133,Payment Issue,11-08-2024 12:46,Open,36,Neutral
7513143,142815,,Account Issue,14-06-2022 22:29,Resolved,45,Neutral
7513144,126621,9235534,Return Request,04-10-2024 17:12,Open,15,Neutral
7513145,142333,9189011,Delivery Issue,26-01-2025 12:24,Resolved,134,Positive
7513146,127631,9133980,Return Request,31-03-2024 17:07,Open,49,Neutral
7513147,133469,9166100,,08-07-2022 14:07,Resolved,-10,Positive
7513148,140024,9036349,Product Quality,12-10-2024 19:34,Resolved,71,
7513149,101638,9094775,,10-06-2022 22:11,Open,94,Neutral
7513150,122711,9014695,Delivery Issue,26-03-2025 03:31,Open,52,Negative
7513151,117971,9032143,Refund,24-01-2022 17:46,Escalated,42,Neutral
7513152,125236,,Return Request,13-06-2026 10:00,Escalated,1782,Positive
7513153,139022,9165003,Delivery Issue,08-09-2024 10:02,Open,14,
7513154,148830,9036580,Technical Support,24-10-2023 19:13,Open,72,Neutral
7513155,130324,9133781,Product Quality,10-09-2024 21:54,Open,156,Negative
7513156,119020,9194536,Refund,24-06-2024 19:54,Resolved,133,Positive
7513157,124812,9045838,Technical Support,06-07-2023 20:31,Open,31,Positive
7513158,109422,,Return Request,27-06-2024 23:08,Open,29,Neutral
7513159,125694,9186543,Payment Issue,17-08-2023 22:53,Resolved,10,Negative
7513160,138885,9228749,,30-09-2024 11:38,Open,10,Negative
7513161,124658,9056411,Product Quality,28-12-2023 01:25,Resolved,38,Negative
7513162,101268,9099252,Cancellation,25-12-2023 20:17,RESOLVED,44,Negative
7513163,139875,9101322,Product Quality,24-07-2024 23:16,Open,43,Neutral
7513164,147743,9242223,Cancellation,14-08-2024 17:13,Resolved,169,Neutral
7513165,132665,9035768,Return Request,31-03-2025 04:11,Resolved,208,Positive
7513166,103271,9144739,Cancellation,27-06-2024 20:14,Open,122,Positive
7513167,145043,9140826,Cancellation,14-06-2023 14:30,Resolved,18,Positive
7513168,142704,9130532,Payment Issue,16-05-2023 08:57,Resolved,108,Negative
7513169,114293,9109126,Account Issue,07-09-2024 22:49,Open,6706,Negative
7513170,140211,9104715,,11-07-2023 11:24,Open,53,Positive
7513171,108640,9118815,Delivery Issue,07-02-2022 09:51,RESOLVED,64,Neutral
7513172,112697,9067599,Account Issue,24-09-2024 22:11,Escalated,41,Negative
7513173,129159,9021127,Cancellation,23-08-2023 18:29,Open,7,Negative
7513174,110396,9057179,Payment Issue,22-02-2024 20:42,Open,3368,Negative
7513175,119619,9111485,Return Request,08-08-2022 08:09,Escalated,6,Neutral
7513176,105828,9070009,Cancellation,01-11-2022 18:24,Open,-4,Neutral
7513177,149210,9079673,Delivery Issue,18-04-2023 12:44,Resolved,64,Neutral
7513178,131687,9146826,Wrong Item,04-06-2022 07:48,Resolved,16,Negative
7513179,115729,9165333,Refund,20-10-2022 19:22,Open,20,Negative
7513180,138291,9132328,Payment Issue,07-01-2022 16:44,Escalated,8,Positive
7513181,128326,9164806,Payment Issue,30-08-2022 13:31,Resolved,19,Negative
7513182,144167,9098410,Technical Support,24-10-2022 11:54,Resolved,46,Neutral
7513183,134546,9149743,Account Issue,06-06-2023 19:57,Resolved,9,Positive
7513184,126249,9057547,,09-06-2024 20:12,Open,215,Negative
7513185,133972,9146958,Technical Support,05-06-2023 21:12,Escalated,-6,Neutral
7513186,112871,9218066,Delivery Issue,30-09-2022 19:22,Open,13,Negative
7513187,107678,9031047,Return Request,05-01-2023 19:33,Open,21,Positive
7513188,133466,9249658,Cancellation,03-04-2022 16:51,Escalated,-3,Neutral
7513189,425,9035147,Cancellation,12-02-2023 07:23,Open,5671,
7513190,124630,9151130,Account Issue,29-11-2024 17:51,Open,53,Negative
7513191,147091,9155472,Cancellation,24-10-2024 19:51,Open,1,Neutral
7513192,134611,,Return Request,16-07-2022 21:01,Resolved,215,Neutral
7513193,107836,9081725,Delivery Issue,05-04-2022 09:38,Escalated,5,Positive
7513194,136961,9227365,Cancellation,14-01-2022 19:35,Resolved,84,Negative
7513195,142748,9049377,Cancellation,01-01-2022 14:40,Open,4550,
7513196,125412,9177237,Wrong Item,23-02-2023 09:06,Resolved,44,Negative
7513197,123530,9230542,Cancellation,25-10-2022 07:12,Open,156,Neutral
7513198,112870,9111255,Cancellation,21-02-2023 17:54,Closed,39,Positive
7513199,105710,9138528,Return Request,20-10-2023 18:24,Open,-1,Neutral
7513200,134470,9173627,Refund,15-07-2022 10:19,Open,43,Negative
7513201,109037,9112213,Cancellation,19-10-2022 11:54,Resolved,153,Negative
7513202,147115,9100482,Cancellation,05-11-2024 20:22,open,63,Positive
7513203,107635,9188960,Cancellation,08-04-2024 16:27,Resolved,2,Neutral
7513204,129615,9121143,Technical Support,13-08-2024 17:09,Open,48,Neutral
7513205,129995,9195416,Refund,03-06-2023 13:13,Open,55,Neutral
7513206,107581,9116754,Account Issue,06-09-2022 16:07,Resolved,4,Neutral
7513207,123869,9202554,Payment Issue,28-12-2022 06:19,Resolved,8,Negative
7513208,126053,9229603,Return Request,30-11-2023 10:40,Open,13,Negative
7513209,122145,9045741,Delivery Issue,31-03-2023 17:51,Open,33,Neutral
7513210,114242,9206081,Product Quality,14-12-2024 04:33,Resolved,22,Negative
7513211,124432,9133178,Cancellation,12-07-2023 21:02,Resolved,13,Positive
7513212,100967,9191817,Payment Issue,23-02-2024 17:50,Resolved,14,Positive
7513213,109961,9005168,Payment Issue,13-04-2023 17:19,Escalated,40,Negative
7513214,109616,9130934,Payment Issue,21-12-2024 16:00,Closed,7,Positive
7513215,107089,9061899,Delivery Issue,09-01-2025 15:59,Escalated,13,Positive
7513216,143083,,Return Request,21-11-2024 17:08,Resolved,184,Negative
7513217,145588,9226015,Return Request,01-04-2023 09:43,Open,5247,
7513218,149051,9016632,Payment Issue,08-11-2022 01:13,Open,7,Neutral
7513219,126417,9107982,Refund,07-06-2024 18:11,Resolved,16,Negative
7513220,117367,9221254,Delivery Issue,13-03-2022 12:43,Closed,24,Neutral
7513221,135196,9077584,Account Issue,03-02-2025 18:18,Resolved,6,Positive
7513222,142405,9127417,,26-03-2024 00:55,Escalated,63,Neutral
7513223,125960,,Wrong Item,08-05-2022 19:38,Escalated,189,Neutral
7513224,105522,9190208,Refund,10-11-2023 12:32,Resolved,16,Neutral
7513225,104123,9098147,,03-09-2024 18:58,Closed,21,Positive
7513226,101056,,Cancellation,28-06-2023 06:46,Open,5,
7513227,145242,,Account Issue,14-07-2023 06:28,Resolved,41,Neutral
7513228,119330,9015478,Product Quality,29-08-2024 16:45,Open,19,Positive
7513229,131855,9201537,Product Quality,11-05-2023 12:01,Resolved,8,Positive
7513230,119677,9185002,Payment Issue,25-11-2023 22:39,Resolved,144,Positive
7513231,109160,9139843,Account Issue,18-06-2022 11:44,Resolved,-5,Negative
7513232,141041,9134426,Product Quality,16-10-2022 09:33,Resolved,36,Negative
7513233,113691,9035532,Payment Issue,04-01-2023 13:00,Open,179,Negative
7513234,104517,9165902,Return Request,23-10-2022 21:24,Resolved,-4,Neutral
7513235,129594,9195964,Account Issue,06-10-2024 23:30,Resolved,47,Negative
7513236,128967,9122688,Payment Issue,16-11-2023 11:46,Closed,229,
7513237,121433,9067528,Return Request,09-06-2024 12:18,Open,199,Positive
7513238,133177,9085740,Technical Support,26-09-2023 12:15,Resolved,-8,Negative
7513239,144587,9224791,Refund,02-04-2023 19:24,Resolved,1,Negative
7513240,117372,9182278,,18-12-2022 12:51,Resolved,4,Negative
7513241,140504,,Account Issue,30-07-2023 17:22,Resolved,20,Positive
7513242,107886,9112433,,24-09-2023 09:31,Resolved,2,Positive
7513243,127987,9169396,,18-03-2022 20:47,Resolved,18,Neutral
7513244,123082,9115660,Product Quality,10-04-2024 11:25,Resolved,42,Neutral
7513245,149036,9023697,Technical Support,14-01-2023 19:02,Resolved,11,Negative
7513246,145146,9232765,Payment Issue,20-08-2024 12:52,Resolved,20,Negative
7513247,130602,9009231,Delivery Issue,23-02-2022 08:21,RESOLVED,1,
7513248,120610,9042352,Product Quality,20-03-2024 04:41,Resolved,1,Negative
7513249,107877,9124823,Cancellation,19-10-2023 21:39,Resolved,95,Positive
7513250,114049,9223187,Wrong Item,23-01-2022 17:53,Resolved,28,Positive
7513251,105332,9131060,Wrong Item,19-12-2024 09:23,Resolved,22,Positive
7513252,104116,,Refund,06-03-2023 13:36,Resolved,5534,Neutral
7513253,121446,9142900,Return Request,31-01-2023 20:50,Resolved,6,Positive
7513254,141473,9162924,Return Request,11-01-2025 18:53,Resolved,73,
7513255,120766,9201825,Account Issue,21-10-2023 18:04,Resolved,57,Positive
7513256,130691,9068885,Cancellation,16-02-2023 21:50,Escalated,93,Negative
7513257,110657,9237948,Account Issue,03-01-2023 15:03,Resolved,55,Negative
7513258,146217,9057518,Refund,17-01-2025 18:30,Resolved,166,Neutral
7513259,103608,9002643,Technical Support,19-05-2023 20:29,Escalated,65,Neutral
7513260,116484,9218285,Refund,18-04-2023 16:43,RESOLVED,12,Negative
7513261,107604,9040840,Payment Issue,12-07-2022 08:24,Resolved,57,Positive
7513262,121776,9238637,Refund,23-12-2024 19:53,RESOLVED,39,Neutral
7513263,130180,9098917,Return Request,19-08-2024 04:21,Resolved,6269,Negative
7513264,126996,9112023,Delivery Issue,12-09-2024 13:51,RESOLVED,19,Neutral
7513265,116000,9164959,Technical Support,09-09-2022 17:21,Escalated,37,Negative
7513266,119899,9197879,Product Quality,14-02-2026 10:00,Resolved,24,Neutral
7513267,129432,9123777,Payment Issue,27-09-2022 20:22,Open,30,Negative
7513268,100251,9187590,,13-02-2025 20:27,Escalated,1,Negative
7513269,131593,9024130,Technical Support,02-03-2022 16:18,Resolved,90,Neutral
7513270,143851,9065281,Cancellation,09-01-2022 18:57,Escalated,8,Negative
7513271,130615,9064082,Product Quality,31-05-2024 17:46,Open,2,Negative
7513272,126761,9162664,Refund,06-10-2022 08:33,Resolved,-2,Negative
7513273,107618,9214013,Account Issue,08-08-2024 21:56,Resolved,24,Negative
7513274,133772,9133842,Product Quality,24-12-2023 23:54,Open,11,Negative
7513275,148290,9166252,Product Quality,10-01-2022 18:16,Resolved,45,Negative
7513276,148904,9108532,Payment Issue,30-05-2023 14:14,Open,9,Neutral
7513277,146398,9047364,Payment Issue,26-09-2024 18:43,Escalated,-10,Neutral
7513278,139283,9247233,Account Issue,28-10-2022 09:24,Open,-2,Neutral
7513279,139366,9249966,Refund,25-11-2022 21:46,Resolved,22,Neutral
7513280,112092,9150746,Payment Issue,01-06-2023 20:36,Escalated,1,Negative
7513281,133896,9021392,Delivery Issue,15-07-2022 20:40,Resolved,21,Positive
7513282,103346,9100745,Wrong Item,15-11-2023 20:34,Resolved,156,Positive
7513283,137575,9084410,Delivery Issue,08-11-2023 10:01,Resolved,8,Negative
7513284,129198,9043518,Product Quality,12-07-2022 12:38,Resolved,6,Negative
7513285,131000,9142457,Delivery Issue,12-08-2022 02:18,Open,6,Negative
7513286,147074,9108210,Wrong Item,15-12-2023 19:04,Resolved,20,Neutral
7513287,136512,9174883,Delivery Issue,19-10-2024 08:22,Open,25,Negative
7513288,125046,9029695,Return Request,16-06-2022 06:33,Resolved,21,Positive
7513289,141302,9129756,Account Issue,25-02-2025 21:14,Escalated,26,Negative
7513290,102996,,Refund,23-08-2023 18:47,Resolved,103,Negative
7513291,107574,9236677,Payment Issue,07-11-2024 19:55,Escalated,163,Negative
7513292,142810,9117096,Product Quality,06-12-2023 11:38,Resolved,110,Neutral
7513293,133223,9187813,Cancellation,24-10-2023 20:15,Resolved,33,Positive
7513294,134833,9078235,Product Quality,21-04-2022 08:31,Escalated,66,Negative
7513295,145546,9044637,Refund,08-03-2023 08:37,Resolved,103,Negative
7513296,113350,9058545,Delivery Issue,12-11-2022 10:29,Resolved,15,Negative
7513297,127061,9244580,Delivery Issue,16-04-2022 19:12,Resolved,22,Negative
7513298,100963,9060273,Payment Issue,25-07-2024 19:38,Escalated,25,Negative
7513299,136893,9220410,Wrong Item,30-03-2022 21:18,Open,7,Neutral
7513300,139385,9097697,Wrong Item,29-01-2023 21:33,Resolved,50,Neutral
7513301,148429,9238113,Product Quality,18-06-2022 17:24,Open,6,Neutral
7513302,122615,9080564,Technical Support,15-10-2024 08:46,Resolved,8,Negative
7513303,101737,9209525,Product Quality,07-01-2023 19:02,Resolved,153,Positive
7513304,108489,9066487,Account Issue,10-01-2023 11:16,Resolved,23,Neutral
7513305,108948,9071788,Delivery Issue,13-07-2022 20:01,open,20,Neutral
7513306,147925,9050399,Technical Support,09-07-2023 16:22,Resolved,65,Neutral
7513307,102792,9087476,Wrong Item,17-08-2024 22:14,open,197,Positive
7513308,107492,9203628,Refund,13-05-2024 08:27,Resolved,84,Neutral
7513309,134489,9032094,Delivery Issue,26-03-2025 09:02,Resolved,148,Positive
7513310,146433,9032794,Account Issue,18-08-2024 11:49,open,22,Negative
7513311,116325,9240751,Account Issue,22-01-2023 18:04,Resolved,11,Positive
7513312,111766,9187051,Technical Support,07-01-2024 21:03,Resolved,4992,Negative
7513313,147379,9210250,Product Quality,02-07-2022 13:26,Open,69,Negative
7513314,119481,9078081,Product Quality,12-01-2022 08:35,RESOLVED,18,Positive
7513315,141584,9058309,Account Issue,03-08-2024 18:43,Resolved,31,Neutral
7513316,111209,9115168,Return Request,24-07-2022 19:08,Open,157,Neutral
7513317,100478,9114582,Technical Support,04-10-2024 18:51,Resolved,-4,Negative
7513318,100015,9158712,Refund,06-03-2025 17:39,Resolved,70,Neutral
7513319,117713,9086554,Return Request,16-02-2025 14:57,open,59,Positive
7513320,126018,9148962,,11-11-2022 07:30,Resolved,4,Neutral
7513321,124584,9056910,Wrong Item,22-12-2024 07:15,Resolved,198,Neutral
7513322,104157,9241280,Wrong Item,27-10-2024 17:50,Open,59,Neutral
7513323,128962,9172784,Wrong Item,15-01-2024 10:36,Open,16,Neutral
7513324,316,9002050,Wrong Item,16-06-2022 18:50,Resolved,11,Positive
7513325,120431,9042344,Product Quality,06-11-2022 19:41,Open,84,Negative
7513326,141487,9186557,Payment Issue,11-08-2024 12:37,Escalated,168,Neutral
7513327,147981,9198889,Product Quality,29-02-2024 08:47,Resolved,60,Neutral
7513328,101672,9160476,,25-12-2024 13:05,Resolved,5,Negative
7513329,147846,9117545,Cancellation,02-12-2022 19:56,Closed,110,Negative
7513330,112969,9033961,Technical Support,18-08-2023 21:11,Resolved,21,Negative
7513331,131833,9018810,Return Request,17-08-2022 15:24,Resolved,3140,Negative
7513332,145429,9152821,,23-03-2025 13:47,Resolved,92,Positive
7513333,127154,9178215,Product Quality,07-03-2025 14:14,Open,173,Positive
7513334,108544,9061347,,08-06-2022 13:24,Resolved,-8,
7513335,136081,9119275,Payment Issue,22-12-2024 10:04,Escalated,10,Negative
7513336,122815,9173330,Wrong Item,19-04-2024 07:50,Resolved,21,Positive
7513337,105603,9187383,Delivery Issue,13-05-2022 20:31,Resolved,38,Positive
7513338,142382,9152288,,25-12-2022 10:35,Resolved,-4,Negative
7513339,101219,9055992,Return Request,19-10-2022 11:41,Resolved,25,Positive
7513340,137988,9240268,Account Issue,02-10-2022 10:40,Closed,236,Negative
7513341,115490,9203766,Return Request,21-06-2023 18:15,Resolved,207,Positive
7513342,115872,9178048,Account Issue,07-06-2024 22:34,Resolved,68,Negative
7513343,136532,9234294,Refund,16-01-2022 21:05,Open,3,Positive
7513344,115497,9101194,Product Quality,22-08-2023 20:42,Open,18,
7513345,113351,9187059,Refund,26-03-2024 09:47,Resolved,52,
7513346,146653,9204638,Cancellation,30-10-2023 12:55,Resolved,19,Neutral
7513347,123807,,Refund,11-02-2025 00:27,RESOLVED,83,Neutral
7513348,136341,9246109,Wrong Item,22-09-2022 11:06,open,191,Negative
7513349,141639,9076014,Cancellation,23-12-2022 18:14,Resolved,6424,Negative
7513350,124903,9165406,,20-09-2024 13:47,Resolved,69,Positive
7513351,107692,,Cancellation,10-05-2022 18:52,Resolved,6,Neutral
7513352,133084,9097693,Product Quality,19-03-2025 12:07,Resolved,53,Negative
7513353,132372,9243295,Product Quality,22-12-2024 17:22,open,2,Positive
7513354,136668,9203937,Technical Support,27-03-2023 21:15,Resolved,100,Negative
7513355,121223,9222510,Wrong Item,25-01-2025 20:27,Open,47,Neutral
7513356,124759,9052583,Refund,02-04-2024 18:29,Open,51,Positive
7513357,126080,9232989,Technical Support,06-02-2024 15:58,RESOLVED,10,Negative
7513358,148256,9224300,Refund,15-04-2023 17:03,Resolved,10,Negative
7513359,124569,9097327,Account Issue,13-07-2026 10:00,Open,43,Neutral
7513360,141673,,Wrong Item,16-10-2024 12:44,open,36,Negative
7513361,147076,9056671,Technical Support,16-01-2022 19:51,Open,44,Negative
7513362,137529,9024772,Technical Support,21-06-2022 11:28,Open,10,Negative
7513363,130598,9036459,Technical Support,15-03-2023 18:40,Open,7,Positive
7513364,130954,9050254,Wrong Item,02-01-2022 09:00,Resolved,9,Negative
7513365,143207,9195733,Payment Issue,31-03-2022 21:37,Escalated,30,Positive
7513366,118886,9245319,Account Issue,21-12-2023 19:02,Open,238,Negative
7513367,143362,9116649,,05-11-2023 15:07,Escalated,136,Neutral
7513368,106581,9246351,Return Request,03-02-2025 19:21,Escalated,238,Positive
7513369,134103,9081972,Refund,11-10-2023 19:50,RESOLVED,56,Positive
7513370,114840,9188623,,26-10-2023 16:57,Open,221,Neutral
7513371,129789,9174845,Payment Issue,28-03-2024 16:16,Open,18,Negative
7513372,144463,9236298,Payment Issue,08-09-2024 19:45,Open,211,Neutral
7513373,120209,9045595,Payment Issue,27-09-2023 22:02,open,10,Negative
7513374,125696,9220471,Cancellation,11-02-2023 10:51,Open,59,Negative
7513375,118192,9067400,,19-08-2023 09:28,Resolved,130,Negative
7513376,103446,9186038,Return Request,27-12-2022 08:16,Resolved,154,Positive
7513377,121728,9004149,Cancellation,28-06-2024 21:26,Resolved,48,Neutral
7513378,102956,9017356,,04-09-2022 14:32,open,19,Positive
7513379,121468,9092721,Cancellation,11-11-2023 15:03,Open,2,Negative
7513380,106314,9153040,Payment Issue,07-01-2022 20:13,open,44,Negative
7513381,119398,9005303,Account Issue,27-07-2024 18:01,Resolved,20,Positive
7513382,137750,9239944,Product Quality,17-11-2023 20:34,Resolved,-4,Neutral
7513383,122876,9008334,Technical Support,10-11-2022 22:02,Resolved,1229,Positive
7513384,136283,9202675,Refund,20-05-2023 15:56,open,10,Neutral
7513385,137319,9246860,Product Quality,23-08-2024 21:54,Resolved,1100,Negative
7513386,139998,9193210,Payment Issue,27-08-2024 14:38,Open,41,
7513387,143908,9154153,Delivery Issue,09-02-2023 05:28,Resolved,16,Neutral
7513388,102970,9037541,Account Issue,04-01-2023 21:22,Resolved,-9,Positive
7513389,136859,9139158,Payment Issue,19-07-2023 09:55,Resolved,41,Negative
7513390,127810,9157454,Cancellation,26-10-2024 18:59,Escalated,124,Negative
7513391,149131,9244088,Product Quality,03-10-2024 20:10,Resolved,36,Positive
7513392,108148,9017033,Technical Support,21-03-2026 10:00,Resolved,2246,Neutral
7513393,120761,9075857,Product Quality,07-06-2023 15:41,Escalated,221,Negative
7513394,138841,9016917,Refund,14-11-2023 14:19,Resolved,113,Negative
7513395,118792,9120538,Return Request,25-10-2023 19:26,Open,15,Negative
7513396,108567,,Product Quality,16-03-2022 17:33,Resolved,199,Neutral
7513397,126333,9159043,Return Request,10-03-2024 09:53,Open,63,Negative
7513398,102250,9178889,Return Request,09-01-2023 19:07,Resolved,174,Positive
7513399,118421,9221574,Refund,28-12-2024 17:15,Resolved,19,Negative
7513400,103139,9231280,Product Quality,20-03-2025 15:46,Resolved,54,Neutral
7513401,138916,9209710,Technical Support,15-04-2022 07:53,Escalated,-9,
7513402,111576,,Product Quality,29-01-2022 10:27,Open,194,Neutral
7513403,143311,9181434,Account Issue,07-11-2022 16:48,Open,27,Neutral
7513404,105225,9240782,Refund,11-05-2024 21:43,Open,107,Positive
7513405,136324,9009049,Account Issue,27-10-2022 19:16,Escalated,74,Negative
