delivery_id,order_id,warehouse_id,delivery_partner,dispatch_date,delivery_attempts,delivery_status,delay_days
6001915,9122306,146,DTDC,12-03-2025,1,Delivered,0
6001916,9247195,137,Ekart,10-03-2024,1,Returned,0
6001917,9237382,117,India Post,08-01-2024,2,Delivered,1
6001918,9065693,108,BlueDart,02-01-2024,1,Delivered,0
6001919,9065229,115,Amazon Logistics,02-09-2022,15,Delivered,0
6001920,9083975,108,Shadowfax,22-10-2022,1,Failed,7
6001921,9232958,146,DTDC,04-07-2023,3,Delivered,2
6001922,9214123,128,XpressBees,19-08-2024,1,Delivered,0
6001923,9178835,121,Shadowfax,06-07-2024,1,Delivered,0
6001924,9156212,111,FedEx India,06-03-2023,1,Delivered,1
6001925,9185501,148,DTDC,20-09-2023,2,Delivered,1
6001926,9195707,145,delhivery,24-09-2024,1,Delivered,1
6001927,9227341,101,Delhivery,20-07-2022,1,Delivered,1
6001928,9014114,111,Delhivery,25-05-2022,2,Delivered,1
6001929,9072201,134,Ekart,17-07-2022,1,Failed,1
6001930,9125343,135,India Post,30-09-2023,1,Delivered,1
6001931,9093072,132,BlueDart,20-10-2023,3,Delivered,1
6001932,9089580,148,DTDC,22-09-2022,2,Delivered,1
6001933,9183294,106,FedEx India,25-11-2024,2,Delivered,0
6001934,9048348,116,Ekart,10-02-2022,1,Delivered,0
6001935,9122241,121,delhivery,05-02-2025,1,Delivered,0
6001936,9132415,124,India Post,27-09-2024,2,Delivered,0
6001937,9167064,117,Amazon Logistics,10-11-2024,1,Failed,0
6001938,9143783,130,Blue Dart,08-10-2023,1,Delivered,0
6001939,9167651,149,India Post,09-01-2025,2,Delivered,0
6001940,9021688,112,BlueDart,15-07-2023,1,Returned,0
6001941,9129834,146,EKART,31-10-2024,1,Delivered,1
6001942,9083651,128,Ekart,19-03-2024,1,Delivered,0
6001943,9082077,122,XpressBees,24-03-2022,1,Delivered,11
6001944,9008263,123,delhivery,03-06-2022,1,In Transit,3
6001945,9159344,126,BlueDart,23-01-2024,1,Delivered,1
6001946,9035700,125,XpressBees,14-06-2022,1,Returned,0
6001947,9119982,137,Ekart,27-01-2024,2,Delivered,0
6001948,9211848,149,Ekart,27-05-2023,1,Delivered,2
6001949,9094182,145,Shadowfax,29-10-2023,1,Delivered,1
6001950,9064675,104,XpressBees,01-06-2022,1,Delivered,0
6001951,9024235,113,XpressBees,27-03-2025,1,In Transit,2
6001952,9159155,102,DTDC,19-01-2025,1,Failed,5
6001953,9072229,140,Ekart,23-10-2024,2,In Transit,0
6001954,9189937,111,Shadowfax,27-12-2024,1,Delivered,12
6001955,9007161,143,FedEx India,13-04-2023,1,Delivered,-3
6001956,9015816,129,BlueDart,14-08-2024,2,Returned,1
6001957,9217622,120,FedEx India,10-11-2024,3,delivered,1
6001958,9129248,104,India Post,30-08-2022,1,Delivered,0
6001959,9081230,135,BlueDart,17-04-2023,1,Delivered,3
6001960,9245876,101,Delhivery,06-01-2023,2,Delivered,1
6001961,9190372,145,Amazon Logistics,16-06-2024,1,Failed,3
6001962,9098734,104,Amazon Logistics,14-04-2024,2,Delivered,5
6001963,9048449,136,Amazon Logistics,22-07-2022,3,Failed,0
6001964,9075738,,EKART,11-07-2022,2,Delivered,2
6001965,9058413,148,BlueDart,16-06-2022,3,Returned,0
6001966,9064831,136,Ekart,12-02-2024,1,Returned,0
6001967,9190197,113,Shadowfax,12-01-2025,1,Delivered,1
6001968,9067566,134,delhivery,18-04-2023,1,Delivered,0
6001969,9194419,137,Xpressbees,28-06-2022,1,delivered,10
6001970,9019384,121,Shadowfax,02-11-2022,1,Delivered,1
6001971,9128138,103,Amazon Logistics,01-10-2023,2,delivered,1
6001972,9081677,138,Shadowfax,06-04-2022,1,Delivered,2
6001973,9154711,134,Shadowfax,15-05-2024,1,Failed,5
6001974,9087874,135,Delhivery,25-06-2023,1,Returned,1
6001975,9013505,124,Delhivery,20-01-2024,1,Delivered,4
6001976,9128702,149,FedEx India,22-02-2024,1,Delivered,1
6001977,9150093,103,BlueDart,27-04-2024,1,Failed,8
6001978,9185373,129,Shadowfax,04-11-2024,1,Delivered,0
6001979,9085624,124,BlueDart,02-07-2024,1,Delivered,2
6001980,9109953,132,delhivery,18-09-2022,1,Delivered,0
6001981,9149115,146,XpressBees,08-12-2022,2,Delivered,2
6001982,9068104,144,DTDC,02-01-2022,20,Delivered,1
6001983,9203978,133,Ekart,10-07-2024,1,Delivered,1
6001984,9172066,142,FedEx India,14-12-2023,1,Failed,2
6001985,9111142,108,BlueDart,01-06-2024,3,Delivered,0
6001986,9122656,112,DTDC,27-03-2025,1,Delivered,0
6001987,9158800,144,Ekart,27-09-2022,1,Out for Delivery,0
6001988,9213829,114,Ekart,25-03-2022,1,Delivered,2
6001989,9036560,112,BlueDart,17-01-2022,3,In Transit,0
6001990,9174858,142,BlueDart,17-07-2024,1,Delivered,2
6001991,9245359,124,XpressBees,07-12-2022,1,Returned,5
6001992,9142159,132,Blue Dart,17-07-2024,2,Failed,0
6001993,9041058,112,Ekart,18-01-2024,1,Delivered,1
6001994,9206056,126,delhivery,10-06-2023,1,Returned,2
6001995,9018404,147,BlueDart,30-03-2025,1,Delivered,0
6001996,9061708,127,EKART,13-11-2024,1,Delivered,3
6001997,9232117,139,Shadowfax,05-07-2022,1,Failed,2
6001998,9099767,102,FedEx India,08-08-2022,1,Delivered,1
6001999,9113810,123,Blue Dart,06-08-2024,1,delivered,-1
6002000,9176555,129,India Post,20-08-2022,1,Delivered,1
6002001,9006280,150,Delhivery,03-07-2024,1,Delivered,1
6002002,9228381,104,FedEx India,18-07-2023,2,Delivered,0
6002003,9145545,136,XpressBees,26-02-2023,2,Delivered,2
6002004,9031611,113,Amazon Logistics,10-06-2024,1,Delivered,-1
6002005,9237009,137,EKART,30-03-2024,1,Delivered,3
6002006,9128504,126,XpressBees,08-07-2023,3,Delivered,0
6002007,9180695,112,Delhivery,25-10-2024,1,Out for Delivery,1
6002008,9124652,109,BlueDart,25-10-2024,20,Delivered,1
6002009,9145456,123,Delhivery,21-07-2022,1,Returned,2
6002010,9009843,104,Shadowfax,10-02-2023,1,Failed,1
6002011,9222912,116,XpressBees,03-04-2024,1,Delivered,1
6002012,9013522,137,Ekart,25-09-2022,1,Delivered,0
6002013,9224756,110,Ekart,02-02-2024,1,Delivered,0
6002014,9103752,147,Shadowfax,24-12-2023,1,Failed,0
6002015,9096712,122,BlueDart,21-10-2024,1,Delivered,0
6002016,9128367,122,India Post,15-11-2022,3,Failed,0
6002017,9153065,115,DTDC,28-12-2023,1,Delivered,7
6002018,9149895,130,India Post,09-06-2024,1,Delivered,0
6002019,9187885,123,India Post,04-04-2023,2,Delivered,9
6002020,9017897,116,India Post,31-10-2022,1,Delivered,0
6002021,9244738,112,Xpressbees,24-10-2022,1,Failed,0
6002022,9211908,101,BlueDart,25-04-2023,1,Delivered,2
6002023,9005481,117,Ekart,05-10-2024,1,Delivered,1
6002024,9096242,136,Ekart,19-08-2024,1,Delivered,1
6002025,9223973,119,XpressBees,19-03-2025,1,Delivered,1
6002026,9064871,131,Shadowfax,18-08-2023,1,Delivered,2
6002027,9131098,116,Delhivery,05-06-2023,1,Returned,3
6002028,9168067,145,Amazon Logistics,24-11-2024,1,Delivered,1
6002029,9157476,145,Shadowfax,15-04-2023,1,Delivered,2
6002030,9034572,145,Shadowfax,10-03-2025,3,Failed,1
6002031,9127973,102,Delhivery,29-11-2023,1,Delivered,3
6002032,9237885,149,Delhivery,10-12-2024,2,Returned,0
6002033,9007075,124,DTDC,25-12-2023,1,Delivered,0
6002034,9012423,127,BlueDart,27-02-2022,1,Delivered,1
6002035,9115844,120,India Post,25-10-2022,2,Failed,0
6002036,9247229,137,XpressBees,05-12-2023,1,Delivered,1
6002037,9200625,107,DTDC,26-12-2023,2,Out for Delivery,0
6002038,9043166,147,EKART,13-08-2024,1,Delivered,1
6002039,9081583,146,XpressBees,12-12-2023,1,Delivered,2
6002040,9171757,126,Xpressbees,29-08-2022,2,Delivered,12
6002041,9000085,148,delhivery,14-06-2023,1,Failed,0
6002042,9044731,150,India Post,27-06-2023,1,Delivered,0
6002043,9149898,108,Xpressbees,19-08-2022,1,Delivered,5
6002044,9177797,101,Ekart,06-04-2022,2,Delivered,3
6002045,9140481,134,Shadowfax,13-08-2024,2,Failed,1
6002046,9240168,124,DTDC,04-01-2024,1,Delivered,2
6002047,9087208,108,FedEx India,05-05-2023,1,Delivered,1
6002048,9228524,146,Shadowfax,22-10-2022,1,In Transit,2
6002049,9155945,102,Ekart,02-04-2024,3,Delivered,2
6001450,9140406,126,Blue Dart,21-09-2024,1,Delivered,6
6002051,9116517,101,EKART,04-11-2022,1,Delivered,1
6002052,9112398,137,Delhivery,31-10-2024,1,Failed,0
6002053,9226402,113,DTDC,06-12-2023,1,Delivered,0
6002054,9162029,109,Ekart,13-01-2023,1,Delivered,1
6002055,9031869,132,FedEx India,19-03-2022,1,Delivered,0
6002056,9184965,140,XpressBees,04-06-2022,1,Delivered,0
6002057,9236852,108,Ekart,17-09-2023,1,Delivered,-1
6002058,9161935,127,Ekart,30-07-2023,1,Returned,12
6002059,9115817,131,India Post,03-01-2025,1,delivered,1
6002060,9131190,104,EKART,20-12-2024,1,Failed,0
6002061,9238151,,DTDC,15-12-2024,1,Returned,2
6002062,9167158,106,FedEx India,24-06-2022,1,Delivered,0
6002063,9011088,150,BlueDart,04-03-2023,1,Delivered,3
6002064,9232635,112,Delhivery,21-06-2023,3,Delivered,0
6002065,9184987,148,BlueDart,08-01-2022,20,Failed,0
6002066,9026283,127,Delhivery,24-11-2022,1,Delivered,3
6002067,9176197,119,Ekart,31-07-2024,2,Returned,0
6002068,9079573,106,XpressBees,02-11-2022,1,Failed,0
6002069,9245197,139,BlueDart,05-05-2024,1,Out for Delivery,2
6002070,9151796,103,Amazon Logistics,25-12-2023,1,Delivered,3
6002071,9023636,144,Ekart,22-09-2023,3,Delivered,1
6002072,9040574,143,FedEx India,03-10-2023,1,Returned,2
6002073,9077733,118,Shadowfax,06-01-2023,1,Delivered,0
6002074,9036155,105,delhivery,04-01-2025,1,Delivered,3
6002075,9189025,112,EKART,31-03-2022,2,In Transit,1
6002076,9115212,112,DTDC,16-02-2022,1,Delivered,0
6002077,9035935,140,India Post,30-12-2022,2,Returned,2
6002078,9019599,118,EKART,13-06-2023,2,Delivered,1
6002079,9006532,119,DTDC,08-10-2022,1,Failed,0
6002080,9096275,115,DTDC,13-05-2023,1,Delivered,1
6002081,9108568,112,Delhivery,13-08-2023,1,Returned,1
6002082,9095248,129,India Post,07-09-2023,2,Delivered,5
6002083,9123542,112,Ekart,06-02-2022,3,Delivered,0
6002084,9244233,,XpressBees,10-03-2024,2,Delivered,1
6002085,9246219,137,Ekart,23-10-2022,1,Delivered,1
6002086,9153515,107,BlueDart,21-02-2025,1,Delivered,3
6002087,9078141,130,Shadowfax,06-04-2024,1,Delivered,2
6002088,9076577,106,India Post,21-06-2023,3,Delivered,0
6002089,9155642,104,BlueDart,03-10-2023,2,delivered,1
6002090,9023392,128,Ekart,14-03-2022,1,In Transit,0
6002091,9124111,134,DTDC,30-10-2024,3,Returned,0
6002092,9211861,128,Shadowfax,05-10-2023,1,Delivered,3
6002093,9208279,148,XpressBees,02-12-2022,1,Delivered,2
6002094,9011534,119,Ekart,12-07-2023,2,Returned,3
6002095,9018228,110,Delhivery,07-05-2022,2,Delivered,11
6002096,9040524,107,Delhivery,25-12-2022,2,Delivered,2
6002097,9017779,124,Ekart,25-09-2024,3,Delivered,1
6002098,9105553,122,XpressBees,06-10-2024,1,Delivered,0
6002099,9178988,128,FedEx India,03-03-2024,2,Delivered,0
6002100,9176026,132,Ekart,21-03-2025,3,Failed,2
6002101,9228475,140,DTDC,10-05-2024,1,Delivered,0
6002102,316,150,DTDC,02-06-2023,15,Delivered,1
6002103,9075472,108,BlueDart,20-12-2022,1,Delivered,0
6002104,9207020,106,Ekart,02-02-2024,3,Returned,0
6002105,9132225,131,Shadowfax,10-03-2022,1,Delivered,1
6002106,9117168,147,Ekart,24-04-2023,1,Failed,6
6002107,9018502,143,Ekart,26-05-2022,2,Delivered,-1
6002108,9020531,124,BlueDart,28-05-2024,3,Delivered,0
6002109,9028604,122,Delhivery,06-08-2024,1,Delivered,1
6002110,9223249,111,Blue Dart,04-02-2025,1,Delivered,2
6002111,9187102,113,Delhivery,30-06-2022,1,delivered,1
6002112,9154515,,BlueDart,03-01-2023,1,Delivered,0
6002113,9080899,102,Delhivery,31-07-2022,1,Delivered,2
6002114,9228479,129,Delhivery,06-10-2022,1,Failed,3
6002115,9232284,103,Delhivery,08-06-2024,1,Delivered,11
6002116,9119954,125,Blue Dart,13-10-2024,2,Returned,-1
6002117,9167351,103,Shadowfax,04-03-2022,1,Delivered,3
6002118,9233617,136,XpressBees,30-10-2023,1,Delivered,0
6002119,9095382,106,FedEx India,24-10-2022,1,Delivered,0
6002120,9038403,146,India Post,09-02-2023,1,Delivered,7
6002121,9189529,103,Ekart,30-10-2022,2,Delivered,0
6002122,9197383,107,Shadowfax,02-10-2022,1,Delivered,-1
6002123,9040527,136,Ekart,24-02-2025,1,Delivered,3
6002124,9064804,111,Ekart,27-02-2025,1,Delivered,0
6002125,9086161,147,EKART,20-12-2023,20,Delivered,2
6002126,9087535,114,Amazon Logistics,17-09-2023,1,Delivered,0
6002127,9107433,135,Xpressbees,30-12-2022,1,Delivered,1
6002128,9101979,108,FedEx India,28-04-2023,1,Delivered,1
6002129,9184508,138,Ekart,18-10-2023,1,Delivered,2
6002130,9125695,150,DTDC,11-11-2022,1,Delivered,2
6002131,9169061,118,BlueDart,14-05-2022,3,In Transit,1
6002132,9232400,121,Delhivery,03-10-2022,1,Delivered,1
6002133,9094352,101,Amazon Logistics,05-01-2022,1,Delivered,0
6001720,9159669,124,XpressBees,25-08-2022,1,Returned,0
6002135,9170124,104,Blue Dart,09-01-2023,1,Delivered,4
6002136,9196496,117,FedEx India,31-01-2022,1,Delivered,1
6002137,9179475,113,XpressBees,13-05-2022,1,delivered,3
6002138,9147589,106,India Post,17-12-2024,1,delivered,2
6002139,9110269,143,BlueDart,24-03-2024,1,Returned,2
6002140,9157145,140,Blue Dart,01-07-2023,1,Returned,2
6002141,9205336,119,XpressBees,06-11-2024,3,delivered,9
6002142,9035722,105,delhivery,25-12-2022,3,Failed,2
6002143,9172929,109,Delhivery,26-02-2022,2,Delivered,0
6002144,9001088,131,FedEx India,07-02-2025,1,Delivered,3
6002145,9105514,118,Shadowfax,03-07-2024,3,Delivered,3
6002146,9021140,117,FedEx India,05-04-2024,1,Delivered,3
6002147,9031108,123,DTDC,18-03-2023,1,Delivered,1
6002148,9019678,115,DTDC,04-07-2022,1,Delivered,1
6002149,9219497,126,Ekart,05-01-2024,1,Failed,1
6002150,9164643,135,delhivery,17-12-2023,3,Returned,3
6002151,9195775,101,Amazon Logistics,03-06-2024,1,Failed,2
6002152,9172997,101,DTDC,19-04-2023,1,Delivered,2
6002153,9175882,120,DTDC,06-01-2022,2,Failed,1
6002154,9241450,116,India Post,01-01-2022,1,Failed,1
6002155,9013828,102,India Post,20-11-2023,2,Delivered,-3
6002156,9020122,142,Shadowfax,27-05-2023,1,In Transit,9
6002157,9228171,141,BlueDart,26-03-2024,1,Delivered,2
6000050,9183135,125,Amazon Logistics,25-08-2022,1,Delivered,0
6002159,9205766,126,Shadowfax,20-09-2024,1,Out for Delivery,1
6002160,9174257,149,FedEx India,17-03-2025,2,Delivered,0
6002161,9056008,126,Ekart,19-12-2023,1,Delivered,0
6002162,9236514,146,FedEx India,01-11-2023,15,Delivered,3
6002163,9085389,121,Ekart,28-09-2022,2,Returned,2
6002164,9030103,105,Ekart,23-07-2022,1,Delivered,2
6002165,9004210,110,XpressBees,05-01-2022,1,Failed,2
6002166,9165974,121,Blue Dart,26-03-2024,1,Returned,3
6000813,9062670,122,delhivery,20-07-2022,1,Delivered,1
6002168,9125890,130,Xpressbees,24-04-2024,3,Delivered,1
6002169,9160613,147,Delhivery,22-05-2022,2,Delivered,0
6002170,9039919,110,FedEx India,22-12-2022,2,Delivered,7
6002171,9021301,122,BlueDart,21-02-2024,1,Delivered,1
6002172,9185573,,BlueDart,29-03-2024,2,Delivered,1
6002173,9052009,144,DTDC,18-11-2023,1,Delivered,1
6002174,9187933,147,DTDC,24-09-2024,1,Out for Delivery,0
6002175,9188955,115,BlueDart,07-09-2022,1,Delivered,1
6002176,9207265,124,Ekart,02-10-2023,1,Failed,0
6002177,9106528,142,BlueDart,08-01-2023,2,Delivered,3
6002178,9074812,131,XpressBees,20-10-2024,1,Delivered,0
6002179,9021093,124,India Post,17-06-2023,1,delivered,9
6002180,9215028,108,Delhivery,16-07-2023,1,Returned,1
6002181,9030803,130,BlueDart,15-06-2024,3,In Transit,1
6002182,9142729,124,Ekart,17-10-2023,1,Failed,4
6002183,9186544,149,Blue Dart,16-02-2025,2,Returned,1
6002184,9244601,112,Delhivery,19-03-2024,1,Returned,0
6002185,9021271,149,delhivery,21-07-2022,2,Delivered,2
6002186,9065296,111,Ekart,19-01-2025,2,Delivered,-1
6002187,9018002,120,BlueDart,20-10-2022,2,Delivered,0
6002188,9203326,147,Shadowfax,25-12-2023,1,Delivered,2
6002189,9082065,143,BlueDart,05-11-2022,1,Failed,0
6002190,9244877,109,delhivery,30-09-2022,1,Delivered,3
6002191,9107691,123,XpressBees,26-07-2022,1,Failed,2
6002192,9120238,133,Delhivery,27-12-2022,1,Failed,1
6002193,9120898,103,XpressBees,03-05-2023,1,Delivered,1
6002194,9120634,127,Delhivery,16-12-2023,2,Delivered,0
6002195,9143377,142,Delhivery,12-01-2025,15,Delivered,-1
6002196,9062634,135,Ekart,18-11-2022,1,Delivered,0
6002197,9168509,150,XpressBees,10-07-2024,1,In Transit,3
6002198,9051217,121,Ekart,05-07-2023,1,Failed,1
6002199,9154197,108,Blue Dart,08-11-2024,1,Delivered,1
6002200,9029109,128,Ekart,28-03-2024,1,Failed,0
6002201,9218883,125,Shadowfax,01-05-2022,1,Failed,1
6002202,9082063,101,BlueDart,01-03-2023,1,Delivered,2
6002203,9082182,108,Ekart,31-03-2024,2,Returned,3
6002204,9131672,148,Delhivery,10-03-2023,1,Delivered,0
6002205,9131506,113,BlueDart,16-01-2022,1,In Transit,2
6002206,9169409,129,delhivery,29-03-2022,1,Delivered,0
6002207,9231714,125,Delhivery,14-03-2024,3,Delivered,0
6002208,9151437,120,DTDC,16-09-2023,2,Out for Delivery,1
6002209,9231767,109,Xpressbees,26-02-2023,1,Delivered,0
6002210,9229738,133,BlueDart,18-07-2024,1,Out for Delivery,-3
6002211,9027245,125,Delhivery,01-02-2023,3,Delivered,2
6002212,9225730,145,DTDC,02-08-2023,1,Delivered,3
6002213,9186560,,BlueDart,19-12-2022,1,Returned,-3
6002214,9158732,136,XpressBees,29-12-2022,1,Failed,3
6002215,9136317,123,Delhivery,27-06-2022,1,Failed,0
6002216,9241806,137,Delhivery,12-05-2022,1,In Transit,1
6002217,9012223,133,XpressBees,10-11-2023,1,Delivered,0
6002218,9026636,136,Delhivery,27-12-2023,1,Delivered,7
6002219,9129518,111,BlueDart,11-11-2022,3,Returned,2
6002220,9141125,138,Ekart,07-06-2024,1,Failed,0
6002221,9109929,101,Delhivery,07-03-2024,1,Delivered,3
6002222,9040114,115,Shadowfax,26-03-2023,1,Delivered,2
6002223,9113400,124,DTDC,28-12-2024,1,Delivered,3
6002224,9028118,140,India Post,09-03-2023,1,Delivered,5
6002225,9057656,110,Ekart,18-07-2023,1,Delivered,1
6002226,9031717,102,Blue Dart,29-06-2023,1,Delivered,1
6002227,9030852,115,BlueDart,04-08-2023,1,Failed,1
6002228,9136322,117,Ekart,08-11-2022,1,In Transit,2
6002229,9225894,137,FedEx India,05-07-2024,3,Returned,0
6002230,9184550,146,Ekart,14-08-2024,1,Delivered,2
6002231,9070045,130,XpressBees,30-12-2024,2,Delivered,2
6002232,9230105,122,Ekart,02-02-2024,1,Returned,0
6002233,9216242,123,India Post,18-11-2022,2,Delivered,2
6002234,9040116,107,Delhivery,21-09-2024,1,Delivered,0
6002235,9123635,119,Ekart,22-12-2023,1,Returned,2
6002236,9172133,138,Delhivery,21-08-2023,1,Delivered,1
6002237,9150715,124,XpressBees,31-03-2025,3,Delivered,1
6002238,9107229,131,DTDC,11-01-2024,1,Failed,2
6001992,9054042,107,DTDC,15-02-2022,1,Returned,0
6002240,9144628,113,India Post,23-03-2023,1,Delivered,0
6002241,9119625,109,Amazon Logistics,28-01-2025,1,Delivered,8
6002242,9087726,102,Delhivery,26-12-2023,1,Delivered,1
6002243,9152255,110,Ekart,11-05-2024,1,Delivered,2
6002244,9224073,150,Ekart,28-07-2022,1,Delivered,0
6002245,9046070,125,Ekart,24-11-2023,3,Out for Delivery,1
6002246,9182322,124,FedEx India,13-01-2025,1,Returned,0
6002247,9011976,129,Amazon Logistics,31-10-2024,1,Failed,0
6002248,9107449,107,XpressBees,29-07-2022,1,Delivered,3
6002249,9187830,123,DTDC,18-04-2024,1,Out for Delivery,1
6002250,9204382,102,BlueDart,27-11-2023,1,Returned,2
6002251,9152083,106,XpressBees,21-03-2025,2,Delivered,2
6002252,9030629,106,FedEx India,12-04-2023,1,In Transit,1
6002253,9087536,108,XpressBees,04-10-2023,1,Failed,0
6002254,9245109,111,EKART,07-11-2022,1,Delivered,0
6002255,9155994,101,Ekart,12-08-2023,1,Delivered,3
6002256,9180398,132,India Post,14-01-2025,3,Delivered,1
6002257,9130343,136,DTDC,30-08-2023,3,Delivered,1
6002258,9114202,145,delhivery,02-12-2022,2,Failed,0
6002259,9166472,109,Blue Dart,24-09-2022,1,Delivered,0
6002260,9153023,114,India Post,29-08-2022,3,Delivered,0
6002261,9198803,,Shadowfax,24-12-2023,1,Delivered,5
6002262,9179802,110,BlueDart,16-01-2023,2,Delivered,5
6002263,9001474,121,BlueDart,09-10-2024,1,Failed,1
6002264,9193483,,XpressBees,23-07-2022,2,delivered,2
6002265,9009220,137,Shadowfax,16-01-2024,1,Delivered,2
6002266,9004488,101,Ekart,01-02-2023,1,Out for Delivery,0
6002267,9099594,134,Delhivery,17-05-2022,1,Delivered,0
6002268,9158451,141,Ekart,25-11-2023,1,Failed,2
6002269,9206486,142,Ekart,10-01-2025,1,Out for Delivery,0
6002270,9186547,145,Amazon Logistics,12-05-2023,20,Failed,1
6002271,13,142,EKART,01-06-2023,1,Delivered,1
6002272,9206017,142,Amazon Logistics,12-11-2024,1,Delivered,2
6002273,9209407,134,Ekart,14-05-2024,1,Failed,1
6002274,9074425,,DTDC,28-12-2022,2,Delivered,0
6002275,9239586,129,Delhivery,31-07-2022,1,Delivered,-1
6002276,9137235,107,Delhivery,21-09-2024,1,FAILED,0
6002277,9046167,105,BlueDart,02-03-2024,1,Delivered,0
6002278,9222022,139,XpressBees,18-08-2024,1,In Transit,3
6002279,9034044,110,XpressBees,22-12-2024,1,Delivered,2
6000125,9219398,131,Delhivery,11-07-2024,3,Delivered,0
6002281,9001115,128,DTDC,04-07-2024,2,Delivered,3
6002282,9081649,113,Shadowfax,11-12-2022,3,Returned,1
6002283,9157237,148,DTDC,04-01-2024,1,Failed,2
6002284,9037621,106,delhivery,09-09-2024,1,Returned,0
6002285,9184543,139,BlueDart,11-12-2023,2,Delivered,2
6002286,9219999,125,XpressBees,02-01-2025,1,Delivered,0
6002287,9199225,122,FedEx India,20-12-2022,3,Delivered,0
6002288,9145051,129,DTDC,16-02-2025,1,Returned,2
6002289,9235399,134,delhivery,01-12-2024,2,Failed,1
6002290,9073254,125,Ekart,22-03-2025,1,Returned,0
6002291,9152458,111,BlueDart,03-01-2023,1,Delivered,0
6002292,9078442,126,BlueDart,08-07-2022,1,Delivered,1
6002293,9097984,144,DTDC,11-01-2022,1,Delivered,0
6002294,9054185,106,Delhivery,11-04-2023,1,Failed,2
6002295,9178731,139,XpressBees,29-06-2023,3,Delivered,0
6002296,9079561,118,Shadowfax,19-10-2023,1,Delivered,0
6002297,9147032,137,Delhivery,30-01-2022,1,Returned,2
6002298,9022728,132,Delhivery,07-02-2024,1,Delivered,1
6002299,9176201,,delhivery,21-05-2023,1,Delivered,0
6002300,9077811,119,DTDC,01-11-2023,3,Delivered,0
6002301,9091354,111,Delhivery,31-12-2023,1,Delivered,0
6002302,9128800,123,DTDC,20-03-2025,1,Delivered,3
6002303,9129320,134,Shadowfax,26-08-2023,1,Delivered,1
6002304,9205730,146,Ekart,15-03-2023,1,Delivered,0
6002305,9188411,127,XpressBees,04-12-2024,2,Delivered,3
6002306,9140807,107,XpressBees,28-11-2024,1,Delivered,0
6002307,9061940,107,Delhivery,25-09-2024,2,Delivered,1
