refund_id,return_id,refund_amount,refund_status,refund_method,refund_processed_date,refund_reason_code
8507539,8019880,1470.36,Processed,Wallet,06-08-2023,QUALITY_ISSUE
8507540,8029839,2176.57,Processed,Coupon,01-02-2024,WRONG_ITEM
8507541,8035892,2063.06,Processed,Original Payment,14-08-2022,QUALITY_ISSUE
8507542,8028401,154.5,Processed,Bank Transfer,13-03-2023,DUPLICATE_ORDER
8507543,8017684,1336.4,PENDING,Wallet,28-05-2022,
8507544,8007865,10529.23,Rejected,Original Payment,30-05-2024,QUALITY_ISSUE
8507545,8021968,56558.38,Processed,Original Payment,12-03-2024,DAMAGED_PRODUCT
8507546,8042402,2229.45,Processed,Wallet,02-11-2024,DUPLICATE_ORDER
8507547,8012172,896.96,Processed,Coupon,18-01-2025,QUALITY_ISSUE
8507548,8028482,939.02,Processed,Wallet,29-05-2024,SIZE_ISSUE
8507549,8002007,5727.57,processed,Original Payment,28-05-2023,CHANGED_MIND
8507550,8038458,790.56,Processed,Crypto,05-06-2022,SIZE_ISSUE
8507551,8007886,7878.35,Pending,Wallet,12-01-2023,NOT_AS_DESCRIBED
8507552,8014444,484.74,PENDING,Wallet,15-04-2023,
8507553,8042867,785.99,Processed,Coupon,04-11-2024,MISSING_PARTS
8507554,8027229,156472.5,Pending,Original Payment,19-03-2025,DUPLICATE_ORDER
8507555,8011632,1386.95,Processed,UPI,10-04-2023,QUALITY_ISSUE
8507556,8029389,3347.71,Processed,Wallet,12-01-2024,
8507557,8025857,375.23,Rejected,Wallet,06-12-2022,CHANGED_MIND
8507558,8003644,1365.77,Processed,Coupon,26-03-2024,CHANGED_MIND
8507559,8004387,1440,Pending,Bank Transfer,01-01-2024,DAMAGED_PRODUCT
8507560,8037755,827.08,Processed,Wallet,12-11-2024,DUPLICATE_ORDER
8507561,8018194,18134.89,Processed,Original Payment,06-02-2025,DUPLICATE_ORDER
8507562,8009461,31334.82,Rejected,Wallet,24-11-2024,DUPLICATE_ORDER
8507563,8002660,2371.7,Pending,Wallet,13-12-2024,DEFECTIVE
8507564,8019763,255.19,Pending,UPI,02-09-2023,NOT_AS_DESCRIBED
8507565,8005660,41921.12,Pending,Coupon,17-11-2023,DAMAGED_PRODUCT
8507566,8043698,984.89,Processed,UPI,20-09-2023,
8507567,8007924,5042.36,processed,Original Payment,20-08-2023,NOT_AS_DESCRIBED
8507568,8014096,1386.55,Processed,UPI,07-03-2024,
8507569,8000521,58629.39,Rejected,Original Payment,22-06-2022,DEFECTIVE
8507570,8011744,5220.11,Processed,Original Payment,02-03-2025,CHANGED_MIND
8507571,8042042,42711.61,Rejected,UPI,23-06-2023,CHANGED_MIND
8507572,8036134,798.78,Processed,Wallet,25-06-2023,QUALITY_ISSUE
8507573,8012282,4169.78,Pending,UPI,21-03-2022,NOT_AS_DESCRIBED
8507574,8016075,1669.15,Pending,Coupon,19-02-2025,DEFECTIVE
8507575,8014344,1119.37,Processed,Original Payment,24-08-2024,MISSING_PARTS
8507576,8013355,2048.99,Processed,Original Payment,06-06-2023,CHANGED_MIND
8507577,8039245,1070.37,Processed,Coupon,19-11-2024,DUPLICATE_ORDER
8507578,8013863,4159.22,Processed,UPI,13-10-2022,CHANGED_MIND
8507579,8027756,2325.58,Processed,Original Payment,11-01-2024,DEFECTIVE
8507580,8009505,986.95,Rejected,UPI,30-07-2023,QUALITY_ISSUE
8507581,8015406,1444.38,Processed,Coupon,27-01-2023,
8507582,8021054,956.18,Rejected,Original Payment,24-09-2024,
8507583,8018035,489,Pending,Wallet,17-04-2022,WRONG_ITEM
8507584,8015425,829.05,Rejected,Coupon,28-09-2023,MISSING_PARTS
8507585,8024826,523.92,Processed,Original Payment,25-04-2022,SIZE_ISSUE
8507586,8002563,558.76,Processed,Original Payment,28-02-2024,QUALITY_ISSUE
8507587,8033818,21602.93,Pending,Coupon,11-03-2025,QUALITY_ISSUE
8507588,8000795,18050.25,Processed,UPI,20-01-2024,
8507589,8003400,1848.33,Rejected,Original Payment,09-11-2024,QUALITY_ISSUE
8507590,8032255,4379.2,Processed,Original Payment,03-04-2022,DAMAGED_PRODUCT
8507591,8012828,1063.15,Processed,Original Payment,03-07-2023,DAMAGED_PRODUCT
8507592,8044737,1790.91,Rejected,Original Payment,10-03-2022,QUALITY_ISSUE
8507593,8034951,6685.59,Pending,Wallet,27-08-2022,MISSING_PARTS
8507594,8041473,914.3,Pending,Original Payment,04-02-2024,MISSING_PARTS
8507595,8019046,880.08,PENDING,UPI,14-04-2025,CHANGED_MIND
8507596,8044439,1466.34,Processed,Wallet,22-06-2023,DUPLICATE_ORDER
8507597,8027812,690.55,Processed,Wallet,16-10-2022,DEFECTIVE
8507598,8044954,4427.02,Pending,Coupon,17-09-2024,CHANGED_MIND
8507599,8002467,806.14,Processed,Original Payment,28-03-2025,DUPLICATE_ORDER
8507600,8038224,1125.93,Processed,Wallet,01-05-2023,MISSING_PARTS
8507601,8006486,16180.59,Processed,Wallet,27-02-2024,QUALITY_ISSUE
8507602,8005188,6485.8,Processed,UPI,05-11-2023,DUPLICATE_ORDER
8507603,8029053,47131.89,Pending,Wallet,25-04-2024,WRONG_ITEM
8507604,8038204,1589.2,Processed,Original Payment,08-04-2024,DAMAGED_PRODUCT
8507605,8005828,14503.81,Processed,Original Payment,30-03-2024,QUALITY_ISSUE
8507606,8005782,134783.59,Processed,Wallet,01-03-2026,
8507607,8012137,297.51,Rejected,Wallet,03-01-2025,DUPLICATE_ORDER
8507608,8035430,6593.83,Processed,Original Payment,03-03-2025,QUALITY_ISSUE
8507609,8018501,479.86,Processed,Original Payment,01-12-2023,CHANGED_MIND
8507610,8031506,14007.87,Pending,Wallet,03-08-2023,DAMAGED_PRODUCT
8507611,8015380,228.37,Processed,Original Payment,04-02-2024,DEFECTIVE
8507612,8037852,5300.97,Pending,Original Payment,13-11-2022,CHANGED_MIND
8507613,8030814,2693.08,Pending,Wallet,29-03-2025,QUALITY_ISSUE
8507614,8032776,3067.42,Processed,Wallet,18-10-2024,MISSING_PARTS
8507615,8016003,1985.12,Processed,Wallet,04-02-2024,MISSING_PARTS
8507616,8029025,2136.19,Processed,Original Payment,27-08-2022,WRONG_ITEM
8507617,8026262,205.46,Pending,Original Payment,13-07-2023,CHANGED_MIND
8507618,8033451,1139.94,Processed,Original Payment,02-11-2024,DEFECTIVE
8507619,8002306,476.27,Processed,Wallet,24-01-2024,SIZE_ISSUE
8507620,8033632,2207.57,Processed,Original Payment,23-05-2024,
8507621,8017689,1432.6,Pending,Original Payment,19-03-2022,QUALITY_ISSUE
8507622,8026520,3624.4,Processed,Coupon,11-08-2023,NOT_AS_DESCRIBED
8507623,8016234,4865.25,Processed,Coupon,26-04-2023,QUALITY_ISSUE
8507624,8034093,9529.62,Processed,Wallet,06-08-2023,WRONG_ITEM
8507625,8035140,731.8,Pending,Wallet,09-11-2023,DEFECTIVE
8507626,8019326,158.3,processed,Original Payment,03-03-2024,QUALITY_ISSUE
8507627,8032688,558.21,Rejected,Wallet,01-08-2023,SIZE_ISSUE
8507628,8016263,3103.9,Processed,Wallet,13-01-2022,DAMAGED_PRODUCT
8507629,8017769,571.63,Rejected,Original Payment,20-01-2023,WRONG_ITEM
8507630,8015913,3696.62,Pending,Original Payment,07-09-2024,CHANGED_MIND
8507631,8025934,6288.85,processed,Original Payment,01-06-2024,DEFECTIVE
8507632,8026850,1245.15,processed,Wallet,18-02-2022,CHANGED_MIND
8507633,8007730,850.42,Processed,UPI,23-06-2022,NOT_AS_DESCRIBED
8507634,8036444,507.5,Rejected,Coupon,05-05-2024,DUPLICATE_ORDER
8507635,8039023,542.79,Rejected,Coupon,15-08-2024,DAMAGED_PRODUCT
8507636,8009270,31320.04,Processed,Original Payment,09-11-2023,
8507637,8023044,200886.85,Pending,Coupon,03-01-2023,DEFECTIVE
8507638,8032968,1664.16,Pending,Original Payment,05-02-2022,DUPLICATE_ORDER
8507639,8017418,714.02,Processed,UPI,20-04-2024,DUPLICATE_ORDER
8507640,8001144,1563.47,Processed,Original Payment,10-04-2024,SIZE_ISSUE
8507641,8015599,26902.71,Processed,UPI,09-08-2023,DEFECTIVE
8507642,8027339,6735.43,Processed,Wallet,05-02-2025,WRONG_ITEM
8507643,8032088,3424.56,Processed,Bank Transfer,03-08-2024,SIZE_ISSUE
8507644,8004352,232.49,Rejected,Original Payment,20-10-2023,WRONG_ITEM
8507645,8000780,2231.71,Pending,Wallet,09-09-2022,CHANGED_MIND
8507646,8036019,1351.95,Rejected,Wallet,11-12-2023,MISSING_PARTS
8507647,8000718,1775.38,Processed,Coupon,27-01-2022,QUALITY_ISSUE
8507648,8044683,14332.86,Processed,Wallet,29-07-2024,SIZE_ISSUE
8507649,8040206,435.22,Pending,Original Payment,11-10-2022,
8507650,8023642,1776.67,Processed,Wallet,26-04-2023,
8507651,8023674,18375.81,Rejected,Original Payment,29-01-2022,SIZE_ISSUE
8507652,8021181,703.4,Rejected,Original Payment,17-11-2023,DEFECTIVE
8507653,8018738,1464.09,Rejected,Wallet,03-08-2024,NOT_AS_DESCRIBED
8507654,8040171,4680.8,Pending,Wallet,30-11-2024,DEFECTIVE
8507655,8010935,45336.72,Processed,Coupon,25-12-2024,
8507656,8019375,270.57,Processed,Coupon,10-08-2023,MISSING_PARTS
8507657,8023422,403.29,Processed,Original Payment,27-10-2023,MISSING_PARTS
8507658,8027679,835.8,Processed,Wallet,04-09-2023,DEFECTIVE
8507659,8008291,2065.88,Rejected,Wallet,06-01-2023,DAMAGED_PRODUCT
8507660,8028230,9285.72,Processed,Original Payment,19-04-2022,DUPLICATE_ORDER
8507661,8005247,1792.46,Pending,UPI,21-01-2023,CHANGED_MIND
8507662,8044503,3367.54,Pending,Wallet,21-09-2023,DAMAGED_PRODUCT
8507663,8042900,11037.15,Pending,Wallet,25-11-2023,
8507664,8025263,3496.14,Rejected,Original Payment,22-12-2022,WRONG_ITEM
8507665,8029752,52825.04,Processed,Wallet,07-01-2023,QUALITY_ISSUE
8507666,8039521,7283.3,Processed,Coupon,08-07-2023,DAMAGED_PRODUCT
8507667,8033237,1909.21,Processed,Wallet,17-06-2023,DEFECTIVE
8507668,8040376,292.76,Rejected,Original Payment,26-10-2023,QUALITY_ISSUE
8507669,8037427,377.06,Processed,Original Payment,12-03-2025,SIZE_ISSUE
8507670,8004839,1656.53,Processed,Wallet,12-01-2024,DUPLICATE_ORDER
8507671,8017923,49955.6,Pending,Coupon,03-10-2022,NOT_AS_DESCRIBED
8507672,8041267,1874.91,Processed,Wallet,16-10-2023,WRONG_ITEM
8507673,8014561,1445.38,Processed,Original Payment,11-08-2023,DAMAGED_PRODUCT
8507674,8030364,14533.7,Processed,Original Payment,04-04-2023,WRONG_ITEM
8507675,8019599,1088.82,Processed,Original Payment,27-05-2023,WRONG_ITEM
8507676,8023602,4747.01,Rejected,Coupon,29-08-2023,NOT_AS_DESCRIBED
8507677,8003012,1624.39,Processed,Wallet,10-08-2023,MISSING_PARTS
8507678,8041983,1141.36,Processed,Original Payment,11-12-2024,MISSING_PARTS
8507679,8029820,543.72,Pending,Wallet,03-07-2026,DUPLICATE_ORDER
8507680,8031089,692.06,Processed,Coupon,02-11-2024,SIZE_ISSUE
8507681,8013079,1816.36,Processed,Crypto,12-06-2024,
8507682,8041844,2112.07,Pending,Original Payment,08-09-2024,CHANGED_MIND
8507683,8005665,44168.59,Processed,Bank Transfer,15-02-2024,QUALITY_ISSUE
8507684,8003664,256.31,Processed,Wallet,21-11-2023,SIZE_ISSUE
8507685,8035961,918.98,Processed,Original Payment,29-09-2024,DEFECTIVE
8507686,8035507,794.03,Processed,Original Payment,01-02-2024,SIZE_ISSUE
8507687,8003940,743.62,Pending,UPI,26-02-2023,MISSING_PARTS
8507688,8013395,19124.83,Processed,Coupon,03-04-2025,SIZE_ISSUE
8507689,8043915,1441.53,Pending,Wallet,31-08-2023,MISSING_PARTS
8507690,8034992,1180.28,Processed,Coupon,31-08-2024,MISSING_PARTS
8507691,8020119,1134.68,Pending,Cash,05-02-2023,DAMAGED_PRODUCT
8507692,8009285,6797.12,Rejected,Original Payment,23-08-2023,
8507693,8008790,1636.4,Processed,Wallet,09-08-2023,MISSING_PARTS
8507694,8044453,48438.7,Processed,Coupon,03-11-2024,QUALITY_ISSUE
8507695,8021641,668.33,Processed,Coupon,05-01-2025,NOT_AS_DESCRIBED
8507696,8012648,1991.83,Processed,Wallet,11-02-2022,WRONG_ITEM
8507697,8011862,13743.66,Processed,Coupon,26-06-2023,NOT_AS_DESCRIBED
8507698,8016543,1208.42,Processed,Original Payment,17-02-2023,SIZE_ISSUE
8507699,8017194,980.41,Processed,Coupon,19-06-2023,SIZE_ISSUE
8507700,8003209,15421.18,Rejected,Wallet,25-05-2023,
8507701,8024703,309.75,Processed,Original Payment,29-11-2023,SIZE_ISSUE
8507702,8029660,1802.47,Processed,Bank Transfer,08-10-2023,MISSING_PARTS
8507703,8042144,1565.57,Processed,Wallet,24-01-2023,NOT_AS_DESCRIBED
8507704,8038101,251.69,Processed,Original Payment,22-01-2025,WRONG_ITEM
8507705,140,1505.41,Pending,Coupon,20-06-2023,CHANGED_MIND
8507706,8034216,194.56,Processed,Coupon,31-01-2022,DEFECTIVE
8507707,8010599,3473.51,Processed,Coupon,16-04-2026,WRONG_ITEM
8507708,8043084,6485.64,Pending,Wallet,27-11-2024,DUPLICATE_ORDER
8507709,8025103,192.64,Processed,Original Payment,14-11-2024,DEFECTIVE
8507710,8026177,943.34,Processed,Original Payment,08-07-2022,
8507711,8041660,680.88,Processed,Wallet,06-06-2022,DAMAGED_PRODUCT
8507712,8044632,1378.39,Pending,Wallet,25-03-2023,NOT_AS_DESCRIBED
8507713,8017317,11975.37,Processed,Wallet,13-07-2023,NOT_AS_DESCRIBED
8507714,8038738,25386.07,Processed,Bank Transfer,18-04-2022,DUPLICATE_ORDER
8507715,8005363,133838.48,Processed,UPI,06-11-2024,CHANGED_MIND
8507716,8029866,1456.17,Pending,Original Payment,28-09-2024,QUALITY_ISSUE
8507717,8011263,533.5,Processed,Wallet,07-04-2022,NOT_AS_DESCRIBED
8507718,8023417,2317.09,Processed,Wallet,08-08-2023,NOT_AS_DESCRIBED
8507719,8005004,393.24,Processed,Wallet,23-04-2022,DUPLICATE_ORDER
8507720,8015792,491.75,Pending,Wallet,01-04-2025,DAMAGED_PRODUCT
8507721,8034072,1182.84,Pending,Original Payment,13-06-2024,MISSING_PARTS
8507722,8036651,839.94,Processed,Coupon,24-01-2023,NOT_AS_DESCRIBED
8507723,8004675,9654.87,Processed,UPI,15-04-2023,
8507724,8026252,353.52,Processed,Original Payment,20-02-2024,DAMAGED_PRODUCT
8507725,8023597,1494.69,Processed,Original Payment,06-08-2024,DUPLICATE_ORDER
8507726,8036975,1602.38,Processed,Wallet,10-05-2022,CHANGED_MIND
8507727,8035457,867.45,Pending,Original Payment,20-12-2023,QUALITY_ISSUE
8507728,8038521,480.65,Rejected,Original Payment,26-11-2024,QUALITY_ISSUE
8507729,8025008,7049.83,Processed,Wallet,22-08-2024,NOT_AS_DESCRIBED
8507730,8027966,467.74,Pending,Coupon,17-04-2025,QUALITY_ISSUE
8507731,8033041,69409.04,Processed,Coupon,09-05-2024,CHANGED_MIND
8507732,8039669,775.88,Pending,UPI,11-02-2024,DAMAGED_PRODUCT
8507733,8014256,911.76,Processed,Original Payment,24-02-2024,WRONG_ITEM
8507734,8024091,1163.58,Pending,Wallet,07-10-2022,CHANGED_MIND
8507735,8026897,517.91,PENDING,Original Payment,04-05-2022,QUALITY_ISSUE
8507736,8040159,251.94,PENDING,Original Payment,28-11-2024,WRONG_ITEM
8507737,8031177,2105.4,Processed,Original Payment,30-04-2022,DEFECTIVE
8507738,8029022,323.05,Pending,Coupon,04-08-2023,
8507739,8008872,636.45,Processed,Wallet,06-11-2023,WRONG_ITEM
8507740,8029167,4969.38,Processed,Original Payment,10-10-2024,DAMAGED_PRODUCT
8507741,8024524,35702.43,Processed,Coupon,24-10-2023,SIZE_ISSUE
8507742,8013938,199435.19,Processed,Wallet,04-09-2023,SIZE_ISSUE
8507743,8001062,1517.3,Processed,Coupon,08-06-2023,DUPLICATE_ORDER
8507744,8004341,3803.89,Processed,Original Payment,11-02-2023,WRONG_ITEM
8507745,8007984,350.02,Rejected,Wallet,26-05-2022,DEFECTIVE
8507746,8012190,1350.56,Rejected,Coupon,27-11-2022,NOT_AS_DESCRIBED
8507747,8033285,5117.73,Processed,Coupon,12-02-2025,MISSING_PARTS
8507748,8012644,1636.19,Processed,UPI,27-11-2022,DEFECTIVE
8507749,8021854,2624.72,Pending,Coupon,01-09-2023,DUPLICATE_ORDER
8507750,8009603,1284.48,Processed,Original Payment,19-10-2024,SIZE_ISSUE
8507751,8014550,747.24,Processed,Wallet,10-11-2022,DAMAGED_PRODUCT
8507752,8043768,2052.38,Processed,UPI,09-10-2023,MISSING_PARTS
8507753,8015264,721.83,Processed,Original Payment,03-07-2024,DUPLICATE_ORDER
8507754,8023885,2050.14,Processed,Original Payment,15-03-2025,NOT_AS_DESCRIBED
8507755,8027941,3166.1,Pending,Original Payment,29-07-2023,DEFECTIVE
8507756,8031860,1743.4,Pending,Original Payment,14-01-2025,CHANGED_MIND
8507757,8000323,14333.2,Processed,Wallet,08-11-2024,SIZE_ISSUE
8507758,8036458,5777.03,Processed,Original Payment,05-04-2025,WRONG_ITEM
8507759,8041948,7670.13,Processed,Coupon,17-02-2025,CHANGED_MIND
8507760,8002494,1127.23,Processed,Bank Transfer,29-08-2024,DEFECTIVE
8507761,8017721,1702.34,Processed,Wallet,08-04-2024,WRONG_ITEM
8507762,8040352,401.15,Processed,Wallet,12-03-2022,CHANGED_MIND
8507763,8024009,13519.71,Processed,UPI,19-02-2023,QUALITY_ISSUE
8507764,8039844,7457.94,Pending,Wallet,22-01-2024,
8507765,8031345,54038.62,Processed,Crypto,09-05-2024,SIZE_ISSUE
8507766,8030376,1134.99,Rejected,Original Payment,28-12-2023,DAMAGED_PRODUCT
8507767,8005206,958.3,Rejected,Coupon,24-08-2023,NOT_AS_DESCRIBED
8507768,8032129,25397.99,Processed,Original Payment,05-04-2024,SIZE_ISSUE
8507769,8023992,25029.51,Pending,Bank Transfer,21-11-2024,WRONG_ITEM
8507770,8001608,3357.03,Processed,Wallet,30-05-2023,WRONG_ITEM
8507771,8029825,1501.93,Processed,Wallet,04-08-2023,DEFECTIVE
8507772,8019940,3576.23,Pending,Original Payment,01-10-2023,QUALITY_ISSUE
8507773,8001871,258164.39,Processed,Original Payment,14-09-2022,QUALITY_ISSUE
8507774,8026636,7563.61,Processed,Original Payment,04-02-2023,DEFECTIVE
8507775,8015170,679.03,Processed,Original Payment,16-03-2023,MISSING_PARTS
8507776,8033920,366.11,Processed,Wallet,06-11-2024,DUPLICATE_ORDER
8507777,8001872,1250.77,Pending,Original Payment,10-10-2023,QUALITY_ISSUE
8507778,8028009,686.86,Processed,UPI,11-06-2023,CHANGED_MIND
8507779,8023224,218.77,Rejected,Wallet,23-03-2025,WRONG_ITEM
8507780,8041036,2288.23,Processed,Original Payment,30-03-2024,SIZE_ISSUE
8507781,8043040,622.87,Pending,Original Payment,01-10-2024,WRONG_ITEM
8507782,8025174,385.75,Rejected,Wallet,06-11-2022,WRONG_ITEM
8507783,8035292,1050.61,PENDING,Original Payment,13-12-2023,WRONG_ITEM
8507784,8030008,48006.44,Processed,Original Payment,12-01-2025,MISSING_PARTS
8507785,8023539,21489.08,Rejected,UPI,16-06-2024,CHANGED_MIND
8507786,8014879,9886.32,Processed,Original Payment,25-07-2023,DEFECTIVE
8507787,8029485,1029.43,Rejected,Original Payment,09-07-2023,DUPLICATE_ORDER
8507788,8042376,5298.15,Rejected,Original Payment,28-01-2023,DAMAGED_PRODUCT
8507789,8034140,4708.8,Processed,Wallet,08-03-2025,WRONG_ITEM
8507790,8021664,652.97,Rejected,Crypto,30-10-2023,MISSING_PARTS
8507791,8014186,4374.69,Rejected,UPI,31-03-2022,
8507792,8019708,1392.34,Processed,UPI,30-09-2022,CHANGED_MIND
8507793,8038509,1041.58,Pending,Original Payment,08-03-2022,QUALITY_ISSUE
8507794,8017091,2968.66,Processed,Coupon,02-03-2022,DUPLICATE_ORDER
8507795,8035207,35386.01,PENDING,Wallet,20-05-2023,QUALITY_ISSUE
8507796,8006374,8449.01,Processed,Wallet,15-08-2022,DUPLICATE_ORDER
8507797,8002574,26809.98,Processed,Coupon,26-01-2024,SIZE_ISSUE
8507798,8038664,741.57,Processed,Bank Transfer,18-08-2024,
8507799,8039823,236.27,Processed,UPI,30-01-2023,NOT_AS_DESCRIBED
8507800,8017387,1225.36,Rejected,Original Payment,19-03-2024,DAMAGED_PRODUCT
8507801,8038548,91428.83,Pending,Original Payment,15-05-2022,
8507802,8018155,1202.31,Pending,Original Payment,08-04-2025,DAMAGED_PRODUCT
8507803,8016806,2218.65,Pending,Original Payment,13-11-2024,QUALITY_ISSUE
8507804,8013926,756.86,Rejected,Coupon,01-06-2024,CHANGED_MIND
8507805,8035041,438.3,Processed,Crypto,16-11-2023,CHANGED_MIND
8507806,8005553,1253.48,processed,Original Payment,23-05-2023,DAMAGED_PRODUCT
8507807,8028096,100497.59,Processed,Wallet,20-01-2024,WRONG_ITEM
8507808,8021337,13974.62,Processed,Coupon,06-06-2024,DEFECTIVE
8507809,8039296,30872.67,Processed,Original Payment,06-04-2025,MISSING_PARTS
8507810,8012113,172.05,Processed,Coupon,28-06-2022,MISSING_PARTS
8507811,8040509,1087.18,Processed,Wallet,08-04-2025,CHANGED_MIND
8507812,8008950,27182.56,Processed,Wallet,23-07-2024,MISSING_PARTS
8507813,8003247,3813.06,Processed,Coupon,02-11-2023,DAMAGED_PRODUCT
8507814,8037765,1983.73,Rejected,Coupon,18-01-2024,SIZE_ISSUE
8507815,8023980,2017.16,Pending,Bank Transfer,25-03-2025,DAMAGED_PRODUCT
8507816,8002343,2688.68,Pending,UPI,02-07-2022,DAMAGED_PRODUCT
8507817,8007078,1727.19,Rejected,Original Payment,24-11-2024,NOT_AS_DESCRIBED
8507818,8001901,153565.89,Rejected,UPI,03-02-2023,DEFECTIVE
8507819,8037284,5599.31,Processed,Original Payment,11-05-2024,DUPLICATE_ORDER
8507820,8042291,6327.25,Processed,Original Payment,26-10-2024,WRONG_ITEM
8507821,8023284,5154.15,Pending,UPI,09-07-2022,DAMAGED_PRODUCT
8507822,8042578,3343.05,Processed,Wallet,08-08-2024,WRONG_ITEM
8507823,8010035,38921.8,Processed,Coupon,11-04-2025,CHANGED_MIND
8507824,8018671,1612.77,Processed,Wallet,13-01-2025,DUPLICATE_ORDER
8507825,8024375,1318.38,Processed,Original Payment,02-10-2023,
8507826,8029658,101635.36,Processed,Wallet,14-03-2024,QUALITY_ISSUE
8507827,8039293,190.49,Processed,Bank Transfer,16-07-2022,
8507828,8004391,86163.94,Processed,Wallet,27-12-2022,DEFECTIVE
8507829,8027246,1832.15,Rejected,Original Payment,24-04-2022,DUPLICATE_ORDER
8507830,8043923,1591.86,Pending,Bank Transfer,26-08-2022,SIZE_ISSUE
8507831,8034905,8551.12,Processed,Original Payment,27-06-2023,CHANGED_MIND
8507832,8012847,5435.42,Processed,Coupon,21-12-2024,DUPLICATE_ORDER
8507833,8036431,4288.29,Processed,Original Payment,23-11-2023,QUALITY_ISSUE
8507834,8036882,81222.72,Processed,Wallet,25-02-2024,WRONG_ITEM
8507835,8021751,843.9,Processed,Wallet,01-12-2022,WRONG_ITEM
8507836,8041941,18030.88,Rejected,Wallet,31-01-2023,
8507837,8031421,133157.99,Processed,Coupon,02-02-2024,QUALITY_ISSUE
8507838,8032715,358.66,Processed,Original Payment,08-11-2024,DAMAGED_PRODUCT
8507839,8010145,6574.47,processed,Wallet,18-01-2024,WRONG_ITEM
8507840,8035076,707.7,Processed,UPI,04-08-2024,DAMAGED_PRODUCT
8507841,8031089,774.92,Pending,Coupon,29-10-2024,MISSING_PARTS
8507842,8022525,6670.02,Processed,Original Payment,29-01-2024,CHANGED_MIND
8507843,8033518,9413.47,Processed,Coupon,06-11-2024,WRONG_ITEM
8507844,8001826,47213.13,Processed,UPI,27-10-2023,SIZE_ISSUE
8507845,8033629,1951.98,Rejected,Wallet,29-04-2022,DEFECTIVE
8507846,8003038,517.07,Pending,Wallet,03-01-2023,MISSING_PARTS
8507847,8029068,694.67,Processed,Coupon,08-01-2023,DEFECTIVE
8507848,8008482,1574.63,Processed,Wallet,26-01-2022,DAMAGED_PRODUCT
8507849,8019004,2357.01,Pending,UPI,18-07-2023,MISSING_PARTS
8507850,8004296,789.34,Pending,Coupon,20-09-2023,CHANGED_MIND
8507851,8033080,10928.89,Processed,Wallet,11-08-2022,WRONG_ITEM
8507852,8007407,8100.76,Pending,Wallet,13-08-2024,DEFECTIVE
8507853,8015698,8535.47,Processed,Wallet,11-07-2023,DUPLICATE_ORDER
8507854,8027280,730.35,Processed,Original Payment,18-04-2023,
8507855,8012136,1438.2,Processed,UPI,24-07-2023,
8507856,8024368,1814.46,Pending,Original Payment,11-10-2023,DEFECTIVE
8507857,8006157,1064.2,Processed,Original Payment,20-11-2024,
