payment_id,order_id,payment_method,payment_status,payment_amount,payment_datetime,transaction_reference
3068821,9117445,EMI,Failed,2202.32,23-12-2022 13:09,TXN_LSQYFTO4ZC
3068822,9122703,UPI,Success,514.61,22-06-2023 17:04,
3068823,9091921,Card,Success,40120.13,30-03-2023 18:54,TXN_3BPQKTXXRN
3068824,9112930,UPI,Refunded,59641.89,18-03-2022 13:41,TXN_2R2RUEAVOC
3068825,9116816,UPI,Success,1352.96,05-07-2023 20:13,TXN_4020O3MD4T
3068826,9003838,COD,Failed,-8293.09,26-10-2022 18:50,TXN_2BEMCVKR9P
3068827,9089941,UPI,Pending,23153.7,25-09-2023 21:09,TXN_TEBNL90SH1
3068828,9016475,COD,Success,2346.8,27-03-2024 22:52,TXN_4GNN4DW55V
3068829,9132823,Card,Success,1485.27,01-05-2022 09:38,TXN_4NORQ7VVHQ
3068830,9055508,Wallet,Pending,2006.46,10-12-2022 19:25,TXN_SAHWBBPQC5
3068831,9098212,Wallet,Pending,1820.51,28-11-2022 19:06,TXN_WREOTWDV2Z
3068832,9153828,COD,Success,4234.47,26-12-2024 18:33,TXN_PYRS2J3ETR
3068833,9051919,COD,Success,925.79,19-08-2022 22:01,TXN_ZC248R4NO8
3068834,9095799,UPI,Failed,1698.23,21-09-2022 19:56,TXN_CB9JOPEUNU
3068835,9196140,UPI,Success,9971.55,25-12-2024 20:10,TXN_VEQHT8QP6A
3068836,9143717,Wallet,Success,1404.79,13-12-2023 19:16,TXN_WBCCL1XRHR
3068837,9065626,NetBanking,Success,778.17,17-08-2023 21:49,TXN_ZLLKYZM4JS
3068838,9055368,UPI,Success,3989.45,30-06-2024 02:20,TXN_D0MMN41GPX
3068839,9032959,Card,Success,9079.05,04-05-2024 22:04,TXN_VCPQK93BY5
3068840,9117134,Card,Success,1168.05,28-12-2023 15:00,TXN_YG3FFYR4OC
3068841,9148312,UPI,Success,10882.73,16-05-2022 22:24,TXN_TORW8YZSPD
3068842,9125644,Card,Success,551.94,23-03-2023 08:27,TXN_GU4M1ETFUC
3068843,9097856,Card,Success,199865.38,07-10-2024 00:49,TXN_HYYOI72J5O
3068844,9248197,UPI,Refunded,501.75,30-03-2024 20:39,TXN_XD1NCUS9BE
3068845,9100508,EMI,Success,4838.21,07-10-2024 19:03,TXN_EUPR0Y6ME4
3068846,9089775,Card,Success,2255.42,23-01-2024 10:11,TXN_WGH5SVF14H
3068847,9038366,Card,Success,838.83,18-04-2024 14:10,TXN_YHP19380JT
3068848,9236849,UPI,Success,1329.68,24-07-2024 17:44,TXN_YP1P68M4IW
3068849,9013814,EMI,Success,1230.62,20-07-2023 20:15,TXN_FHJMAN2GUQ
3068850,9230001,Card,FAILED,2025.66,26-02-2024 20:14,TXN_7ASXGC08HI
3068851,9014646,COD,success,9575.41,03-06-2023 08:08,TXN_RM5UMNBQ13
3068852,9023913,Wallet,Success,5525.2,17-09-2024 19:30,TXN_OK6TVK3JJT
3068853,9128695,Card,Success,8936.13,05-12-2024 21:43,TXN_H01SV171VN
3068854,9096152,COD,success,8620.38,17-08-2022 21:19,TXN_4KW6WL3MUA
3068855,9072206,UPI,Success,2304.28,26-04-2023 14:04,TXN_PE26EILKQ0
3068856,9121687,Card,Success,160887.1,19-07-2022 19:17,TXN_CE4TZBFCT7
3068857,9021794,Wallet,Success,31928.47,15-08-2022 19:03,TXN_T9P96RKGXW
3068858,9135197,UPI,Success,50357.89,22-09-2022 17:53,TXN_KXCO1Q9P2O
3068859,9176580,COD,Failed,2212.24,02-01-2022 09:26,TXN_2NJDIM16Q9
3068860,9196605,Card,Success,785.2,28-12-2023 19:54,TXN_QNGS55DFOZ
3068861,9099935,EMI,Success,1470.99,24-02-2023 20:54,TXN_QD7F1E5JZY
3068862,9000038,EMI,Success,32553.55,15-12-2023 16:34,TXN_CKGN95XCCZ
3068863,9055875,Card,Success,162687.54,24-02-2023 10:35,TXN_O7F28LXN47
3068864,9063927,UPI,Failed,79767.21,27-02-2025 21:24,TXN_ITHI471A0R
3068865,9137098,UPI,Success,2651.11,03-12-2022 10:44,TXN_CJF3KZQO3T
3068866,9002292,Card,Success,1854.78,29-12-2023 16:12,
3068867,9089785,Card,Pending,2203.53,30-01-2025 06:24,TXN_L86ZLQ5WWX
3068868,9206116,UPI,Success,2008.98,17-10-2024 08:14,TXN_F6HVNYYJR4
3068869,9158949,NetBanking,Success,1712.97,31-12-2023 13:28,TXN_PDDTT7PVNR
3068870,9157371,UPI,Success,23090.61,20-07-2023 11:33,TXN_JWNO1OVYRB
3068871,9242199,Wallet,Success,11320.06,17-03-2023 23:14,TXN_UNEOOHCQAU
3068872,9190499,Card,Pending,32540.88,20-04-2022 17:34,TXN_E9KMVP3RPD
3068873,9060373,UPI,Failed,1022.63,15-09-2024 14:46,TXN_1LQ8ZO48UF
3068874,9151126,Card,Success,919.26,29-01-2022 08:44,
3068875,9119792,UPI,Success,1983.39,17-04-2022 10:02,TXN_J7JO44TDSS
3068876,9003742,Wallet,Failed,1319.69,05-12-2024 21:55,TXN_VOWQ8CQH23
3068877,9121246,COD,Success,5771.09,27-03-2024 16:11,TXN_PSZDYR7BJN
3068878,9229099,UPI,Success,7143.72,20-08-2022 21:30,TXN_IMMSFWLPM6
3068879,9137477,NetBanking,Failed,8210.31,20-07-2022 19:08,TXN_4OTXYT5RTV
3068880,9249065,Card,Success,1253.03,29-07-2024 21:24,TXN_H1CFFEUO5K
3068881,9038769,COD,success,1057.27,19-07-2024 10:12,TXN_RMTLAEZZ1X
3068882,9054468,UPI,Failed,34771.63,12-11-2024 21:58,TXN_D47YNRJ0B8
3068883,9057285,COD,Refunded,601.67,29-12-2023 20:00,TXN_REKMO3KBNE
3068884,9025012,UPI,success,2254.01,08-03-2025 17:21,TXN_RK76WBI6WW
3068885,9018803,COD,Pending,1967.88,12-01-2022 10:51,TXN_INZLZ84FWY
3068886,9171037,Card,Refunded,1078.25,11-08-2023 14:59,TXN_8QFB52FN4U
3068887,9033444,Wallet,Success,1579607.59,30-09-2022 10:24,TXN_IVTDN3BMO2
3068888,9224425,UPI,SUCCESS,48883.29,21-12-2024 11:35,TXN_UDVGCRBV67
3068889,9121253,Card,Pending,9463.44,23-10-2024 00:49,TXN_QMXACAR7KD
3068890,9045030,UPI,success,1218.46,29-10-2023 12:32,TXN_N6EZ8WKTM1
3068891,9067689,COD,Success,22755.11,16-06-2023 15:43,TXN_055YW4D3QE
3068892,9051971,CARD,Refunded,857.36,30-03-2023 10:58,TXN_DDOBTYSWPI
3068893,9176552,UPI,Success,655.18,08-09-2022 08:10,
3068894,9110796,COD,Success,1034.47,05-02-2025 20:40,TXN_241A5UUHB5
3068895,9085633,UPI,Success,383.43,19-06-2024 03:55,TXN_E07N19H7RY
3068896,9185526,CARD,Success,3271.57,02-08-2024 20:44,TXN_JNBWILGRJ2
3068897,9008604,COD,Pending,5503.4,27-10-2022 07:00,TXN_A7QO7XQKS5
3068898,9186796,NetBanking,Success,852.14,29-11-2023 17:07,TXN_AERYQF1GSE
3068899,9249298,COD,Failed,391.98,07-03-2025 12:23,TXN_WVF51W6HJE
3068900,9153606,CARD,Success,5314.95,23-10-2022 04:44,TXN_B7XRBAEAOW
3068901,9200896,UPI,Success,1271.39,25-06-2022 20:26,TXN_M4SFVIQDCZ
3068902,9022977,COD,Success,10077.94,30-12-2023 20:03,TXN_5VSZGDEFVA
3068903,9095419,UPI,Pending,581.87,16-05-2022 17:17,TXN_CLA3TLR1W9
3068904,9011159,UPI,Success,802.46,05-01-2023 23:16,TXN_FG4WYC9F86
3068905,9064091,UPI,Success,243.34,23-05-2024 19:42,TXN_SDPMYE4L8B
3068906,9061092,COD,Refunded,3961.04,18-10-2023 21:43,TXN_CW7LCNOHFD
3068907,9039640,UPI,Pending,654.32,03-07-2022 08:50,TXN_YIJQF44J8T
3068908,9003364,UPI,Pending,2419.45,22-05-2022 13:12,TXN_K13ZRDW6D6
3068909,9079897,Card,Success,1416.45,29-08-2022 19:58,TXN_WBPS5NXRWE
3068910,9072142,Wallet,Success,1214.45,29-03-2025 18:21,TXN_E8GUCZA3D4
3068911,9175290,Card,Refunded,829.63,03-11-2023 19:27,TXN_Z3FNA8I8N2
3068912,9191814,UPI,Refunded,1861.96,21-02-2024 18:58,TXN_9OAOF7N204
3068913,9196184,Wallet,Success,1683.21,12-12-2022 19:16,TXN_UMUZULZR87
3068914,9101393,COD,Success,8590.08,06-11-2023 19:25,
3068915,9044981,NetBanking,Success,2936.85,02-06-2022 06:40,TXN_3AKN1FPHTT
3068916,9079132,NetBanking,Failed,1489.2,19-10-2024 10:57,TXN_PW1XJPJAI5
3068917,9172188,COD,Success,1829.71,24-12-2024 13:51,TXN_CW8KTABY72
3068918,9077472,UPI,Failed,10341.74,18-07-2022 21:10,TXN_A7BYGYJ68E
3068919,9152183,upi,Success,11318.45,23-04-2024 19:34,TXN_7KFAXGQGE3
3068920,9154690,Card,Success,10025.6,21-02-2025 16:03,TXN_67OR8DS5VM
3068921,9008627,Wallet,Success,327.98,24-11-2022 10:36,TXN_2KBFR4220B
3068922,9227275,NetBanking,Failed,10162.43,30-03-2023 19:03,TXN_A26E34F4U0
3068923,9121551,UPI,Pending,9064.2,05-01-2025 12:42,TXN_JG2VP9FFRN
3068924,9181189,UPI,Success,1418.51,27-08-2022 14:11,TXN_BX95UYDR1H
3068925,9015695,UPI,Failed,45464.79,20-06-2023 00:16,TXN_E0LZB960P8
3068926,9097090,COD,Success,2119190.22,31-10-2024 18:24,TXN_HA0U2TDGY1
3068927,9112751,UPI,Refunded,1138.4,24-10-2022 19:38,TXN_NH488IB7RI
3068928,9178240,UPI,Pending,604.15,29-09-2023 13:48,TXN_76AMNSPNEF
3068929,9070867,COD,Success,2022.98,10-11-2022 20:17,TXN_D12IZ6GU8B
3068930,9233157,EMI,Success,174194,24-12-2023 17:15,TXN_5400NV05ZG
3068931,375,UPI,Success,1197.55,01-06-2023 10:01,TXN_IE7NB3CLHH
3068932,9113782,UPI,Success,1761.05,11-01-2024 17:37,TXN_XA5U1U832Q
3068933,9135055,NetBanking,Success,866.38,12-08-2022 13:41,TXN_HOML1Z9C3G
3068934,9032291,Card,Failed,2434.08,27-10-2024 11:55,TXN_7QGV8LD27C
3068935,9188592,EMI,Failed,1199.02,04-01-2024 11:13,TXN_HBHTHN1182
3068936,9233522,UPI,Success,130623.47,23-10-2023 20:10,TXN_CAHTHCX1I6
3068937,9038970,COD,Refunded,685.65,22-03-2022 22:18,TXN_Y7UD9Q8RXK
3068938,9159266,EMI,success,2072.95,02-10-2023 00:58,TXN_D26IH9NYKL
3068939,9183079,COD,Refunded,343.86,07-08-2023 08:12,TXN_3T6A9VVNA7
3068940,9052894,UPI,Success,43375.47,13-01-2022 19:08,TXN_XOAQ8FF4R6
3068941,9225993,UPI,Success,642.19,05-03-2022 16:06,TXN_OR6L1RT19X
3068942,9091026,COD,Success,1939.39,28-09-2022 18:50,TXN_FJLOEQS0DZ
3068943,9121356,UPI,Refunded,7055.17,16-10-2023 02:35,TXN_C0DJXSRXK1
3068944,9037230,Card,Failed,1269.15,29-04-2024 13:45,TXN_DMUG7FSGZD
3068945,9019150,Card,Success,4244.69,23-07-2024 18:07,TXN_VEYPWKYQN9
3068946,9116601,COD,Success,547.71,11-09-2023 16:14,TXN_DGZ59X87CC
3037619,9064933,UPI,Failed,485.62,30-03-2024 10:57,TXN_YBACKDV705
3068948,9188871,Wallet,Success,4759.78,25-10-2023 21:26,TXN_NSHW7CMIB4
3068949,9034873,UPI,Success,2023.47,31-08-2023 13:48,TXN_OEPTOXUYR8
3068950,9182051,COD,Success,1429.4,12-01-2023 21:10,TXN_SD13XF7IUE
3068951,9237288,COD,Refunded,1353.33,20-09-2023 16:39,TXN_BW03KIU0RR
3068952,9067187,UPI,Success,31279.01,17-10-2022 07:33,TXN_TFIJPHF20G
3068953,9024469,Card,Success,4552.21,04-01-2023 09:27,TXN_E496R4YIYI
3068954,9152668,Card,Success,1922.71,17-01-2024 05:54,TXN_EVHRBI40LA
3068955,9011840,UPI,Success,6808.16,14-10-2024 08:25,
3068956,9135988,Card,Success,11149.57,21-12-2024 18:59,TXN_L72QQS9TGJ
3068957,9116175,UPI,Success,1414.29,01-06-2023 13:05,TXN_XCEUVRY2GQ
3068958,9200170,upi,Success,11464.87,05-01-2023 08:26,
3068959,9141547,COD,Success,1066.64,18-08-2023 06:34,TXN_H18DKCD41E
3068960,9035125,COD,Success,607.2,11-12-2024 01:32,TXN_K93CER0KB4
3068961,9114262,Card,Success,1425.94,31-10-2022 19:32,TXN_QHHZ2S5A49
3068962,9050035,UPI,Refunded,281.27,27-09-2022 20:21,TXN_ZYRK0TG9CN
3068963,9028184,Wallet,Failed,38099.53,27-02-2024 17:58,TXN_44EC4ZSUZY
3068964,9109023,Card,Success,6619.19,30-03-2022 18:05,
3068965,9049656,COD,Refunded,8597.72,23-07-2022 23:19,TXN_0CNRVX6ZSM
3068966,9077923,NetBanking,Success,897.75,09-06-2024 20:19,TXN_E0AO1TVOGO
3068967,9015924,UPI,Success,1897.06,21-03-2025 20:42,TXN_A8WITVOHSL
3068968,9085847,COD,Success,235301.02,21-01-2024 23:41,TXN_KQQ5WDQFOS
3068969,9149391,UPI,Success,2294.23,03-04-2022 17:13,TXN_LN7YMOZCCZ
3068970,9225953,UPI,Failed,1207.69,29-12-2022 15:30,TXN_PKYAVBBC99
3068971,9202173,UPI,Success,4271.2,08-05-2022 18:52,TXN_BJJDOTQF28
3068972,9069530,UPI,Success,1466.67,19-03-2025 23:12,TXN_YCWF8DUPF6
3068973,9191158,UPI,Success,1051.27,09-03-2024 00:15,TXN_6SW6E9GNQB
3068974,9009322,NetBanking,Failed,6736.04,07-02-2023 12:12,TXN_X7WHPOFGU0
3068975,9136428,UPI,Success,1519.6,21-03-2024 09:04,TXN_1PHUN469QV
3068976,9249687,EMI,Pending,429.17,25-03-2025 19:47,TXN_XFPZGON742
3068977,9033379,COD,Success,17588.93,07-04-2023 03:32,TXN_LLFYYJV85S
3068978,9068980,Card,Success,2477.01,04-09-2023 07:41,TXN_J0ZB10UVU7
3068979,9192989,COD,Success,36470.75,23-03-2024 21:07,TXN_Y4HYEODA6X
3068980,9022240,Wallet,Success,506.67,03-11-2022 18:29,TXN_G5GWH61Z8N
3068981,9037564,Wallet,Success,5354.01,23-09-2024 09:13,TXN_JDNIZHHNIK
3068982,9178328,Wallet,Success,1854.83,17-08-2023 11:12,TXN_KW9IO1FP8M
3068983,9034612,Card,Success,1100.31,21-07-2022 22:02,TXN_IKB5RC99J3
3068984,9203195,COD,Pending,1020.18,23-06-2024 11:59,TXN_KHLWQJV8FI
3068985,9240585,card,Refunded,441.53,04-11-2022 20:42,
3068986,9149031,Wallet,Success,46086.01,21-08-2024 14:53,TXN_MFRHTEJJAY
3068987,9206316,Card,Pending,10761.32,27-07-2024 23:02,TXN_K37WM7KCA6
3068988,9178823,Card,Success,1221.9,10-02-2024 22:35,TXN_P3LXAMY1F1
3068989,9144985,UPI,Failed,14209.06,17-02-2024 16:03,TXN_WGLD2AXWGI
3068990,9169250,COD,Success,2173.68,03-08-2024 08:00,TXN_AZLQCJQ5G8
3068991,9008669,UPI,Refunded,5676.53,20-01-2023 22:34,TXN_9PS6I8RSMM
3068992,9242439,UPI,Failed,248.43,22-09-2022 17:21,TXN_X1W8QW33F8
3068993,9061537,Card,Success,9841.75,18-10-2022 16:22,TXN_9TJIPH6PLX
3068994,9179306,Wallet,Success,8827.02,06-11-2022 16:11,TXN_ZICHDG17C3
3068995,9120400,COD,Refunded,19611.58,07-06-2022 09:19,TXN_DI2NB5O3V0
3068996,9154688,UPI,Failed,1538.61,11-11-2022 12:55,TXN_GKRUZRQC9F
3068997,9107687,EMI,Success,1094.17,12-06-2024 18:30,TXN_MR32PJ7A9L
3068998,9126790,UPI,Success,1061.89,06-01-2025 22:23,TXN_TKQBVY5JAN
3068999,9034746,Card,Success,2555,23-08-2023 11:15,TXN_DLSLIIUJA6
3069000,9220535,UPI,Pending,109506.72,10-01-2024 17:46,TXN_1JKSMD4CWD
3069001,9008474,NetBanking,Success,2367.42,04-08-2024 20:48,TXN_ITYY7IO1UY
3069002,9146904,EMI,Failed,1663.86,29-10-2024 23:37,TXN_8VTAVVZEE5
3069003,9161962,Card,Failed,5812.81,03-07-2023 09:38,TXN_TBPYY29945
3069004,9081528,UPI,Refunded,547.89,15-12-2022 01:39,TXN_ATV6QNQVF3
3069005,9211360,Card,Success,41489.46,07-12-2024 19:39,TXN_VKC5AQMOML
3069006,9196331,UPI,Failed,103757.77,04-09-2023 10:03,TXN_KS4F982ZJR
3069007,9100832,COD,Pending,839.2,27-08-2023 22:53,TXN_C6JZIRS8WJ
3069008,9197530,UPI,Success,667.45,30-03-2024 00:44,TXN_KBDRO2G3VP
3069009,9115979,UPI,Success,1786.33,04-03-2023 22:20,TXN_28BYFK3HFX
3069010,9167563,UPI,Success,1756.11,20-03-2024 19:20,TXN_0R6B2ATQ89
3069011,9042510,Wallet,Refunded,1284.31,11-02-2022 17:55,TXN_9NULH0JJKB
3069012,9225931,UPI,Refunded,614.59,26-09-2022 09:54,TXN_FDUB1OCQLA
3069013,9188031,Wallet,Success,7657.83,15-07-2024 18:27,TXN_Q4IUWDRPHY
3069014,9077722,NetBanking,Success,9635.24,11-10-2024 21:58,TXN_EDYB8TJU6O
3069015,9079537,card,Success,1421.9,06-06-2022 13:12,TXN_7U1G86OB4P
3069016,9225943,COD,Success,1872.39,18-11-2022 10:38,TXN_YX9AYBXW7W
3069017,9132303,NetBanking,Success,5418.72,25-12-2022 21:57,TXN_MSRL1NRRYL
3069018,9156081,COD,Success,3265.6,29-06-2023 21:30,
3069019,9104301,COD,Pending,859.91,27-02-2024 00:16,TXN_AL2WXSNNN4
3069020,9165552,upi,Success,994.37,27-03-2022 18:22,TXN_B64UA8RW2C
3069021,9091764,EMI,Success,642.97,28-02-2024 09:10,TXN_NKUOGO0B4S
3069022,9097793,UPI,Success,43203.95,21-10-2022 03:45,TXN_RRFY3KUYU8
3069023,9117383,COD,Success,7538.61,29-11-2023 07:04,TXN_K191N6HQX3
3069024,9093401,UPI,success,79171.67,03-01-2025 22:33,TXN_E6YXZ8X4JR
3069025,9161597,COD,Refunded,26616.55,24-08-2023 19:06,TXN_N55NQ3B1HZ
3069026,9213232,Wallet,Pending,651.45,19-03-2022 21:53,TXN_G2FO2KNTNA
3069027,9062516,UPI,Success,4528.79,15-08-2023 10:31,TXN_1DYZDPNGNY
3069028,9167726,UPI,Success,2020.57,17-11-2022 15:38,TXN_WL9E1HKWVQ
3069029,9177005,Wallet,Pending,2410.63,29-10-2024 14:45,
3069030,9006462,UPI,Success,5163.03,28-05-2022 12:34,TXN_ANVI2XMKEE
3069031,9142261,UPI,Success,1180.09,10-03-2025 12:07,TXN_8FS20C9I03
3069032,9127323,UPI,Pending,1497.2,14-08-2022 12:08,TXN_WE43RSNGLS
3069033,9089932,Card,Refunded,339.59,17-10-2023 21:24,TXN_S5UWFOXFX3
3069034,9069958,Card,Success,5780.75,23-10-2022 03:13,TXN_AP9O85U59Z
3069035,9074172,UPI,Success,1833.01,16-07-2024 09:58,TXN_MPNQNTCH2W
3069036,9127679,COD,Success,2318.58,28-02-2025 23:21,TXN_I50UK5J8JT
3069037,9043298,EMI,Failed,1854.81,22-09-2024 20:09,TXN_SC2NP6ABZP
3069038,9245407,COD,Pending,-1446.85,20-02-2025 20:17,TXN_Q1XBWI4O7H
3069039,9110334,COD,Success,11314.37,23-01-2024 11:57,TXN_07HQ87C0LG
3069040,9151356,NetBanking,Success,7533.86,15-10-2022 19:54,TXN_YWRKS1VD17
3069041,9227585,COD,Success,99691.15,09-02-2024 04:27,TXN_P1PQQ6ZS4I
3069042,9160154,COD,Failed,2076.56,08-11-2024 10:49,TXN_L7UM8JO88J
3069043,9147373,NetBanking,Success,5430.84,04-03-2022 22:27,TXN_V8AWG8B417
3069044,9148234,UPI,Pending,1669.32,02-01-2025 18:25,TXN_2AGO4Y4ATJ
3069045,9032974,Wallet,Success,834.78,10-03-2024 16:19,TXN_B7WSEUC34F
3069046,9208827,Card,Pending,1058.09,07-07-2023 08:53,TXN_H3GKS2EP6B
3069047,9108772,COD,Pending,634.42,27-12-2024 10:22,TXN_KHDQS9QVHY
3069048,9183963,UPI,Success,950.55,21-10-2024 20:44,TXN_3QPZA3PJWX
3069049,9162092,Card,Refunded,1881.07,01-06-2024 23:45,TXN_7LH624LWQG
3069050,9099835,COD,Pending,646.53,09-07-2022 17:34,TXN_Z2XJO32Z1Z
3069051,9119198,upi,Success,315.42,24-04-2022 09:09,TXN_JTLL1UPRW6
3069052,9076856,Wallet,success,1729.83,06-01-2024 20:49,TXN_4C4ET63ZSM
3069053,9107253,UPI,Failed,2544.38,14-02-2022 19:11,TXN_GRH5MRQMOZ
3069054,9151043,UPI,Success,953.9,12-11-2024 08:54,TXN_OMXJQKTUEO
3069055,9218499,COD,Failed,45028.28,03-11-2024 20:40,TXN_5RBL4H9KDC
3069056,9061890,COD,invalid_status,1995.82,09-11-2024 09:33,TXN_WOZOWLEWAH
3069057,9113946,COD,Success,561.19,17-02-2023 13:11,TXN_UJ15K2A60Y
3069058,9130148,Card,Success,10169.47,07-06-2024 15:40,TXN_CZ10WEJCMF
3069059,9244582,COD,Success,249.61,25-03-2025 14:50,
3069060,9005904,NetBanking,Success,4852.83,09-09-2023 23:01,TXN_FAK39KMK27
3069061,9128918,COD,Success,1218.94,14-03-2024 13:21,TXN_54AH913T1H
3069062,9091051,Card,Success,474.63,22-03-2025 12:18,TXN_G60HX3Y5V4
3069063,9202051,Card,Success,10717.34,08-01-2022 17:44,TXN_MDBAM1D9I9
3069064,9206852,EMI,Success,2054.25,08-06-2022 18:18,TXN_SW8ALOYL25
3069065,9075185,Wallet,Success,5317.16,20-01-2024 19:26,TXN_7DGJHQ0V7B
3069066,9189525,UPI,Success,40856.28,27-04-2023 19:58,TXN_Q9PGAGX9BE
3069067,9136989,UPI,Success,11421.21,12-08-2024 11:15,TXN_CM0PKV7K3F
3069068,9240395,CARD,Success,383.19,28-10-2024 00:29,TXN_5NFN7W3LPQ
3069069,9215933,UPI,Success,94177.55,18-11-2022 17:57,TXN_XKONU7HI26
3069070,9154551,COD,Pending,3522.43,16-07-2024 14:06,TXN_J40HH8Y4WE
3069071,9192588,UPI,Success,10983.32,30-05-2022 23:59,TXN_9IS0J5IT4R
3069072,9046861,UPI,Failed,419.47,27-07-2022 09:10,TXN_9UHT60C9OQ
3069073,9015787,COD,Success,2601.15,18-10-2024 20:44,TXN_SKUTSJMTP4
3069074,9025758,Card,Success,1778.38,26-10-2022 00:15,TXN_AWGCLA6TNM
3069075,9189084,Wallet,Pending,1505.12,11-02-2022 10:17,TXN_1OYJL5VXEG
3069076,9160481,NetBanking,Success,1968.29,03-08-2024 19:59,TXN_O83NTTISNG
3069077,9049553,Card,Success,2094.11,13-10-2022 17:22,TXN_O9OOF9EHS9
3069078,9074902,Card,Success,218295.59,08-01-2023 11:19,TXN_IH8NTOA154
3069079,9152192,UPI,Success,1813.71,07-05-2023 19:16,TXN_MK9O6NNVOL
3069080,9124110,Card,Refunded,28277.02,17-06-2024 04:46,TXN_Y0WBMYSIDS
3030511,9180445,UPI,Success,45681.13,27-09-2022 21:56,TXN_23QLS9CJ5J
3069082,9034025,NetBanking,Failed,1240.87,21-07-2023 18:27,TXN_GXEJJVMS6W
3069083,9199332,COD,Success,10311.18,08-01-2022 21:20,TXN_ABRRNUYSKY
3069084,9065132,UPI,Failed,14848.01,20-10-2024 14:14,TXN_JBCT94HX9N
3069085,9196482,COD,Failed,34519.45,11-09-2024 10:55,TXN_X5JU1IOXFH
3069086,9008253,UPI,Success,11387.12,17-01-2023 16:42,TXN_4NT3OJIIIM
3069087,9105250,Card,Success,2350.73,24-09-2022 15:35,TXN_CH5YBCK1A9
3069088,9145027,UPI,Success,1932.27,29-06-2022 20:48,TXN_92HC1XC8YW
3069089,9015295,NetBanking,Success,6213.02,31-12-2022 09:56,TXN_QZP2LJJC8J
3069090,9134933,Card,Failed,1370.09,15-09-2022 07:32,TXN_FYK7R87R49
3069091,9178565,Wallet,Success,13530.57,10-09-2022 23:14,TXN_12HVFCRIC8
3069092,9027584,NetBanking,Refunded,861.11,18-10-2023 15:41,TXN_W9BN4ETYFU
3069093,9145120,Card,Success,9678.13,12-02-2023 14:49,TXN_ST6MN8Q891
3069094,9105167,Card,Refunded,10288.38,21-04-2023 09:36,TXN_GT723Q7OMB
3069095,9107223,COD,Success,10220.86,11-10-2023 13:35,TXN_OXVK0CBNOV
3069096,9215833,COD,Success,1224.43,04-02-2023 07:10,TXN_9LZYT2E2NI
3069097,9050354,UPI,Success,42647.5,12-05-2024 20:05,TXN_VHAFYUCLHZ
3069098,9182802,COD,Failed,2040.81,12-09-2023 15:42,TXN_USU8C2GR2R
3069099,9190328,Card,Success,85766.2,13-01-2025 23:31,TXN_6CU8L88248
3069100,9102541,UPI,Pending,1709.82,10-01-2025 11:00,TXN_LW80HQQ7EQ
3069101,9038083,upi,Success,1094.52,30-05-2023 12:10,TXN_RKMW97L8B9
3069102,9124348,UPI,Refunded,406.12,01-02-2024 22:01,TXN_0OSFOTOTBY
3069103,9245624,Card,Failed,907.56,04-11-2024 23:04,TXN_DJHMRDGNGG
3069104,9185553,NetBanking,Success,2738.17,18-02-2024 17:06,TXN_L74BBH8DPA
3069105,9159486,Card,Pending,2126.68,09-10-2023 18:28,TXN_HJ4EVZ6P0Y
3069106,9217852,COD,Success,350.95,23-10-2022 20:50,TXN_NGJJ3FT1BJ
3069107,9158422,card,Success,2356.16,22-02-2025 14:40,TXN_0RFSY0NWSG
3069108,9090577,UPI,Success,11759.03,16-08-2023 20:03,TXN_04ZAWK2AYX
3069109,9046460,UPI,Success,9725.64,19-01-2023 15:35,TXN_460391N4LE
3069110,9162922,EMI,Pending,58299.71,18-10-2023 21:34,TXN_FOPNQJJFKA
3069111,9093132,COD,Refunded,985.52,17-11-2024 10:24,TXN_7JYZRCC3O6
3069112,9166095,UPI,Success,6426.78,15-02-2024 12:08,TXN_56XWDRUFV1
3069113,9177534,Card,Pending,3513.2,14-07-2024 17:36,TXN_6AIS11E6Q7
3069114,9021688,Wallet,Success,799.44,14-07-2023 01:28,TXN_E256QMNV9B
3069115,9071963,COD,Success,113550.47,30-08-2024 06:25,TXN_KKIOJAPU0V
3069116,9104966,UPI,Success,1008.29,17-02-2024 18:07,TXN_HQNRVVOFUV
3069117,9230144,Card,Refunded,656.95,08-03-2022 19:11,TXN_AGPZA66JI2
3069118,9141637,EMI,Success,29693.77,11-09-2022 15:33,TXN_PQUA2919EB
3069119,9120788,Wallet,Success,31571.85,11-09-2022 10:24,TXN_2G5CPG6RY9
3069120,9076324,COD,Failed,1934.92,19-07-2022 09:39,TXN_7D9AYCI6DB
3069121,9047935,Card,Success,24404.44,27-09-2023 18:35,TXN_KQRJDLMDSZ
3069122,9155768,COD,Success,938.94,03-03-2023 18:07,TXN_AIMTZE3W3Q
3069123,9163937,UPI,Success,25286.28,22-08-2024 13:56,TXN_SY2FR48FVW
3069124,9173892,UPI,Failed,152897.06,20-01-2024 19:02,TXN_LM3Q3XDAY6
3069125,9133957,EMI,Refunded,56673.15,31-10-2023 22:55,TXN_228SUT2DPJ
3069126,9064404,Card,Success,1228.23,08-09-2023 09:58,TXN_9VUCWTNH39
3069127,9214513,NetBanking,Success,53891.04,23-12-2024 20:13,TXN_3YI5I9LV18
3069128,9248740,COD,Refunded,2243.76,16-03-2022 01:18,TXN_PBZFV9HFXX
3069129,9166455,Card,Success,26094.36,12-11-2023 13:47,
