order_item_id,order_id,product_id,quantity,unit_price,discount_amount,item_total
10087354,9180762,50241,2.0,9908.15,2823.67,16992.63
10087355,9247507,53277,1.0,36500.51,7170.19,29330.32
10087356,9243141,56134,2.0,963.06,252.81,1673.31
10087357,9186951,55472,1.0,4203.92,623.03,3580.89
10087358,9076677,59228,1.0,1726.26,309.09,1417.17
10087359,9227268,56051,5.0,1512.98,380.13,7184.77
10087360,9247256,56723,1.0,2613.34,101.7,2511.64
10087361,9168245,57791,2.0,867.59,124.96,1610.22
10087362,9200517,55600,1.0,17165.45,798.22,16367.23
10087363,9021730,53332,2.0,127104.98,28979.06,225230.9
10087364,9230487,58873,3.0,31112.33,5366.65,87970.34
10087365,9017974,51788,3.0,2609525.56,127905.81,7700670.87
10087366,9194224,53502,3.0,4359.04,1155.72,11921.4
10087367,9111883,57335,1.0,2084.86,549.08,1535.78
10087368,9074384,50538,3.0,42622.23,1061.08,126805.61
10087369,9105281,56995,2.0,22114.37,922.22,43306.52
10087370,9057801,55972,2.0,75466.49,5427.52,145505.46
10087371,9212274,51999,2.0,49631.362499999996,49631.362499999996,49631.36
10087372,9206306,52131,1.0,867.05,84.22,782.83
10087373,9097501,57670,1.0,51161.89,7225.5,43936.39
10087374,9224122,50276,1.0,3574.89,958.24,2616.65
10087375,9241202,52259,1.0,55801.98,13928.05,41873.93
10087377,9017598,59531,1.0,24282.68,4732.64,19550.04
10087379,9189853,50774,1.0,2338.81,272.85,2065.96
10087380,9049879,59545,1.0,52870.75,5798.3,47072.45
10087381,9070839,51299,5.0,1021.89,56.91,5052.54
10087382,9112707,55853,2.0,64425.74,13602.66,115248.82
10087383,9146181,54681,2.0,624.13,8.41,1239.85
10087384,9005719,52668,1.0,2951.47,880.7,2070.77
10087385,9166374,54446,3.0,16751.07,3409.33,46843.88
10087386,9217842,59476,1.0,12375.66,2808.51,9567.15
10087387,9133227,57413,1.0,317.87,2.92,314.95
10087388,9159273,50711,2.0,38484.74,7554.68,69414.8
10087389,9157288,57858,1.0,12468.52,3729.49,8739.03
10087390,9030482,55724,2.0,50711.71,13808.28,87615.14
10087391,9081867,58701,3.0,6157.86,147.85,18325.73
10087392,9102622,57471,3.0,673.618,187.4,1833.45
10087393,9019975,53002,3.0,4923.19,394.45,14375.12
10087394,9173457,56272,1.0,598.86,20.95,577.91
10087395,9089193,51774,1.0,319931.324499997,159965.6622499985,159965.66
10087396,9134588,50980,2.0,210664.12,7124.53,414203.71
10087397,9238523,50421,1.0,1013.46,138.18,875.28
10087398,9051530,51864,1.0,5938.61,1021.31,4917.3
10087399,9155010,56159,2.0,7862.028,2179.15,13544.91
10087400,9207891,50196,3.0,35932.14,1790.11,106006.31
10087401,9023245,53772,1.0,901.47,184.02,717.45
10087402,9002020,55581,1.0,849.34,108.13,741.21
10087403,9029612,55274,3.0,38941.3,4028.06,112795.84
10087404,9056464,59076,1.0,289.1,26.66,262.44
10087405,9166387,59505,1.0,4259.400000000001,336.97,3922.43
10087406,9197693,50120,2.0,2622.09,491.27,4752.91
10087407,9094817,57904,1.0,328.64,83.57,245.07
10087408,9215042,57541,1.0,66843.79,18910.11,47933.68
10087409,9013903,59161,1.0,863.4300000000001,109.05,754.38
10087410,9147464,53844,1.0,4323.13,1018.81,3304.32
10087411,9187466,56194,1.0,4008.58,332.36,3676.22
10087412,9233051,51794,1.0,19074.46,5550.69,13523.77
10087413,9027969,54807,1.0,4283.36,570.74,3712.62
10087414,9186467,52307,5.0,2818.29,158.93,13932.52
10087415,9229225,59208,3.0,71592.66,14667.43,200110.55
10087416,9147438,53031,2.0,3865.62,951.39,6779.85
10087417,9113326,53938,1.0,2491.52,253.29,2238.23
10087418,9159669,51435,1.0,905.63,101.65,803.98
10087419,9190733,52649,1.0,118442.56,16491.05,101951.51
10087420,9208714,55726,3.0,298163.51,15799.58,878690.95
10087421,9002351,58177,1.0,4350.52,518.61,3831.91
10087423,9170809,53844,1.0,3916.31,784.5,3131.81
10087424,9044754,53863,3.0,3084.59,26.85,9226.92
10087425,9104946,59753,1.0,385.65,111.83,273.82
10087426,9247065,54198,2.0,285565.81,76298.54,494833.08
10087427,9160459,56355,2.0,5835.0,876.29,10793.71
10087428,9087685,50402,2.0,1072.25,293.08,1851.42
10087429,9223586,53823,4.0,567.19,37.4,2231.36
10087430,9063723,56179,5.0,66898.86,14401.23,320093.07
10087432,9227096,50398,2.0,248.8,26.08,471.52
10087433,9157212,58896,5.0,980.17,18.71,4882.14
10087434,9115504,53544,4.0,499.32,64.65,1932.63
10087435,9012313,53074,1.0,275.94,72.98,202.96
10087436,9022434,57268,4.0,136275.56,9817.32,535284.92
10087437,9087874,58918,1.0,5694.92,46.14,5648.78
10087438,9178245,54100,2.0,24097.3,5789.47,42405.13
10087439,9019626,57303,1.0,578.6,10.41,568.19
10087440,9200730,58730,1.0,315.678,27.08,288.6
10087442,9066711,57097,2.0,466.76,19.58,913.94
10087443,9116909,56151,1.0,546.53,54.0,492.53
10087444,9139866,53909,3.0,705.88,5.87,2111.77
10087445,9048303,59612,1.0,396.21,116.2,280.01
10087446,9068285,57872,1.0,174819.24,43241.33,131577.91
10087447,9160040,54320,2.0,55179.01,4479.57,105878.45
10087448,9155001,54049,2.0,67823.75,17488.29,118159.21
10087449,9127813,55743,4.0,6323.81,818.72,24476.52
10087450,9166527,51785,1.0,1933.47,30.84,1902.63
10087451,9138311,57218,1.0,77341.78,6085.03,71256.75
10087452,9122342,56587,1.0,2261.21,507.84,1753.37
10087453,9097645,54746,1.0,19810.06,1257.19,18552.87
10087454,9184069,50699,3.0,716.82,18.7,2131.76
10087455,9227490,50307,2.0,20960.006,220.09,41699.92
10087456,9211338,51467,2.0,59446.714,15428.83,103464.6
10087457,9078746,53843,1.0,13515.44,3925.95,9589.49
10087458,9248382,50763,2.0,57012.79,15244.21,98781.37
10087459,9122832,53305,1.0,240919.69,31991.69,208928.0
10087460,9166010,50569,3.0,12840.42,2588.36,35932.9
10087461,9166145,59620,1.0,8474.56,893.25,7581.31
10087462,9087121,56116,1.0,9016.93,312.42,8704.51
10087463,9000301,59681,2.0,304196.7625,46695.75,561697.78
10087464,9219140,56450,1.0,2752.96,216.25,2536.71
10087465,9023195,54322,3.0,14332.66,1342.29,41655.69
10087466,9171231,52989,1.0,57272.18,14783.3,42488.88
10087467,9206493,54651,1.0,1749.02,209.76,1539.26
10087468,9058783,54557,1.0,15440.25,2281.1,13159.15
10087469,9095602,54353,1.0,5911.26,1103.77,4807.49
10087470,9038641,56589,2.0,746.8,141.94,1351.66
10087471,9145286,53133,5.0,305162.24,52418.37,1473392.83
10087472,9043667,50680,4.0,246.3,73.87,911.33
10087473,9227399,51577,1.0,461.92,136.95,324.97
10087475,9147979,54859,2.0,7716.63,1820.13,13613.13
10087476,9237868,52702,1.0,1768.657,29.16,1739.5
10087477,9237908,53480,4.0,3037.62,258.44,11892.04
10087478,9028787,50755,2.0,48108.16,2711.37,93504.95
10087479,9183148,55414,1.0,2960.54,340.21,2620.33
10087480,9124030,55954,1.0,907.73,17.34,890.39
10087481,9220682,59583,1.0,198074.98,48169.4,149905.58
10087482,9161744,53924,1.0,15985.27,580.12,15405.15
10087483,9167940,59039,1.0,823.67,31.79,791.88
10087484,9241862,51633,1.0,7516.61,251.68,7264.93
10087485,9076883,54164,2.0,243894.1,29383.57,458404.63
10087486,9000651,53835,1.0,17252.4,2231.16,15021.24
10087487,9013164,57022,1.0,14845.8,1855.33,12990.47
10087488,9013949,51276,3.0,781.29,49.23,2294.64
10087489,9224464,53108,1.0,753.83,136.72,617.11
10087490,9081598,56481,1.0,2980.66,202.11,2778.55
10087491,9186410,59760,5.0,61508.13,16805.5,290735.15
10087492,9155358,51928,4.0,630.12,126.45,2394.03
10087493,9065111,57665,1.0,175667.1,31637.51,144029.59
10087494,9240460,55513,2.0,13283.92,656.29,25911.55
10087495,9038469,55408,2.0,701.82,188.41,1215.23
10087496,9052024,50374,1.0,15986.485,631.5,15354.98
10087497,9152776,53141,2.0,22903.86,6262.73,39544.99
10087498,9188739,50101,2.0,4354.21,791.55,7916.87
10087499,9021842,56975,1.0,510.03,85.37,424.66
10087500,9030049,52732,1.0,16644.89,3500.16,13144.73
10087501,9090603,51485,3.0,84852.91,24892.02,229666.71
10087502,9121265,56381,2.0,4690.94,292.07,9089.81
10087503,9124833,52621,2.0,348.86,49.94,647.78
10087504,9189692,57216,1.0,3316.4,569.53,2746.87
10087505,9017414,50083,2.0,60382.95,12142.62,108623.28
10087507,9021963,50154,1.0,3726.23,725.23,3001.0
10087508,9221414,50169,1.0,1461.07,28.67,1432.4
10087509,9238511,58657,1.0,74133.24,21803.49,52329.75
10087510,9107659,53329,1.0,836.09,89.59,746.5
10087511,9083336,55313,1.0,414.78,24.26,390.52
10087512,9240054,59650,4.0,654.89,161.32,2458.24
10087513,9104446,57801,1.0,31323.29,6839.15,24484.14
10087514,9118474,54498,4.0,964.59,182.88,3675.48
10087515,9222785,58554,1.0,170.05,31.05,139.0
10087516,9063005,52061,3.0,156.47,23.58,445.83
10087517,9139971,54721,1.0,21668.234,3680.7,17987.53
10087518,9041574,58275,2.0,5792.84,1184.14,10401.54
10087519,9223596,58775,1.0,205671.95,34259.59,171412.36
10087520,9076292,56864,1.0,3403.92,361.39,3042.53
10087521,9031887,54491,5.0,238.64999999999998,3.81,1189.44
10087522,9177629,58885,1.0,1184.01,108.68,1075.33
10087523,9194447,58724,4.0,1252.41,334.91,4674.73
10087524,9163729,60000,1.0,610.67,45.44,565.23
10087525,9174121,52684,1.0,2244.43,574.07,1670.36
10087526,9038364,57941,2.0,113890.982,13921.22,213860.74
10087527,9158093,51917,4.0,3950.9,48.2,15755.4
10087528,9157081,56064,2.0,672.63,56.99,1288.27
10087530,9183843,50576,1.0,10366.0,2385.17,7980.83
10087531,9008421,50894,1.0,368.18,94.2,273.98
10087532,9169741,56278,1.0,11125.53,917.26,10208.27
10087533,9184055,53713,1.0,1006.3,28.39,977.91
10087534,9087480,51217,5.0,123.84,37.12,582.08
10087535,9202126,57353,2.0,834.8,13.36,1656.24
10087536,9180612,58252,1.0,159853.98,40615.29,119238.69
10087537,9084184,51356,2.0,3498.07,33.47,6962.67
10087538,9113892,50640,2.0,5397.679999999999,1408.85,9386.51
10087539,9057740,51786,1.0,5707.83,1488.61,4219.22
10087540,9063101,57623,1.0,185810.09,19441.74,166368.35
10087541,9105973,55958,1.0,16328.76,1111.86,15216.9
10087542,9041538,50523,1.0,39121.31,11021.18,28100.13
10087543,9169808,57019,2.0,148.71,17.38,280.04
10087544,9114789,52796,2.0,38956.63,3379.58,74533.68
10087545,9110532,56488,1.0,1211.53,325.91,885.62
10087546,9076928,53115,1.0,491.85,72.25,419.6
10087547,9145371,57900,1.0,408.25,30.09,378.16
10087548,9159344,53025,5.0,218.032,40.88,1049.28
10087549,9206260,57090,1.0,345.46,172.73,172.73
10087550,9128016,51702,1.0,288618.85,63036.61,225582.24
10087551,9231432,54668,1.0,40976.23,4436.22,36540.01
10087552,9231204,53852,1.0,2259.06,88.61,2170.45
10087553,9052161,52164,1.0,78723.3,20352.85,58370.45
10087554,9141411,52167,1.0,21691.84,2203.04,19488.8
10087555,9062207,55356,1.0,208.7,13.03,195.67
10087556,9211278,57213,1.0,18594.09,1681.04,16913.05
10087557,9017442,59744,2.0,2903.33,3284.1,2522.56
10087558,9241384,53395,2.0,251284.26,2262.92,500305.6
10087559,9210605,57364,1.0,19506.71,559.02,18947.69
10087561,9033110,50226,2.0,4707.34,759.17,8655.51
10087562,9045560,53566,1.0,155.19,39.25,115.94
10087563,9112117,55527,1.0,1000.78,233.15,767.63
10087565,9101500,55152,1.0,10351.32,1889.97,8461.35
10087566,9182401,53308,3.0,2045.54,220.54,5916.08
10087567,9044091,54637,2.0,649.22,94.83,1203.61
10087568,9108984,53678,1.0,120.98,13.35,107.63
10087569,9007156,52778,1.0,58141.18,12035.13,46106.05
10087570,9210599,50645,1.0,5733.0,1331.3,4401.7
10087571,9213729,53873,2.0,12585.17,2250.9,22919.44
10087572,9081129,56108,1.0,186696.58,12829.91,173866.67
10087573,9157199,55738,2.0,9832.38,968.4,18696.36
10087574,9067155,54361,1.0,3865.5675,250.74,3614.83
10087575,9180655,53902,1.0,46118.63,23059.315,23059.32
10087576,9230839,55728,2.0,3513.4,1025.47,6001.33
10087577,9076246,52527,1.0,221.69,59.18,162.51
10087578,9242455,59869,1.0,9212.36,961.83,8250.53
10087579,9149383,50869,3.0,1353.2479999999998,349.73,3710.01
10087580,9199918,54878,1.0,3455.89,874.13,2581.76
10087581,9121184,58536,1.0,362.8,80.45,282.35
10087582,9017329,55716,1.0,17465.78,237.34,17228.44
10087583,9178939,52743,1.0,304.56,34.39,270.17
10087584,9026135,56144,2.0,1957.44,316.64,3598.24
10087585,9120375,54388,2.0,35587.49,8400.0,62774.98
10087586,9232279,58920,1.0,2502.14,289.49,2212.65
10087587,9155364,59906,4.0,341.87,35.21,1332.27
10087588,9032196,51461,2.0,265647.83,519442.02,11853.64
10087589,9193351,59030,2.0,117073.28,26905.4,207241.16
10087590,9175859,53056,2.0,125029.97,23174.09,226885.85
10087591,9182346,55153,1.0,795.09,51.29,743.8
10087592,9077415,55564,1.0,22880.02,1439.11,21440.91
10087593,9030539,55581,2.0,834.94,88.54,1581.34
10087594,9095597,58969,1.0,16935.79,4154.29,12781.5
10087595,9096326,57927,3.0,177768.55,43930.11,489375.54
10087596,9047400,56517,1.0,145.13,8.75,136.38
10087597,9168575,58144,4.0,16627.31,3256.36,63252.88
10087598,9036572,54016,1.0,51692.91,668.01,51024.9
10087599,9221789,55777,1.0,7697.77,1423.92,6273.85
10087600,9129049,53090,1.0,3570.399,87.9,3482.5
10087601,9124805,54934,3.0,678.87,14.44,2022.17
10087602,9093344,54093,5.0,15245.8,964.57,75264.43
10087603,9179923,52892,2.0,24970.94,760.2,49181.68
10087604,9234874,51069,1.0,5677.04,1424.05,4252.99
10087605,9117338,54802,1.0,31083.15,8121.7,22961.45
10087607,9028422,50264,5.0,863.68,186.27,4132.13
10087608,9161779,57993,5.0,3923.28,853.96,18762.44
10087609,9036809,56480,3.0,1899.1,183.02,5514.28
10087610,9243597,56541,1.0,26981.37,153.41,26827.96
10087611,9179128,57966,2.0,7207.515,7207.515,7207.52
10087612,9248223,50482,1.0,323.78,76.08,247.7
10087613,9010072,57583,1.0,226582.26,50475.9,176106.36
10087614,9075225,53099,2.0,75689.4055,22697.94,128680.87
10087615,9212852,59749,1.0,37305.77,4983.71,32322.06
10087616,9159275,50939,1.0,251.04,45.48,205.56
10087617,9133939,56704,3.0,3932.41,64.2,11733.03
10087619,9133782,54548,2.0,15972.81,3208.38,28737.24
10087620,9136106,51595,3.0,672.58,28.71,1989.03
10087621,9114729,57132,1.0,4989.37,1479.55,3509.82
10087622,9039040,50579,5.0,3495.11,275.41,17200.14
10087623,9238000,56594,1.0,3240.16,966.55,2273.61
10087625,9227822,50339,2.0,1072.75,205.49,1940.01
10087626,9006585,56659,1.0,3130.53,490.91,2639.62
10087627,9008955,59392,1.0,703.28,85.6,617.68
10087628,9073632,51160,1.0,144.65,19.46,125.19
10087629,9202848,58397,2.0,4369.25,5960.19,2778.31
10087630,9041558,51688,1.0,940.36,115.8,824.56
10087631,9161355,58384,1.0,5891.43,1234.5,4656.93
10087632,9033098,52322,1.0,43512.25,10020.08,33492.17
10087633,9165832,52535,2.0,699.505,57.25,1341.76
10087635,9014446,51047,1.0,10696.4365,1937.89,8758.55
10087636,9215328,51574,1.0,33528.97,8129.07,25399.9
10087637,9077178,54523,1.0,75027.48,2738.28,72289.2
10087638,9069281,52997,5.0,19449.65,1564.78,95683.47
10087639,9219129,54264,1.0,900.6,450.3,450.3
10087640,9028892,54034,1.0,12078.86,3487.57,8591.29
10087641,9027494,53454,1.0,1956.7849999999999,538.62,1418.16
10087642,9030353,59161,1.0,821.48,24.62,796.86
10087643,9212118,58195,2.0,184771.89,39543.62,330000.16
10087644,9071533,58329,3.0,811.13,142.54,2290.85
10087645,9061460,53886,2.0,4999.06,1362.07,8636.05
10087646,9028418,59650,1.0,577.87,64.08,513.79
10087647,9013649,50491,2.0,909.96,165.42,1654.5
10087648,9015681,53137,2.0,287964.46,33501.85,542427.07
10087649,9025636,53356,1.0,11971.58,2512.73,9458.85
10087650,9072336,50754,1.0,19062.94,2314.65,16748.29
10087651,9149716,57197,2.0,16810.4,762.74,32858.06
10087652,9008460,50169,3.0,1407.95,273.93,3949.92
10087653,9169186,51409,1.0,12546.54,1590.08,10956.46
10087654,9096931,51410,2.0,1358.277,231.44,2485.11
10087655,9160444,58104,5.0,1967.2805,4918.20125,4918.2
10087656,9142517,59866,5.0,4594.63,1071.95,21901.2
10087657,9248429,52207,2.0,38919.99,8496.27,69343.71
10087658,9214817,52868,2.0,444.7,76.97,812.43
10087659,9036929,56346,1.0,821.74,152.87,668.87
10087660,9009160,52712,2.0,265170.01,23812.54,506527.48
10087661,9177807,54646,1.0,2475.96,74.65,2401.31
10087662,9031521,53536,1.0,39868.72,420.46,39448.26
10087663,9123234,57279,4.0,1304.8,270.2,4949.0
10087664,9057699,59499,5.0,1003.16,277.3,4738.5
10087665,9093497,54070,3.0,2528.71,79.75,7506.38
10087666,9175534,57758,1.0,2176.02,452.11,1723.91
10087667,9055595,52100,2.0,37558.96,5617.58,69500.34
10087668,9121452,54728,1.0,11835.58,3087.23,8748.35
10087669,9132293,57639,1.0,649.12,168.77,480.35
10087670,9173429,58538,1.0,114.63,27.01,87.62
10087671,9189797,53386,1.0,110111.0695,8318.67,101792.4
10087672,9069010,51892,2.0,4125721.4359999993,1137443.84,7113999.03
10087673,9054873,51315,1.0,153671.74,23805.58,129866.16
10087674,9114820,52105,1.0,301741.25,29247.42,272493.83
10087675,9118349,54523,1.0,66497.38,15537.31,50960.07
10087676,9081027,54133,3.0,367.3,106.75,995.15
10087677,9063839,52013,5.0,17717.35,1009.4,87577.35
10087678,9216222,52400,1.0,389.82,19.42,370.4
10087679,9146528,50741,2.0,5443.046,1036.97,9849.12
10087680,9243951,57689,1.0,3113.92,17.29,3096.63
10087681,9127855,56616,1.0,24028.31,6165.9,17862.41
10087682,9180872,57176,2.0,140303.184,21937.24,258669.13
10087683,9235776,57382,2.0,63420.63,7948.31,118892.95
10087684,9165760,54294,1.0,9410.432,1290.09,8120.34
10087685,9202712,53659,1.0,314858.71,61638.41,253220.3
10087686,9020349,53618,1.0,2277543.19,275745.47,2001797.72
10087687,9017826,58867,5.0,589.46,31.82,2915.48
10087688,9078921,55937,3.0,491.57,64.04,1410.67
10087689,9243270,57614,2.0,21068.52,1247.38,40889.66
10087690,9165250,53928,1.0,674.63,85.67,588.96
10087691,9163678,55991,1.0,4551.48,514.07,4037.41
10087692,9105565,53066,1.0,18428.92,4105.73,14323.19
10087693,9085727,56415,2.0,70819.55,7279.03,134360.07
10087694,9129958,55584,4.0,118295.52,33593.85,439588.23
10087695,9076202,57392,1.0,230.28,35.96,194.32
10087696,9194776,50482,1.0,375.03,50.19,324.84
10087697,9185117,56058,1.0,2292.23,668.42,1623.81
10087698,9226091,55894,3.0,9511.54,2770.17,25764.45
10087699,9164474,56227,1.0,53763.2,13767.98,39995.22
10087700,9007388,58632,2.0,231.4,66.58,396.22
10087701,9042807,57150,1.0,3827.72,31.44,3796.28
10087702,9155921,56001,2.0,174630.74,23540.66,325720.82
10087703,9187711,59505,1.0,5223.32,1064.09,4159.23
10087704,9132544,53992,2.0,618.67,36.68,1200.66
10087705,9205488,56393,1.0,9552.39,2661.55,6890.84
10087706,9001752,58958,1.0,218.92,28.73,190.19
10087707,9090883,54417,1.0,786.72,146.66,640.06
10087708,9048109,51729,1.0,74815.25,527.87,74287.38
10087709,9246696,55467,5.0,4345.34,1029.12,20697.58
10087710,9008415,52496,1.0,2965.49,542.19,2423.3
10087711,9240137,55101,1.0,3245.46,726.52,2518.94
10087712,9151911,57980,1.0,1482.27,130.87,1351.4
10087713,9066732,58675,1.0,12775.9935,3790.49,8985.5
10087714,9020847,51001,3.0,6869.7,1773.34,18835.76
10087715,9087595,53737,2.0,2445.63,498.67,4392.59
10087716,9100771,58462,1.0,9161.18,2273.57,6887.61
10087717,9030661,57674,1.0,5002.63,663.07,4339.56
10087718,9029606,51877,1.0,38135.71,19067.855,19067.86
10087719,9018086,54023,1.0,288205.97,85764.18,202441.79
10087720,9206565,54959,2.0,3659.26,799.0,6519.52
10087721,9243504,59317,1.0,68781.29,3742.59,65038.7
10087722,9063523,50356,3.0,26276.9,2648.84,76181.86
10087723,9228310,50459,1.0,64040.43,13558.45,50481.98
10087724,9201924,57929,1.0,65105.45,16510.45,48595.0
10087725,9220210,54046,2.0,276.35,8.16,544.54
10087726,9114540,52380,1.0,393.73,28.58,365.15
10087727,9079674,55154,1.0,277383.79000000004,80144.8,197238.99
10087728,9184302,54308,4.0,265531.37,57305.72,1004819.76
10087729,9109269,55520,2.0,168.184,26.98,309.39
10087730,9173481,55280,3.0,2141.35,260.86,6163.19
10087731,9018998,51332,1.0,3252.8,97.32,3155.48
10087732,9158682,51505,5.0,691.43,88.92,3368.23
10087733,9218255,59318,2.0,810.41,59.94,1560.88
10087734,9212853,59542,1.0,1403.66,58.49,1345.17
10087735,9229767,55613,2.0,3089.33,453.98,5724.68
10087736,9094686,54400,2.0,179.37,39.08,319.66
10087737,9059445,50575,3.0,19763.33,1238.64,58051.35
10087738,9131979,53353,1.0,81843.92,6632.99,75210.93
10087739,9214823,57894,1.0,3853656.81,644535.18,3209121.63
10087740,9175598,50697,1.0,3321.225,939.31,2381.92
10087741,9173097,57880,2.0,6246.6,105.19,12388.01
10087742,9101965,56491,1.0,59485.46,8691.9,50793.56
10087743,9034986,50040,3.0,620.83,87.56,1774.93
10087744,9211468,59593,2.0,308.39,2.12,614.66
10087745,9178237,50290,1.0,56971.09,8729.89,48241.2
10087746,9195948,55020,2.0,616.64,141.42,1091.86
10087747,9065789,58034,1.0,192.19,39.8,152.39
10087748,9224559,51795,1.0,152727.04,15039.71,137687.33
10087749,9225607,59094,1.0,2219.19,63.97,2155.22
10087750,9041758,56918,1.0,26580.55,5695.02,20885.53
10087751,9027630,55625,2.0,26305.59,2593.3,50017.88
10087752,9057088,54778,1.0,978.9,152.91,825.99
10087753,9199308,59788,1.0,285146.5,54510.7,230635.8
10087754,9186379,52307,1.0,2762.09,206.87,2555.22
10087755,9198287,50632,1.0,6329.736,309.85,6019.89
10087756,9205298,58982,2.0,215.18,30.72,399.64
10087757,9243584,56344,1.0,941.61,252.12,689.49
10087758,9114607,52266,1.0,19011.4,3152.98,15858.42
10087759,9191320,57945,1.0,527.24,14.91,512.33
10087760,9220423,53691,2.0,7142.68,1905.56,12379.8
10087761,9009177,58835,1.0,62645.31,1194.34,61450.97
10087762,9202410,55219,3.0,2417.41,374.93,6877.3
10087763,9209281,56947,2.0,25343.7,1510.14,49177.26
10087764,9097160,57777,1.0,2680.16,748.14,1932.02
10087765,9090754,53317,2.0,2387.56,681.84,4093.28
10087766,9149780,50133,2.0,1837.34,196.06,3478.62
10087767,9096633,54135,2.0,3924.74,1162.71,6686.77
10087768,9099192,51580,1.0,4727.75,206.16,4521.59
10087769,9003127,50406,1.0,126103.26,7846.83,118256.43
