review_id,order_id,customer_id,product_id,rating,review_text,review_date
9506171,9117470,129257,55298,5,Return process was hassle-free.,2023-07-02
9506172,9229638,149402,58669,1,Customer support was helpful.,2024-09-14
9506173,9204875,138655,50286,5,Return process was hassle-free.,2022-08-04
9506174,9194813,107427,50024,5,Product stopped working after 2 days.,2024-06-28
9506175,9162988,121279,58362,5,"Average product, nothing special.",2022-10-15
9506177,9135430,118844,52857,5,"Excellent quality, will buy again!",2023-06-26
9506178,9244559,103603,51457,5,"Not as described, very disappointed.",2023-02-09
9506179,9218914,136828,53126,4,"Fast delivery, packaged well.",2023-06-25
9506180,9183357,117618,56434,5,"Average product, nothing special.",2022-06-27
9506181,9044820,138431,53884,5,Good value for money.,2022-02-04
9506182,9039004,143199,54306,4,"Delivered on time, quality is good.",2025-01-07
9506183,9099607,102942,53582,1,Would not recommend to anyone.,2023-06-05
9506184,9079587,131087,58710,5,"Not as described, very disappointed.",2023-08-26
9506185,9142578,128854,59800,4,"Not as described, very disappointed.",2024-02-02
9506186,9085248,139502,53653,5,No Review Provided,2023-06-19
9506187,9176768,106288,59297,5,No Review Provided,2023-07-04
9506188,9006889,130735,59674,2,No Review Provided,2024-04-30
9506189,9151077,103940,57119,2,"Perfect gift, arrived well packed.",2023-05-20
9506190,9125426,118139,55183,5,"Not as described, very disappointed.",2023-11-12
9506191,9163332,103261,57265,5,Product was damaged on arrival.,2025-05-08
9506192,9213974,123108,55747,4,Return process was hassle-free.,2025-02-02
9506193,9171322,122123,50120,4,Customer support was helpful.,2023-07-03
9506194,9182082,107636,57713,3,"Quick delivery, happy with purchase.",2024-01-23
9506195,9030021,132357,58643,4,Return process was hassle-free.,2023-06-22
9506196,9068679,108680,55030,4,Size was different from what I ordered.,2024-04-14
9506197,9077880,122840,53414,3,Good value for money.,2023-06-19
9506198,9212419,127670,52994,5,Product stopped working after 2 days.,2024-09-09
9506200,9057763,139143,53672,1,Return process was hassle-free.,2023-07-04
9506201,9041222,105333,52284,5,"Perfect gift, arrived well packed.",2023-07-25
9506202,9228490,147856,56471,5,"Excellent quality, will buy again!",2023-06-17
9506203,9191463,106597,55125,4,"Poor quality, not recommended.",2022-03-24
9506204,9237982,149688,57530,3,Size was different from what I ordered.,2023-07-03
9506205,9179184,128575,56942,3,Late delivery but product is fine.,2023-06-24
9506206,9167983,125091,55902,4,No Review Provided,2023-07-12
9506207,9230081,124768,55425,1,Absolutely love this product!,2022-10-21
9506210,9006510,102908,55706,2,Absolutely love this product!,2022-10-02
9506211,9035387,120304,50924,5,Exceeded my expectations!,2023-03-27
9506212,9135676,137834,54318,5,"Average product, nothing special.",2022-01-31
9506213,9245286,131502,59772,4,Product stopped working after 2 days.,2023-11-28
9506214,9203526,124276,58772,4,"Average product, nothing special.",2022-12-10
9506215,9190109,130858,50486,5,Late delivery but product is fine.,2023-06-21
9506216,9168997,119523,57795,4,"Average product, nothing special.",2023-05-21
9506217,9216953,105452,50166,5,No Review Provided,2025-01-08
9506218,9028203,123724,57534,2,Would not recommend to anyone.,2022-04-01
9506219,9090857,145021,51645,4,"Excellent quality, will buy again!",2023-07-04
9506222,9221582,138660,50597,3,Late delivery but product is fine.,2023-07-05
9506223,9146960,139197,59181,5,"Poor quality, not recommended.",2023-03-09
9506224,9208899,104086,56356,4,Good value for money.,2023-07-10
9506225,9234103,125048,50202,4,Absolutely love this product!,2023-07-14
9506226,9241377,127353,50070,3,Absolutely love this product!,2022-01-21
9506227,9136812,130553,54947,1,Exceeded my expectations!,2022-10-28
9506228,9065645,104133,55420,4,Size was different from what I ordered.,2023-07-01
9506229,9151514,124198,59612,5,"Delivered on time, quality is good.",2023-06-20
9506230,9123584,148552,56104,5,Size was different from what I ordered.,2022-12-20
9506231,9232116,126656,55585,5,"Quick delivery, happy with purchase.",2023-09-25
9506232,9053389,148620,52833,5,Absolutely love this product!,2022-09-24
9506233,9054637,116454,50465,1,"Average product, nothing special.",2023-06-30
9506234,9219959,102048,58080,4,Exceeded my expectations!,2022-08-27
9506235,9147117,106067,54981,4,Product was damaged on arrival.,2023-09-29
9506236,9176104,136214,50498,2,Product was damaged on arrival.,2023-06-22
9506237,9083054,143711,52472,4,"Perfect gift, arrived well packed.",2023-07-07
9506238,9175970,143649,55689,5,Great product! Exactly as described.,2023-07-08
9506239,9205433,132793,59348,5,Product was damaged on arrival.,2023-07-10
9506240,9093280,101493,53192,5,Great product! Exactly as described.,2023-06-27
9506241,9033316,128868,54140,2,Absolutely love this product!,2023-07-09
9506242,9001196,101192,54473,3,"Fast delivery, packaged well.",2025-01-07
9506243,9106243,115960,51913,4,"Quick delivery, happy with purchase.",2022-02-16
9506244,9092698,134331,59007,4,Good value for money.,2023-06-22
9506245,9153398,140589,57095,5,Product stopped working after 2 days.,2024-06-06
9506246,9204109,117320,52932,4,Late delivery but product is fine.,2024-10-14
9506247,9026869,107985,52536,4,Return process was hassle-free.,2023-11-17
9506248,9074516,126447,54022,4,Product stopped working after 2 days.,2023-07-05
9506249,9103338,142487,51267,5,Return process was hassle-free.,2023-07-08
9506250,9234919,132402,58092,5,"Perfect gift, arrived well packed.",2023-06-26
9506251,9212433,140763,52475,3,Product stopped working after 2 days.,2023-04-26
9506252,9137735,131021,52780,3,"Quick delivery, happy with purchase.",2024-07-12
9506253,9231642,117490,52006,5,"Not as described, very disappointed.",2024-01-18
9506254,9168690,111056,56705,3,"Average product, nothing special.",2024-12-08
9506255,9031363,103381,58973,1,Size was different from what I ordered.,2023-06-12
9506256,9131238,102259,57901,2,"Poor quality, not recommended.",2024-01-07
9506257,9104437,138264,52666,3,Product was damaged on arrival.,2022-08-04
9506258,9005550,113353,53467,5,Customer support was helpful.,2024-12-02
9506259,9073190,131374,58669,4,"Average product, nothing special.",2024-10-29
9506260,9137354,104351,52328,4,Good value for money.,2023-01-11
9506261,9202602,140448,53714,5,Good value for money.,2023-03-15
9506262,9138911,126842,57619,2,"Quick delivery, happy with purchase.",2023-07-12
9506263,9247106,102743,53978,5,Exceeded my expectations!,2022-08-03
9506264,9188655,117832,51843,3,Size was different from what I ordered.,2023-11-04
9506265,9046016,109630,53408,5,Size was different from what I ordered.,2024-08-08
9506266,9216714,149129,55355,4,"Average product, nothing special.",2023-08-22
9506267,9197423,149524,54400,5,No Review Provided,2022-07-18
9506270,9056303,114613,56295,3,"Delivered on time, quality is good.",2022-02-14
9506272,9013753,140194,50486,1,"Delivered on time, quality is good.",2023-07-05
9506273,9225381,105649,54651,4,Exceeded my expectations!,2023-06-20
9506274,9235160,149618,50135,5,Product stopped working after 2 days.,2024-05-07
9506275,9103796,108869,57245,5,"Not as described, very disappointed.",2025-04-25
9506276,9245990,140449,54231,4,"Excellent quality, will buy again!",2025-01-16
9506277,9082321,131300,57374,3,"Fast delivery, packaged well.",2023-11-11
9506278,9220969,130858,52799,4,"Genuine product, no complaints.",2024-10-07
9506279,9076143,137287,54631,5,"Perfect gift, arrived well packed.",2022-11-13
9506280,9114898,125706,59195,5,Late delivery but product is fine.,2023-02-01
9506281,9041631,120915,52872,3,"Excellent quality, will buy again!",2025-03-17
9506282,9201243,125189,57281,4,"Quick delivery, happy with purchase.",2023-07-05
9506283,9144130,118915,59709,5,Product stopped working after 2 days.,2025-01-11
9506285,9215647,133919,55561,4,Product was damaged on arrival.,2023-02-02
9506286,9064846,138304,51823,4,Customer support was helpful.,2023-07-05
9506287,9011611,144363,58820,5,Would not recommend to anyone.,2023-06-30
9506288,9199504,106756,59038,4,No Review Provided,2024-01-25
9506289,9219417,117333,59406,3,"Poor quality, not recommended.",2023-11-22
9506290,9102936,139168,54819,3,No Review Provided,2025-03-27
9506291,9011249,115850,52773,5,"Delivered on time, quality is good.",2025-03-19
9506292,9111589,135513,50971,3,Customer support was helpful.,2025-02-26
9506293,9039675,142891,54852,5,"Poor quality, not recommended.",2023-07-12
9506294,9006201,107499,54324,5,"Excellent quality, will buy again!",2024-04-13
9506295,9133982,137164,56231,3,"Excellent quality, will buy again!",2025-02-09
9506296,9195737,127447,54007,5,Return process was hassle-free.,2023-07-04
9506297,9238603,125524,57410,3,"Average product, nothing special.",2022-11-21
9506298,9076077,140822,52710,5,Good value for money.,2023-06-29
9506299,9247915,121492,53882,3,"Average product, nothing special.",2023-07-02
9506300,9005527,115800,58420,3,"Genuine product, no complaints.",2023-12-01
9506301,9071016,107967,59889,3,No Review Provided,2022-09-25
9506302,9028156,124640,52018,3,"Quick delivery, happy with purchase.",2024-07-23
9506303,9107837,126332,50948,3,"Delivered on time, quality is good.",2022-08-14
9506304,9178690,136514,59614,4,"Genuine product, no complaints.",2022-09-30
9506306,9035127,141270,56152,3,"Not as described, very disappointed.",2023-07-12
9506307,9035142,138458,58169,5,Exceeded my expectations!,2023-07-03
9506308,9225936,114762,52397,4,Return process was hassle-free.,2023-07-15
9506309,9117016,108418,50993,2,"Perfect gift, arrived well packed.",2024-12-07
9506310,9124769,143914,53101,3,"Perfect gift, arrived well packed.",2024-01-18
9506311,9194833,100417,59013,5,"Not as described, very disappointed.",2024-01-07
9506313,9163612,115974,52023,3,Size was different from what I ordered.,2023-03-01
9506315,9178676,127422,57503,4,Absolutely love this product!,2024-02-09
9506316,9163736,114647,57579,4,"Average product, nothing special.",2024-10-18
9506317,9046214,109507,54966,5,"Excellent quality, will buy again!",2024-10-15
9506318,9058914,132765,52349,5,"Average product, nothing special.",2024-01-29
9506320,9007368,121758,58696,4,"Average product, nothing special.",2023-07-01
9506322,9248467,111196,54891,5,Great product! Exactly as described.,2024-08-20
9506323,9213428,145684,58911,1,Exceeded my expectations!,2023-04-14
9506324,9121638,102583,53250,2,"Fast delivery, packaged well.",2023-07-03
9506325,9013334,126818,56028,4,Product was damaged on arrival.,2022-01-26
9506326,9082127,134673,51487,5,"Fast delivery, packaged well.",2023-07-07
9506327,9023494,143246,51667,5,"Quick delivery, happy with purchase.",2023-07-11
9506328,9036125,128783,58908,4,No Review Provided,2023-07-13
9506329,9042779,118053,59955,5,Return process was hassle-free.,2023-01-26
9506330,9153602,131216,56778,5,"Delivered on time, quality is good.",2024-10-12
9506331,9241762,135358,55665,5,"Genuine product, no complaints.",2023-07-02
9506332,9001702,105386,54844,3,"Fast delivery, packaged well.",2023-01-02
9506333,9062211,149231,50451,3,"Quick delivery, happy with purchase.",2023-04-25
9506334,9191109,129337,52025,5,Product was damaged on arrival.,2023-08-19
9506335,9068596,133517,51464,5,Size was different from what I ordered.,2023-07-05
9506336,9010422,104984,53084,4,Product stopped working after 2 days.,2023-01-11
9506337,9033080,109044,55247,4,Return process was hassle-free.,2024-03-21
9506338,9228912,105292,51685,4,"Perfect gift, arrived well packed.",2023-06-14
9506339,9046137,122581,51292,4,"Quick delivery, happy with purchase.",2023-12-05
9506340,9080126,109551,51850,4,Product was damaged on arrival.,2023-07-13
9506341,9242719,100071,50987,5,No Review Provided,2024-03-05
9506342,9019865,147490,59066,3,"Perfect gift, arrived well packed.",2023-12-05
9506343,9163709,117061,57501,5,"Fast delivery, packaged well.",2023-06-29
9506344,9161510,108003,54647,3,Product stopped working after 2 days.,2025-03-14
9506346,9089542,137757,58842,5,"Average product, nothing special.",2023-06-13
9506347,9001238,141484,55380,5,"Quick delivery, happy with purchase.",2023-06-29
9506348,9082349,108722,54975,5,"Genuine product, no complaints.",2023-07-02
9506349,9145621,117710,54309,5,Would not recommend to anyone.,2022-11-08
9506350,9211806,140228,52662,3,"Perfect gift, arrived well packed.",2024-01-22
9506351,9022657,136961,53491,4,"Not as described, very disappointed.",2024-07-23
9506352,9119229,119617,52367,5,Would not recommend to anyone.,2023-10-22
9506353,9193635,108049,52080,4,"Not as described, very disappointed.",2022-11-09
9506354,9039141,104530,51693,5,Customer support was helpful.,2022-06-26
9506355,9149206,143921,53552,4,Return process was hassle-free.,2023-07-06
9506356,9181266,128455,55179,5,Return process was hassle-free.,2025-04-17
9506357,9025313,105046,51385,4,"Fast delivery, packaged well.",2023-11-25
9506358,9055161,110417,58295,3,Product was damaged on arrival.,2023-01-16
9506359,9105439,130610,53409,3,"Excellent quality, will buy again!",2022-10-31
9506360,9030316,121223,59941,4,Customer support was helpful.,2023-07-09
9506361,9146643,110566,57879,3,Late delivery but product is fine.,2024-03-12
9506362,9146589,138650,57752,4,Return process was hassle-free.,2023-07-08
9506363,9003338,140414,59545,5,Late delivery but product is fine.,2022-08-08
9506364,9232655,139605,55923,5,"Quick delivery, happy with purchase.",2023-06-21
9506365,9104506,147302,54178,1,"Fast delivery, packaged well.",2023-07-09
9506366,9146430,120234,59519,3,Product stopped working after 2 days.,2023-06-20
9506367,9241238,128130,54444,5,Product stopped working after 2 days.,2023-06-23
9506368,9094788,116747,51689,5,Great product! Exactly as described.,2023-11-26
9506369,9233321,123920,55140,5,"Perfect gift, arrived well packed.",2023-07-02
9506370,9183825,148245,55860,2,Product was damaged on arrival.,2023-05-21
9506371,9238229,137987,57685,5,Absolutely love this product!,2024-01-28
9506372,9127914,137668,55574,4,Exceeded my expectations!,2025-04-20
9506373,9120104,140316,55752,5,Late delivery but product is fine.,2022-11-03
9506374,9019541,105970,53094,4,Late delivery but product is fine.,2023-06-21
9506375,9110270,106421,54971,2,Product stopped working after 2 days.,2024-07-20
9506376,9124300,129681,53060,5,Customer support was helpful.,2023-11-01
9506377,9192886,126816,59694,4,"Poor quality, not recommended.",2022-04-05
9506378,9200255,100441,57693,4,"Poor quality, not recommended.",2024-07-28
9506380,9164769,105042,59728,4,"Genuine product, no complaints.",2025-01-05
9506381,9162306,107437,55090,5,Exceeded my expectations!,2024-07-27
9506382,9076166,116929,58229,5,"Quick delivery, happy with purchase.",2023-04-23
9506383,9198928,100990,50845,5,Size was different from what I ordered.,2023-12-26
9506384,9077531,121458,57403,4,"Perfect gift, arrived well packed.",2023-06-28
9506385,9160660,142686,50630,2,Absolutely love this product!,2023-06-24
9506386,9146316,114501,58377,5,"Fast delivery, packaged well.",2023-07-07
9506387,9067238,142087,53623,4,Size was different from what I ordered.,2023-06-22
