product_id,product_name,category,sub_category,brand,base_price,cost_price,product_rating,return_eligible,seller_id
52256,Parle Dairy Neo 3,Grocery,Dairy,PARLE,4414.32,3092.12,3.02,No,8058
52257,Tata Personal Active 6,Grocery,Personal Care,TATA,551.59,284.06,4.12,Yes,8163
52258,Usha Decor Edge 8,Home Kitchen,Decor,USHA,4327.95,3059.44,3.06,Yes,8938
52259,Adidas Footwear Mini 1,Fashion,Footwear,ADIDAS,53872.11,28107.86,3.23,Yes,7227
52260,Vega Lubricants X 4,Automotive,Lubricants,VEGA,437.04,282.96,3.74,No,8367
52261,Webby Board Neo 4,Toys,Board Games,WEBBY,2396.63,1125.77,4.49,No,7882
52262,Bajaj Storage Premium 5,Home Kitchen,Storage,BAJAJ,530.54,233.22,3.46,Yes,8899
52263,Havells Furniture Lite 5,Home Kitchen,Furniture,HAVELLS,621.05,386.61,4.68,Yes,7361
52264,P&G Fruits Air 7,Grocery,Fruits Vegetables,P&G,3825.84,2322.63,4.67,No,8445
52265,Pantene Skincare Neo 5,Beauty,Skincare,PANTENE,152559.87,77633.65,4.06,No,8529
52266,Pearson Self Elite 6,Books,Self Help,PEARSON,16819.9,10906.16,3.87,Yes,8253
52267,3M Bike Mini 2,Automotive,Bike Accessories,3M,972.25,473.46,3.69,No,7962
52268,Shell Tools Air 8,Automotive,Tools,SHELL,998.66,488.73,2.67,Yes,8921
52269,Decathlon Fitness Premium 1,Sports,Fitness Equipment,DECATHLON,890.92,392.87,4.72,Yes,7226
52270,Forest Essentials Mens Max 5,Beauty,Mens Grooming,FOREST ESSENTIALS,37356.19,23423.87,2.8,Yes,8994
52271,amul Beverages Premium 3,Grocery,Beverages,AMUL,3998.99,2225.25,3.04,Yes,7053
52272,Fastrack Kids Active 7,Fashion,Kids Wear,FASTRACK,12574.28,8710.58,2.86,Yes,7007
52273,Under Armour Fitness Ultra 6,Sports,Fitness Equipment,UNDER ARMOUR,14951.9,8982.27,4.36,Yes,8533
52274,HarperCollins Fiction Ultra 2,Books,Unknown,HARPERCOLLINS,7154.84,4161.28,3.75,Yes,8653
52275,Dove Haircare Flex 1,Beauty,Haircare,DOVE,54118.89,32015.03,2.82,Yes,7899
52276,Scholastic Academic Smart 3,Books,Academic,SCHOLASTIC,14335.79,9352.8,3.99,Yes,7941
52277,Funskool Puzzles Pro 1,Toys,Puzzles,FUNSKOOL,747.47,330.64,4.8,Yes,7491
52278,Boat Accessories Pro 8,Electronics,Accessories,BOAT,4926.16,2764.35,2.5,Yes,8135
52279,Healthkart Supplements Elite 1,Health,Supplements,HEALTHKART,6927.98,3171.76,4.88,No,7706
52280,Forest Essentials Fragrances Lite 9,Beauty,Fragrances,FOREST ESSENTIALS,592.14,246.72,2.79,Yes,8844
52281,Pearson Fiction Max 3,Books,Fiction,PEARSON,65564.59,41934.23,4.9,Yes,7540
52282,Lego Educational X 8,Toys,Educational,LEGO,3264.56,1341.65,2.77,No,8717
52283,Canon Mobiles Premium 7,Electronics,Mobiles,CANON,1992.27,1344.58,3.22,Yes,8772
52284,Dabur Vitamins Flex 9,Health,Vitamins,DABUR,2543.31,1462.35,4.84,No,7040
52285,Milton Storage Max 3,Home Kitchen,Storage,MILTON,232.58,127.35,2.58,Yes,7559
52286,castrol Tyres Lite 1,Automotive,Tyres,CASTROL,1555.38,707.91,3.57,Yes,7998
52287,Van Heusen Watches Edge 8,Fashion,Watches,VAN HEUSEN,791.1,569.53,3.5,Yes,7854
52288,Butterfly Lighting Flex 7,Home Kitchen,Lighting,BUTTERFLY,2513.49,1730.18,3.2,No,8057
52289,HarperCollins Academic Smart 7,Books,Academic,HARPERCOLLINS,86153.83,58245.67,2.85,Yes,7159
52290,Dell Laptops Lite 2,Electronics,Laptops,DELL,2630.36,1858.76,4.99,No,8964
52291,Shell Tyres Lite 5,Automotive,Tyres,SHELL,568.66,357.95,3.92,Yes,8355
52292,Amul Snacks Neo 7,Grocery,Snacks,AMUL,2644.28,1735.58,3.83,Yes,7269
52293,Speedo Swimming X 1,Sports,Swimming,SPEEDO,193.47,116.84,3.62,Yes,8269
52294,Decathlon Badminton Ultra 9,Sports,Badminton,DECATHLON,345.03,226.88,2.54,Yes,8603
52295,Maybelline Skincare X 3,Beauty,Skincare,MAYBELLINE,64770.7,30552.63,2.91,Yes,8509
52296,MRF Running Lite 4,Sports,Running,MRF,16675.36,11115.13,4.9,Yes,7223
52297,Vega Lubricants Air 7,Automotive,Lubricants,VEGA,1659.74,772.77,4.65,Yes,8704
52298,Canon Accessories Mini 2,Electronics,Accessories,CANON,528.56,313.74,3.08,No,7104
52299,Pigeon Bedding Mini 4,Home Kitchen,Bedding,PIGEON,667.44,396.73,4.7,Yes,8620
52300,Pigeon Cookware Max 5,Home Kitchen,Cookware,PIGEON,148.47,106.68,4.71,Yes,7995
52301,Shell Tools Premium 1,Automotive,Tools,SHELL,44065.37,29939.0,3.85,Yes,7695
52302,Dabur Protein Elite 4,Health,Protein,DABUR,1444.05,912.96,2.86,No,8527
52303,Titan Jewellery Neo 4,Fashion,Jewellery,TITAN,68057.54,45650.38,2.79,Yes,7259
52304,Webby Remote Smart 1,Toys,Remote Control,WEBBY,325.14,233.31,3.77,Yes,7708
52305,Michelin Lubricants Premium 8,Automotive,Lubricants,MICHELIN,456.84,253.75,2.54,Yes,8077
52306,lakme Mens Plus 5,Beauty,Unknown,LAKME,2960.34,1291.28,2.67,Yes,8445
52307,Webby Educational Plus 2,Toys,Educational,WEBBY,2587.54,1307.74,3.05,Yes,8669
52308,S.Chand Academic Plus 8,Books,Academic,S.CHAND,10748.87,5551.83,3.79,Yes,7801
52309,HarperCollins Non Mini 9,Books,Non Fiction,HARPERCOLLINS,2141.36,1304.71,3.05,Yes,8311
52310,Prestige Lighting Neo 7,Home Kitchen,Lighting,PRESTIGE,3850.03,2104.9,3.96,Yes,8606
52311,Muscleblaze Protein Pro 4,Health,Protein,MUSCLEBLAZE,4768.15,3375.73,2.64,Yes,8863
52312,Yonex Swimming Active 8,Sports,Swimming,YONEX,9316.98,5288.43,4.62,No,8152
52313,Canon Cameras Air 7,Electronics,Cameras,CANON,744.74,484.29,3.98,Yes,8969
52314,Nike Kids Air 3,Fashion,Kids Wear,NIKE,9205.09,4624.8,4.18,Yes,7624
52315,ITC Staples Max 5,Grocery,Staples,ITC,4557.02,2258.87,2.98,Yes,7090
52316,Philips Storage Premium 7,Home Kitchen,Storage,PHILIPS,74101.94,43765.38,4.67,No,8136
52317,Fast&Up Protein Edge 5,Health,Protein,FAST&UP,627.27,346.54,2.96,No,8337
52318,Healthkart Vitamins Smart 9,Health,Vitamins,HEALTHKART,19187.23,13482.07,3.01,Yes,8285
52319,ITC Dairy X 5,Grocery,Dairy,ITC,28387.83,16638.46,3.6,No,8409
52320,Lakme Haircare Active 9,Beauty,Haircare,LAKME,4230.04,1886.91,4.57,Yes,7483
52321,Dabur First Smart 1,Health,First Aid,DABUR,750.94,378.8,2.71,Yes,7113
52322,Ok Play Remote Ultra 5,Toys,Remote Control,OK PLAY,42038.12,21985.42,4.66,Yes,7269
52323,Britannia Fruits Mini 3,Grocery,Fruits Vegetables,BRITANNIA,21925.02,10309.54,3.16,No,8414
52324,Steelbird Tools Premium 6,Automotive,Tools,STEELBIRD,2087.87,1121.28,4.3,Yes,7519
52325,Michelin Tyres Smart 9,Automotive,Tyres,MICHELIN,244.37,167.0,3.25,Yes,7986
52326,SG Running Plus 2,Sports,Running,SG,19694.03,13500.92,4.58,Yes,7987
52327,Bosch Tyres Smart 5,Automotive,Tyres,BOSCH,308.96,197.02,3.14,No,7448
52328,Penguin Fiction Pro 5,Books,Fiction,PENGUIN,602.14,425.55,2.82,No,8131
52329,Arihant Academic X 9,Books,Academic,ARIHANT,238304.13,149707.98,4.83,Yes,7230
52330,Cosco Running Lite 9,Sports,Running,COSCO,174518.46,98100.13,4.95,Yes,7749
52331,Boat Rockerz 550,Fashion,Unknown,UCB,16938.92,8586.0,2.76,Yes,7451
52332,Samsung Laptops Lite 1,Electronics,Laptops,SAMSUNG,146.68,80.46,4.72,No,8465
52333,Pearson Self Ultra 8,Books,Self Help,PEARSON,2283.89,1607.78,4.13,Yes,8684
52334,3M Lubricants Air 7,Automotive,Lubricants,3M,659.39,377.07,4.69,Yes,8847
52335,Orient Lighting Neo 3,Home Kitchen,Lighting,ORIENT,17620.11,12151.59,3.86,Yes,7801
52336,Steelbird Lubricants Premium 2,Automotive,Lubricants,STEELBIRD,129392.9,86565.91,4.03,No,8725
52337,Ok Play Puzzles Neo 6,Toys,Puzzles,OK PLAY,646.62,425.03,3.51,No,8938
52338,dove Fragrances Ultra 7,Beauty,Fragrances,DOVE,197361.53,83800.94,2.6,Yes,8222
52339,Abbott Ayurveda Active 4,Health,Ayurveda,ABBOTT,4503.75,2886.89,4.54,Yes,8751
52340,Van Heusen Men Active 3,Fashion,Men Clothing,VAN HEUSEN,823.87,442.91,2.72,Yes,7558
52341,Logitech Headphones Edge 9,Electronics,Headphones,LOGITECH,2025.92,908.57,3.62,No,7140
52342,Scholastic Academic Edge 2,Books,Academic,SCHOLASTIC,225.92,127.91,5.0,Yes,7457
52343,Himalaya Protein Edge 6,Health,Protein,HIMALAYA,5573.2,645.45,4.09,Yes,8435
52344,Oxford Self Neo 7,Books,Self Help,OXFORD,8599.6,3820.36,4.34,Yes,8499
52345,Samsung Galaxy M35 5G,Home Kitchen,Appliances,PHILIPS,7862.37,3835.56,4.21,Yes,8557
52346,Muscleblaze Protein Elite 3,Health,Protein,MUSCLEBLAZE,76696.47,37352.43,4.81,Yes,7092
52347,Samsung Mobiles Pro 1,Electronics,Mobiles,SAMSUNG,880.39,499.57,3.86,No,7353
52348,Butterfly Storage Plus 9,Home Kitchen,Storage,BUTTERFLY,608.21,432.97,3.65,No,8250
52349,Penguin Fiction Max 9,Books,Fiction,PENGUIN,2951.16,1755.58,4.64,No,7846
52350,Parle Fruits Smart 3,Grocery,Fruits Vegetables,PARLE,13946.38,8729.44,3.17,Yes,8767
52351,Maybelline Mens Air 5,Beauty,Mens Grooming,MAYBELLINE,68260.15,34338.12,4.16,Yes,7078
52352,Mattel Board Mini 6,Toys,Board Games,MATTEL,36034.86,20587.58,4.89,Yes,8738
52353,Under Armour Running Neo 4,Sports,Running,UNDER ARMOUR,65837.26,40542.22,2.53,Yes,7398
52354,Philips Garden Air 1,Home Kitchen,Garden,PHILIPS,45540.06,27876.04,4.88,Yes,8749
52355,Penguin Biographies Pro 6,Books,Biographies,PENGUIN,631.54,381.35,4.23,Yes,8623
52356,Woodland Jewellery Mini 6,Fashion,Jewellery,WOODLAND,12791.36,5617.74,3.93,Yes,8481
52357,Gillette Fragrances Mini 4,Beauty,Fragrances,GILLETTE,176058.3,105073.78,4.06,Yes,8991
52358,Pigeon Garden Max 6,Home Kitchen,Garden,PIGEON,73904.06,32127.64,3.74,Yes,7654
52359,Vega Tools Pro 3,Automotive,Tools,VEGA,359.57,191.91,2.83,Yes,8776
52360,Hasbro Puzzles Air 6,Toys,Puzzles,HASBRO,8799.67,3854.79,3.06,Yes,8881
52361,Bosch Tools Lite 3,Automotive,Tools,BOSCH,169116.31,78235.79,4.89,No,7029
52362,Dabur First Max 2,Health,First Aid,DABUR,15310.51,6491.45,2.65,Yes,7608
52363,Steelbird Car Max 8,Automotive,Car Accessories,STEELBIRD,32778.63,20063.72,4.44,Yes,8655
52364,Britannia Staples Max 2,Grocery,Staples,BRITANNIA,8819.95,3704.23,3.17,Yes,8320
52365,Havells Cookware Smart 1,Home Kitchen,Cookware,HAVELLS,971.3,687.16,4.77,No,7232
52366,Amul Beverages Flex 3,Grocery,Beverages,AMUL,12158.45,5383.43,3.18,Yes,8867
52367,S.Chand Academic Premium 1,Books,Academic,S.CHAND,188.77,82.12,4.78,Yes,7986
52368,Lego Action Mini 8,Toys,Action Figures,LEGO,107693.72,64821.11,4.74,Yes,8663
52369,Butterfly Garden Plus 9,Home Kitchen,Garden,BUTTERFLY,74669.82,48762.57,4.05,Yes,8624
52370,LG Mobiles Elite 4,Electronics,Unknown,LG,3336.09,1959.21,3.06,No,7962
52371,Cipla Supplements Premium 6,Health,Supplements,CIPLA,80336.83,34661.57,4.9,Yes,7936
52372,Samsung Mobiles Elite 4,Electronics,Mobiles,SAMSUNG,72407.95,40724.65,4.49,Yes,8154
52373,Lakme Skincare Neo 7,Beauty,Skincare,LAKME,8781.5,5960.69,4.63,Yes,8876
52374,Sony Accessories Pro 6,Electronics,Accessories,SONY,6046.49,3980.75,4.59,Yes,8254
52375,Vega Car Edge 6,Automotive,Car Accessories,VEGA,4872.23,2082.23,4.08,Yes,8879
52376,Usha Bedding Plus 6,Home Kitchen,Bedding,USHA,1519.59,641.03,3.69,Yes,7315
52377,Bosch Tools Mini 4,Automotive,Tools,BOSCH,607.78,343.16,3.07,Yes,7267
52378,HarperCollins Non Premium 7,Books,Non Fiction,HARPERCOLLINS,26512.17,12783.15,2.53,Yes,7655
52379,michelin Car Ultra 4,Automotive,Car Accessories,MICHELIN,4604.53,2082.89,2.76,Yes,8472
52380,Havells Bedding Mini 3,Home Kitchen,Bedding,HAVELLS,404.45,189.72,4.43,Yes,8487
52381,Patanjali Baby Active 8,Grocery,Baby Products,PATANJALI,13777.02,8372.81,4.64,No,8229
52382,Van Heusen Kids Ultra 3,Fashion,Kids Wear,VAN HEUSEN,2903.93,1686.05,2.71,Yes,7851
52383,ITC Snacks Premium 3,Grocery,Snacks,ITC,1182.03,552.44,2.81,No,8733
52384,Zara Men Lite 9,Fashion,Men Clothing,ZARA,17189.22,9789.47,3.6,Yes,8336
52385,S.Chand Academic Premium 7,Books,Academic,S.CHAND,4784.02,2175.52,4.79,Yes,7008
52386,Under Armour Swimming Smart 1,Sports,Swimming,UNDER ARMOUR,765.38,533.29,2.84,Yes,8304
52387,Webby Educational Plus 9,Toys,Educational,WEBBY,19546.16,13525.09,2.99,Yes,7504
52388,ITC Baby Air 2,Grocery,Baby Products,ITC,2636.49,1817.81,3.84,Yes,8634
52389,Fisher Price Board Smart 6,Toys,Board Games,FISHER PRICE,1079.92,631.74,4.81,No,7670
52390,Fast&Up Protein Premium 1,Health,Protein,FAST&UP,154.39,93.48,3.04,No,7472
52391,Arihant Self Smart 6,Books,Self Help,ARIHANT,7135.53,4054.64,4.56,Yes,8518
52392,Britannia Staples Plus 4,Grocery,Unknown,BRITANNIA,3438.165,69.51,3.9,No,7050
52393,Bata Kids Air 7,Fashion,Kids Wear,BATA,296095.43,131908.76,3.58,Yes,7164
52394,Vivo Headphones Lite 8,Electronics,Headphones,VIVO,18906.5,12145.28,3.68,Yes,7507
52395,Fastrack Men Flex 3,Fashion,Men Clothing,FASTRACK,604.67,323.52,4.33,Yes,7391
52396,3M Tools Flex 6,Automotive,Tools,3M,17330.67,12227.96,3.53,Yes,7071
52397,Mattel Educational Neo 8,Toys,Educational,MATTEL,137.16,70.15,2.58,Yes,7711
52398,Yonex Cycling Neo 4,Sports,Cycling,YONEX,7271.54,3173.32,3.7,No,7815
52399,Steelbird Tools Premium 3,Automotive,Tools,STEELBIRD,316.95,194.86,2.66,No,7671
52400,Bosch Bike Air 8,Automotive,Bike Accessories,BOSCH,423.49,196.12,3.42,Yes,8322
52401,ITC Fruits Max 7,Grocery,Fruits Vegetables,ITC,54826.81,22763.04,4.95,No,7124
52402,Prestige Lighting Air 2,Home Kitchen,Lighting,PRESTIGE,4668.86,2794.31,2.74,Yes,8892
52403,Funskool Soft Neo 5,Toys,Soft Toys,FUNSKOOL,482.3,213.63,4.78,Yes,7974
52404,Himalaya Ayurveda Air 7,Health,Ayurveda,HIMALAYA,51905.41,25515.47,3.26,Yes,7992
52405,Shell Bike Active 8,Automotive,Bike Accessories,SHELL,2486.23,1571.62,4.64,Yes,8579
52406,Bajaj Cookware Mini 8,Home Kitchen,Cookware,BAJAJ,13465.18,7042.43,4.81,Yes,8958
52407,Fisher Price Board Flex 7,Toys,Board Games,FISHER PRICE,2890.79,1879.0135,2.75,Yes,7669
52408,Abbott Medical Ultra 7,Health,Medical Devices,ABBOTT,599.57,358.67,2.93,Yes,8494
52409,Prestige Cookware Air 3,Home Kitchen,Cookware,PRESTIGE,1677.16,885.84,3.76,No,7846
52410,Hasbro Action Edge 4,Toys,Action Figures,HASBRO,19846.32,9984.83,3.71,Yes,8442
52411,Castrol Tools Lite 8,Automotive,Tools,CASTROL,632.84,371.35,3.83,Yes,8361
52412,Castrol Car Max 4,Automotive,Car Accessories,CASTROL,389.31,213.62,4.56,Yes,7644
52413,Canon Cameras Pro 3,Electronics,Cameras,CANON,1424.63,624.24,3.11,No,7896
52414,Puma Footwear Elite 1,Fashion,Footwear,PUMA,9738.27,6643.92,4.92,Yes,7128
52415,Lakme Haircare Ultra 1,Beauty,Haircare,LAKME,3239.75,1353.61,4.04,Yes,7711
52416,Funskool Remote Flex 1,Toys,Remote Control,FUNSKOOL,39631.84,19276.92,3.72,Yes,8311
52417,Pigeon Cookware Premium 6,Home Kitchen,Cookware,PIGEON,214.58,115.68,2.86,Yes,7277
52418,SG Running Active 5,Sports,Running,SG,2696.71,1113.31,3.35,Yes,8381
52419,SG Cycling Air 8,Sports,Cycling,SG,184.18,121.58,2.83,Yes,8102
52420,Amul Staples Elite 4,Grocery,Staples,AMUL,3051.23,1741.91,4.79,No,8485
52421,S.Chand Self Max 1,Books,Self Help,S.CHAND,666.6,306.86,3.95,Yes,8009
52422,Himalaya Vitamins Edge 1,Health,Vitamins,HIMALAYA,4655.62,3491.715,4.43,Yes,8975
52423,adidas Footwear Mini 5,Fashion,Footwear,ADIDAS,2929.86,1768.61,3.86,Yes,8242
52424,Reebok Cycling X 9,Sports,Cycling,REEBOK,96038.71,38539.54,2.58,Yes,8893
52425,Fisher Price Remote Flex 8,Toys,Remote Control,FISHER PRICE,7216.42,3411.17,3.43,Yes,8750
52426,Dabur Vitamins Ultra 3,Health,Vitamins,DABUR,685.26,300.46,4.91,Yes,7233
52427,Havells Bedding Air 4,Home Kitchen,Bedding,HAVELLS,16703.44,9995.69,4.41,No,7780
52428,Pantene Fragrances Neo 2,Beauty,Fragrances,PANTENE,6689.41,3806.87,3.54,Yes,7368
52429,Maybelline Makeup Edge 7,Beauty,Makeup,MAYBELLINE,372.92,222.12,4.04,Yes,8014
52430,Prestige Appliances Neo 2,Home Kitchen,Appliances,PRESTIGE,38207.39,18603.19,3.79,Yes,7504
52431,Funskool Educational Mini 3,Toys,Educational,FUNSKOOL,847.01,500.72,3.88,Yes,8287
52432,LEVIS Jewellery X 9,Fashion,Jewellery,LEVIS,12211.29,5684.97,3.47,Yes,7386
52433,HarperCollins Non Smart 4,Books,Non Fiction,HARPERCOLLINS,1105.27,666.51,3.89,Yes,8523
52434,Milton Garden Premium 8,Home Kitchen,Garden,MILTON,278.92,177.79,3.17,No,8402
52436,Britannia Beverages Max 6,Grocery,Beverages,BRITANNIA,63458.74,27528.22,3.41,Yes,8387
52437,Puma Watches Plus 8,Fashion,Watches,PUMA,3129.79,1945.67,3.57,Yes,8804
52438,Speedo Running X 1,Sports,Running,SPEEDO,59233.0,28530.14,3.96,No,7507
52439,Dabur Baby Mini 9,Grocery,Baby Products,DABUR,3525.11,1533.83,3.36,Yes,8318
52440,Muscleblaze Supplements Active 8,Health,Supplements,MUSCLEBLAZE,329.93,170.59,2.57,Yes,8016
52441,Forest Essentials Haircare Active 3,Beauty,Haircare,FOREST ESSENTIALS,2931.5,1976.68,3.96,Yes,7616
52442,Oxford Biographies Flex 4,Books,Biographies,OXFORD,48717.76,29730.55,3.0,No,7268
52443,Noise Cameras Plus 4,Electronics,Cameras,NOISE,157753.23,103331.72,2.68,No,7841
52444,Nestle Staples Mini 3,Grocery,Staples,NESTLE,1376.81,777.87,4.73,Yes,8905
52445,Webby Action Ultra 2,Toys,Action Figures,WEBBY,953.96,428.96,4.22,Yes,8371
52446,OPPO Accessories Smart 4,Electronics,Accessories,OPPO,38944.48,20971.22,2.61,Yes,8727
52447,Reebok Swimming Mini 1,Sports,Unknown,REEBOK,41374.99,23532.95,4.24,No,8940
52448,Parle Personal Edge 8,Grocery,Personal Care,PARLE,2454.95,1710.63,3.5,Yes,7595
52449,Noise Tablets Premium 4,Electronics,Tablets,NOISE,9388.8,4465.7,4.75,No,8591
52450,Funskool Board Smart 4,Toys,Board Games,FUNSKOOL,1140.18,531.8,2.99,Yes,8667
52451,Penguin Self Elite 8,Books,Self Help,PENGUIN,269358.39,186075.13,3.15,Yes,7457
52452,Yonex Fitness Plus 1,Sports,Fitness Equipment,YONEX,45981.97,22571.26,3.61,Yes,8055
52453,Prestige Furniture X 9,Home Kitchen,Furniture,PRESTIGE,17739.4,12679.95,3.81,Yes,7667
52454,Funskool Remote Max 8,Toys,Remote Control,FUNSKOOL,4155.3,2542.52,3.73,Yes,8900
52455,Reebok Yoga Smart 1,Sports,Yoga,REEBOK,15921.88,10080.24,4.84,Yes,7092
52456,Samsung Galaxy M35 5G,Automotive,Tyres,STEELBIRD,983.56,537.57,4.77,No,7767
52457,Pearson Biographies Flex 9,Books,Biographies,PEARSON,3019.32,1832.49,3.71,No,7161
52458,Abbott Medical Plus 9,Health,Medical Devices,ABBOTT,369.36,155.15,3.07,Yes,8307
52459,Pearson Self Lite 9,Books,Self Help,PEARSON,490.84,271.06,3.17,Yes,8262
52460,HP Headphones X 4,Electronics,Headphones,HP,23276.12,15226.75,2.77,No,8215
52461,Fisher Price Board Flex 1,Toys,Board Games,FISHER PRICE,3570.08,2320.552,4.63,Yes,8771
52462,Nikon Gaming X 2,Electronics,Gaming,NIKON,19442.03,8745.02,4.68,No,7031
52463,Zara Footwear Elite 1,Fashion,Footwear,ZARA,4875.61,2496.13,3.28,No,7247
52464,Canon Laptops Ultra 1,Electronics,Laptops,CANON,4528.27,2045.79,3.34,Yes,7125
52465,Cipla First Premium 4,Health,First Aid,CIPLA,75700.65,48236.69,2.71,Yes,8907
52466,Vega Car Lite 6,Automotive,Car Accessories,VEGA,108.0,54.94,2.65,Yes,8992
52467,Pearson Fiction Lite 2,Books,Fiction,PEARSON,418.19,175.41,4.99,Yes,8137
52468,HUL Staples Pro 2,Grocery,Staples,HUL,4751.92,3106.57,3.28,Yes,8820
52469,Muscleblaze First Edge 9,Health,First Aid,MUSCLEBLAZE,72453.81,43421.44,4.67,Yes,7116
52470,Milton Garden Neo 5,Home Kitchen,Garden,MILTON,17537.11,7832.27,4.04,Yes,8023
52471,Bosch Lubricants Air 3,Automotive,Lubricants,BOSCH,976.31,678.39,3.0,Yes,7206
52472,Himalaya Vitamins Flex 2,Health,Vitamins,HIMALAYA,10373.4,4368.43,3.81,Yes,7039
52473,Oxford Self X 7,Books,Self Help,OXFORD,4645.51,2681.28,3.12,Yes,7519
52474,Amul Personal Active 7,Grocery,Personal Care,AMUL,3212.73,1831.52,4.9,Yes,7805
52475,WOODLAND Footwear Pro 4,Fashion,Footwear,WOODLAND,16943.38,9115.32,4.29,Yes,7369
52476,Acer Smartwatches Flex 5,Electronics,Smartwatches,ACER,7032.44,3507.26,4.79,Yes,7926
52477,Acer Tablets Elite 6,Electronics,Tablets,ACER,14436.64,7734.73,4.85,No,7177
52478,SG Running Plus 9,Sports,Running,SG,960.42,625.7,4.92,Yes,7209
52479,Muscleblaze Ayurveda Pro 3,Health,Ayurveda,MUSCLEBLAZE,584.0,265.18,2.88,No,7160
52480,Hasbro Board Max 7,Toys,Board Games,HASBRO,693.72,311.37,3.79,Yes,7668
52482,Scholastic Self Smart 9,Books,Self Help,SCHOLASTIC,934.24,448.44,2.66,Yes,7834
52483,Arihant Non Ultra 2,Books,Non Fiction,ARIHANT,4403.62,2252.11,3.84,Yes,7430
52484,LOreal Skincare Ultra 5,Beauty,Skincare,LOREAL,132893.04,69245.61,4.93,Yes,7749
52485,Gillette Mens Smart 3,Beauty,Mens Grooming,GILLETTE,76862.77,49424.0,4.96,Yes,8916
52486,Funskool Board Edge 4,Toys,Board Games,FUNSKOOL,892.54,580.151,3.69,Yes,7893
52487,HarperCollins Non Ultra 7,Books,Non Fiction,HARPERCOLLINS,77929.8,32009.14,4.01,Yes,7818
52488,Lakme Haircare Premium 8,Beauty,Haircare,LAKME,209554.81,118087.93,2.69,Yes,7356
52489,Reebok Running Plus 7,Sports,Running,REEBOK,1722.76,779.21,3.26,Yes,8051
52490,Logitech Tablets Max 2,Electronics,Tablets,LOGITECH,218108.69,129402.16,4.68,Yes,8746
52491,Cosco Cycling Premium 3,Sports,Unknown,COSCO,565.26,315.78,4.3,Yes,7913
52492,Pantene Skincare Neo 3,Beauty,Skincare,PANTENE,6238.04,79.91,4.03,No,8353
52493,Abbott First Premium 6,Health,First Aid,ABBOTT,250.41,178.75,3.28,Yes,7287
52494,Adidas Footwear Neo 6,Fashion,Footwear,ADIDAS,2467.17,1082.61,3.84,Yes,7884
52495,Oxford Fiction Plus 3,Books,Fiction,OXFORD,168.68,83.66,4.01,Yes,7644
52496,SG Badminton X 4,Sports,Badminton,SG,2955.21,1285.32,3.18,Yes,7409
52497,3M Car Neo 1,Automotive,Car Accessories,3M,4740.75,2864.42,3.8,Yes,8984
52498,Mattel Educational Plus 8,Toys,Educational,MATTEL,322.48,151.29,3.02,No,7920
52499,LOreal Skincare Lite 1,Beauty,Skincare,LOREAL,214957.3,142211.84,4.63,No,7215
52500,Lego Remote Max 1,Toys,Unknown,LEGO,105188.39,56749.03,4.26,No,8332
52501,H&M Jewellery Mini 3,Fashion,Jewellery,H&M,86274.73,55738.92,3.31,Yes,7524
52502,Abbott Ayurveda Flex 6,Health,Ayurveda,ABBOTT,819.83,482.98,3.75,Yes,8894
52503,Pearson Fiction Elite 4,Books,Fiction,PEARSON,14899.95,10225.01,3.19,No,8787
52504,Vivo Mobiles Plus 1,Electronics,Mobiles,VIVO,1136.88,685.63,2.83,Yes,8553
52505,S.Chand Children Mini 2,Books,Children Books,S.CHAND,55455.01,37402.36,4.55,Yes,7762
52506,Lakme Mens Smart 7,Beauty,Mens Grooming,LAKME,14743.82,6642.42,2.8,Yes,7368
52507,Pearson Children Smart 8,Books,Children Books,PEARSON,35916.03,25170.35,2.95,Yes,8415
52508,Tanishq Jewellery Neo 7,Fashion,Jewellery,TANISHQ,872.36,616.92,4.84,No,8279
52509,Nike Sports Shoes Pro,Electronics,Laptops,JBL,1315.94,807.11,4.48,Yes,8117
52510,Himalaya Vitamins Air 8,Health,Vitamins,HIMALAYA,4158.15,2119.38,4.23,Yes,7858
52511,Shell Lubricants Flex 9,Automotive,Unknown,SHELL,1602.5,866.94,3.51,Yes,8605
52512,Borosil Bedding Max 4,Home Kitchen,Bedding,BOROSIL,24626.99,12206.37,4.89,Yes,7091
52513,Scholastic Children Plus 1,Books,Children Books,SCHOLASTIC,295676.8,172780.49,4.7,Yes,7745
52514,Reebok Fitness Pro 6,Sports,Fitness Equipment,REEBOK,70670.28,34276.46,3.33,Yes,8103
52515,Bata Kids Active 1,Fashion,Kids Wear,BATA,850.74,502.18,4.41,Yes,8661
52516,Vega Car X 3,Automotive,Car Accessories,VEGA,15104.06,9994.49,2.82,Yes,8032
52517,Usha Appliances Mini 9,Home Kitchen,Appliances,USHA,4139.6,2618.64,3.3,Yes,8302
52518,Dove Skincare Smart 1,Beauty,Skincare,DOVE,6238.04,4054.726,4.98,No,8768
52519,Orient Lighting Premium 9,Home Kitchen,Lighting,ORIENT,609.84,261.17,4.08,Yes,8147
52520,Bata Sunglasses Neo 6,Fashion,Sunglasses,BATA,109808.02,75564.02,3.41,Yes,8315
52521,Mattel Soft Neo 8,Toys,Soft Toys,MATTEL,770.67,538.85,4.98,Yes,8914
52522,Adidas Kids Pro 2,Fashion,Kids Wear,ADIDAS,593.94,315.51,4.72,Yes,8371
