ticket_id,customer_id,order_id,ticket_category,ticket_created_date,resolution_status,resolution_time_hours,customer_sentiment,has_order_flag
7509029,127725,,Technical Support,2024-08-11 20:49:00,Resolved,25,Positive,0
7509030,118688,9121587,Product Quality,2025-01-01 21:46:00,Resolved,19,Negative,1
7509031,147832,9208672,Product Quality,2022-10-28 09:50:00,Open,4,Negative,1
7509032,126445,9048807,Technical Support,2022-12-21 20:52:00,Resolved,14,Neutral,1
7509033,129353,9161694,Technical Support,2022-01-03 15:04:00,Escalated,135,Negative,1
7509034,136332,9212291,Unknown,2024-05-25 20:07:00,Open,37,Negative,1
7509035,120871,9214188,Payment Issue,2023-01-24 20:24:00,Resolved,27,Negative,1
7509036,123124,9178691,Refund,2024-09-27 15:43:00,Open,30,Neutral,1
7509037,140830,9202091,Unknown,2023-08-21 15:44:00,Escalated,51,Negative,1
7509039,140877,9061499,Account Issue,2023-11-10 21:27:00,Escalated,42,Negative,1
7509040,124646,9158895,Technical Support,2023-08-07 09:10:00,Open,13,Negative,1
7509041,144226,9197941,Payment Issue,2023-12-25 21:54:00,Resolved,20,Neutral,1
7509043,105940,,Wrong Item,2024-10-12 11:04:00,Resolved,34,Positive,0
7509044,133586,9206279,Payment Issue,2024-02-18 07:02:00,Resolved,1,Positive,1
7509045,142707,9205099,Refund,2023-05-21 18:12:00,Resolved,14,Neutral,1
7509046,129905,9045190,Return Request,2024-12-23 16:35:00,Open,2,Negative,1
7509047,138107,9156174,Product Quality,2023-05-16 12:37:00,Resolved,2,Negative,1
7509048,106160,9169486,Refund,2025-02-14 09:46:00,Resolved,57,Neutral,1
7509049,141299,9053659,Delivery Issue,2023-01-08 19:13:00,Resolved,48,Neutral,1
7509050,142849,9102249,Payment Issue,2024-08-26 20:51:00,Resolved,49,Neutral,1
7509051,103831,9155541,Delivery Issue,2024-10-04 21:47:00,Resolved,71,Neutral,1
7509052,131187,9174196,Payment Issue,2023-01-01 13:07:00,Resolved,133,Neutral,1
7509053,138943,9048243,Delivery Issue,2023-10-28 12:00:00,Closed,43,Negative,1
7509054,140780,9138389,Account Issue,2024-12-21 07:39:00,Open,9,Negative,1
7509055,119610,9224226,Refund,2024-10-15 23:42:00,Resolved,18,Negative,1
7509057,100380,9080334,Product Quality,2023-01-06 21:35:00,Open,23,Negative,1
7509058,109477,9076714,Wrong Item,2024-08-19 05:27:00,Open,141,Negative,1
7509059,122609,9203662,Cancellation,2023-11-09 20:04:00,Resolved,66,Negative,1
7509060,107392,9192099,Refund,2024-12-24 03:57:00,Resolved,8,Positive,1
7509061,113062,,Delivery Issue,2022-09-06 05:37:00,Resolved,5,Neutral,0
7509062,146194,9062323,Delivery Issue,2023-11-30 18:52:00,Resolved,3,Negative,1
7509063,135043,9021589,Technical Support,2023-03-11 22:10:00,Resolved,55,Positive,1
7509064,117359,9047167,Payment Issue,2024-02-11 17:03:00,Resolved,13,Negative,1
7509065,107313,9205118,Wrong Item,2024-03-27 12:32:00,Open,10,Negative,1
7509066,130536,9140065,Refund,2024-03-11 18:36:00,Open,21,Unknown,1
7509067,142267,9133705,Delivery Issue,2023-01-09 09:51:00,Resolved,65,Positive,1
7509068,135079,9010359,Account Issue,2022-07-22 20:34:00,Escalated,13,Negative,1
7509069,108147,9183432,Refund,2023-04-19 21:25:00,Escalated,59,Negative,1
7509070,149453,9215543,Refund,2022-03-18 12:39:00,Escalated,45,Positive,1
7509071,111247,9087249,Payment Issue,2024-03-11 20:12:00,Open,1,Neutral,1
7509072,111175,9232941,Cancellation,2023-05-23 13:01:00,Escalated,31,Unknown,1
7509073,109878,9206296,Product Quality,2024-07-16 07:32:00,Escalated,9,Neutral,1
7509074,117502,9149945,Wrong Item,2023-08-17 19:58:00,Escalated,119,Positive,1
7509075,111163,9097413,Payment Issue,2022-05-04 10:14:00,Open,16,Neutral,1
7509076,119454,9196255,Return Request,2023-04-14 18:49:00,Open,2,Negative,1
7509078,111444,,Product Quality,2023-06-30 08:58:00,Open,41,Negative,0
7509079,132534,9156780,Unknown,2022-01-31 17:02:00,Closed,39,Neutral,1
7509080,124564,9068638,Refund,2022-08-29 09:31:00,Open,10,Neutral,1
7509081,122548,9221974,Return Request,2025-03-19 12:49:00,Resolved,38,Neutral,1
7509083,112986,9177757,Technical Support,2024-12-20 07:30:00,Resolved,72,Neutral,1
7509084,113807,9108931,Payment Issue,2023-10-29 12:00:00,Resolved,70,Unknown,1
7509086,136621,9001799,Wrong Item,2024-10-26 08:53:00,Escalated,62,Positive,1
7509087,113365,9116077,Unknown,2024-11-04 11:29:00,Resolved,45,Neutral,1
7509088,121347,9170986,Wrong Item,2022-02-05 23:41:00,Resolved,13,Neutral,1
7509089,111996,9152266,Account Issue,2023-10-20 20:29:00,Resolved,37,Negative,1
7509090,137302,9188131,Delivery Issue,2022-10-17 17:25:00,Open,110,Positive,1
7509091,113875,9110942,Payment Issue,2022-09-28 13:46:00,Resolved,130,Negative,1
7509092,128276,,Cancellation,2023-06-04 04:15:00,Open,9,Neutral,0
7509093,121053,9232371,Refund,2023-03-26 11:59:00,Open,182,Positive,1
7509094,128210,9189418,Unknown,2022-05-31 11:55:00,Escalated,7,Positive,1
7509095,126756,9231921,Delivery Issue,2023-09-30 16:55:00,Resolved,34,Neutral,1
7509096,139039,9166678,Unknown,2024-04-22 21:43:00,Open,10,Neutral,1
7509097,106138,9129925,Technical Support,2024-09-08 11:35:00,Resolved,72,Neutral,1
7509098,118868,,Return Request,2024-04-11 13:33:00,Escalated,50,Unknown,0
7509099,123585,9003849,Account Issue,2022-05-04 03:25:00,Resolved,23,Neutral,1
7509100,101614,9232452,Refund,2023-10-22 23:07:00,Resolved,58,Positive,1
7509101,149136,9020762,Product Quality,2022-12-17 20:08:00,Resolved,130,Negative,1
7509102,110587,9035034,Payment Issue,2023-07-16 17:26:00,Resolved,30,Neutral,1
7509104,145223,9204158,Technical Support,2023-04-06 12:23:00,Resolved,127,Negative,1
7509105,146385,9187034,Refund,2023-12-24 05:24:00,Resolved,68,Positive,1
7509106,131991,9152639,Account Issue,2024-12-28 14:50:00,Open,178,Unknown,1
7509107,121443,9096927,Delivery Issue,2024-07-13 17:38:00,Resolved,34,Positive,1
7509108,109687,9120956,Delivery Issue,2024-09-13 19:26:00,Resolved,20,Neutral,1
7509109,127192,9115869,Account Issue,2024-09-02 11:39:00,Escalated,2,Negative,1
7509110,128104,,Account Issue,2022-07-16 20:38:00,Open,66,Negative,0
7509111,149174,9221970,Wrong Item,2024-01-14 18:26:00,Escalated,70,Negative,1
7509114,143260,9082280,Account Issue,2024-11-15 17:18:00,Resolved,6,Positive,1
7509115,108872,9209506,Wrong Item,2023-03-20 16:19:00,Open,35,Negative,1
7509116,147386,9097981,Technical Support,2023-04-24 17:01:00,Resolved,45,Positive,1
7509117,129398,9233435,Payment Issue,2024-05-01 22:03:00,Resolved,71,Negative,1
7509118,124732,9148160,Wrong Item,2025-01-06 16:46:00,Resolved,34,Negative,1
7509119,111047,9157340,Account Issue,2022-10-13 18:32:00,Closed,59,Neutral,1
7509120,103910,9066708,Product Quality,2024-07-01 18:40:00,Resolved,27,Negative,1
7509121,138600,9109319,Refund,2024-04-08 20:33:00,Resolved,50,Negative,1
7509122,105060,,Return Request,2024-03-11 09:01:00,Resolved,128,Neutral,0
7509123,144455,9025998,Delivery Issue,2024-10-21 19:54:00,Open,85,Positive,1
7509124,145825,9174280,Payment Issue,2023-02-18 17:17:00,Resolved,17,Neutral,1
7509125,146656,9099617,Technical Support,2023-12-14 10:50:00,Resolved,143,Negative,1
7509126,144672,9160535,Technical Support,2025-03-23 11:28:00,Open,167,Neutral,1
7509127,125471,9157459,Cancellation,2025-03-04 15:07:00,Escalated,21,Negative,1
7509129,113784,9104211,Wrong Item,2023-01-31 12:12:00,Open,6,Negative,1
7509130,145431,9041494,Payment Issue,2022-10-31 06:40:00,Resolved,7,Positive,1
7509131,115320,9211070,Wrong Item,2024-04-01 15:05:00,Resolved,60,Negative,1
7509133,102758,9214567,Wrong Item,2024-12-28 22:29:00,Resolved,55,Negative,1
7509134,118506,9085729,Wrong Item,2022-09-14 12:48:00,Open,55,Negative,1
7509135,100078,9152544,Payment Issue,2025-01-02 20:53:00,Escalated,8,Neutral,1
7509136,102810,9210755,Delivery Issue,2022-03-07 08:04:00,Resolved,51,Negative,1
7509138,134343,9249948,Payment Issue,2024-07-20 14:14:00,Resolved,1,Negative,1
7509140,128232,9038569,Delivery Issue,2023-06-16 17:31:00,Resolved,2,Negative,1
7509141,108248,,Cancellation,2022-09-07 17:30:00,Resolved,60,Negative,0
7509142,100473,9034162,Product Quality,2022-01-25 16:45:00,Closed,9,Negative,1
7509143,115577,,Delivery Issue,2024-10-22 19:12:00,Escalated,57,Neutral,0
7509144,108351,9110371,Account Issue,2023-11-05 19:53:00,Escalated,68,Negative,1
7509145,130211,9175123,Delivery Issue,2024-10-26 19:33:00,Open,2,Positive,1
7509147,132006,9083471,Refund,2025-01-03 06:16:00,Open,3,Neutral,1
7509148,130725,9224703,Delivery Issue,2024-09-09 18:57:00,Resolved,53,Neutral,1
7509149,105340,,Unknown,2022-02-14 18:08:00,Resolved,49,Unknown,0
7509150,145159,9223653,Delivery Issue,2022-12-16 11:14:00,Open,11,Negative,1
7509151,111858,9110666,Account Issue,2022-08-29 13:48:00,Open,52,Negative,1
7509152,142122,9103642,Return Request,2022-11-14 22:38:00,Open,19,Positive,1
7509153,101861,,Product Quality,2026-05-18 10:00:00,Resolved,56,Negative,0
7509154,105290,,Delivery Issue,2023-10-18 08:38:00,Resolved,21,Neutral,0
7509155,123459,9100492,Cancellation,2024-01-03 10:14:00,Escalated,5,Positive,1
7509156,102771,9011047,Technical Support,2024-09-23 17:01:00,Escalated,166,Negative,1
7509157,126918,9131708,Return Request,2022-03-06 19:36:00,Open,57,Neutral,1
7509158,140888,9031787,Cancellation,2023-11-07 16:14:00,Resolved,11,Negative,1
7509159,141997,9039733,Technical Support,2024-02-09 17:01:00,Escalated,72,Negative,1
7509160,143844,9184927,Payment Issue,2024-12-22 17:59:00,Open,101,Positive,1
7509162,113951,9015920,Unknown,2023-04-01 22:29:00,Resolved,20,Negative,1
7509163,126024,9214133,Refund,2024-10-29 21:53:00,Open,53,Neutral,1
7509164,118221,,Payment Issue,2024-10-22 09:17:00,Resolved,24,Unknown,0
7509166,122741,9200625,Technical Support,2023-05-15 21:30:00,Resolved,12,Negative,1
7509168,125321,9085598,Delivery Issue,2024-10-27 15:27:00,Resolved,111,Negative,1
7509169,144494,9205159,Wrong Item,2023-06-13 04:48:00,Resolved,9,Negative,1
7509170,133037,9117588,Cancellation,2022-08-02 22:22:00,Resolved,5,Negative,1
7509171,101790,9213014,Account Issue,2024-12-12 23:06:00,Resolved,2,Negative,1
7509172,143212,9247577,Unknown,2023-08-29 09:57:00,Open,21,Positive,1
7509173,106443,9214610,Wrong Item,2022-10-26 21:49:00,Resolved,22,Negative,1
7509174,111829,9195352,Wrong Item,2023-11-08 22:31:00,Open,10,Negative,1
7509175,147853,9240294,Account Issue,2024-10-24 16:29:00,Open,34,Positive,1
7509176,136360,9135910,Product Quality,2024-06-30 16:34:00,Escalated,23,Negative,1
7509177,123796,9064257,Refund,2024-12-05 22:32:00,Resolved,17,Negative,1
7509178,134932,9183481,Account Issue,2024-07-10 19:52:00,Resolved,23,Unknown,1
7509179,106495,9133326,Unknown,2025-02-13 15:08:00,Resolved,11,Neutral,1
7509180,120657,9210850,Refund,2024-07-18 17:05:00,Resolved,51,Positive,1
7509182,140598,9225232,Account Issue,2023-07-29 17:21:00,Escalated,9,Positive,1
7509183,111863,9147681,Cancellation,2022-05-21 14:04:00,Escalated,8,Negative,1
7509184,121298,9179251,Wrong Item,2022-07-17 21:46:00,Resolved,107,Negative,1
7509185,144189,9099380,Technical Support,2023-12-23 17:02:00,Escalated,68,Negative,1
7509186,136202,9051540,Product Quality,2023-11-05 19:28:00,Resolved,5,Positive,1
7509187,131914,9013382,Account Issue,2023-12-27 22:46:00,Resolved,2,Neutral,1
7509188,123302,9040615,Wrong Item,2025-03-02 20:22:00,Escalated,2,Negative,1
7509189,132400,9172022,Unknown,2022-07-17 21:33:00,Escalated,149,Unknown,1
7509190,120310,9200658,Account Issue,2022-05-13 16:58:00,Open,21,Neutral,1
7509192,123056,,Cancellation,2023-11-09 09:03:00,Open,138,Negative,0
7509193,138086,9031895,Refund,2023-06-13 09:07:00,Resolved,69,Neutral,1
7509194,143825,9165562,Refund,2022-05-23 19:57:00,Resolved,125,Unknown,1
7509195,132750,9129600,Wrong Item,2023-05-17 18:36:00,Open,104,Neutral,1
7509196,112369,9071132,Unknown,2022-08-30 14:28:00,Open,67,Negative,1
7509197,122781,9165254,Account Issue,2022-07-03 18:45:00,Open,23,Negative,1
7509198,137599,9080466,Unknown,2024-11-09 09:51:00,Resolved,34,Negative,1
7509199,136616,9188138,Cancellation,2023-07-11 14:37:00,Resolved,137,Negative,1
7509201,107265,9159870,Product Quality,2022-11-19 16:27:00,Resolved,72,Negative,1
7509202,142776,9014979,Technical Support,2025-02-14 16:51:00,Resolved,41,Negative,1
7509203,130684,9037504,Account Issue,2025-03-04 15:10:00,Resolved,30,Neutral,1
7509205,132381,9083744,Payment Issue,2022-07-18 09:48:00,Escalated,40,Negative,1
7509206,120137,9005330,Refund,2025-01-09 12:50:00,Open,48,Negative,1
7509208,130716,9076484,Account Issue,2022-09-07 09:44:00,Escalated,18,Neutral,1
7509209,130553,,Product Quality,2023-03-19 12:00:00,Escalated,91,Negative,0
7509210,112751,9012332,Account Issue,2023-02-02 00:25:00,Resolved,173,Negative,1
7509211,121963,9044618,Unknown,2024-03-04 11:26:00,Closed,5,Neutral,1
7509212,145504,9148416,Payment Issue,2024-09-26 18:15:00,Open,33,Neutral,1
7509213,142672,9210160,Account Issue,2023-10-27 17:20:00,Open,15,Negative,1
7509214,106992,9211501,Payment Issue,2022-08-19 17:06:00,Escalated,51,Negative,1
7509216,134998,9172029,Refund,2023-02-13 13:28:00,Resolved,14,Negative,1
7509217,108333,9019080,Product Quality,2023-04-21 03:18:00,Open,72,Positive,1
7509218,147559,9109164,Payment Issue,2022-01-09 13:32:00,Resolved,98,Negative,1
7509219,135213,9184941,Cancellation,2023-08-04 23:23:00,Resolved,170,Positive,1
7509220,139966,9083934,Account Issue,2023-03-30 05:30:00,Escalated,11,Positive,1
7509221,119577,9091656,Technical Support,2025-03-24 12:55:00,Resolved,30,Positive,1
7509222,133123,9127964,Cancellation,2023-02-28 14:02:00,Escalated,24,Negative,1
7509223,127391,9000372,Account Issue,2024-05-19 14:19:00,Resolved,3,Negative,1
7509224,134768,9145922,Account Issue,2024-12-20 19:07:00,Escalated,18,Neutral,1
7509226,140843,9244244,Return Request,2023-06-06 22:00:00,Resolved,14,Neutral,1
7509228,137039,9102628,Payment Issue,2025-03-04 17:30:00,Escalated,19,Negative,1
7509229,130173,9012151,Unknown,2024-09-16 12:34:00,Resolved,126,Negative,1
7509230,120107,9008926,Refund,2023-12-29 15:09:00,Resolved,29,Negative,1
7509232,149819,9202557,Technical Support,2023-02-11 10:43:00,Resolved,19,Negative,1
7509233,109577,9196526,Account Issue,2025-01-21 10:44:00,Resolved,8,Neutral,1
7509235,113975,,Unknown,2022-03-05 18:37:00,Resolved,39,Neutral,0
7509236,147520,9057290,Wrong Item,2022-12-29 17:35:00,Resolved,17,Neutral,1
7509237,131055,9153031,Delivery Issue,2023-12-23 12:44:00,Resolved,5,Negative,1
7509238,107999,,Delivery Issue,2024-08-11 12:51:00,Resolved,52,Unknown,0
7509239,125483,9226948,Payment Issue,2025-03-09 21:13:00,Escalated,27,Neutral,1
7509240,135574,9040874,Unknown,2022-04-08 17:25:00,Resolved,22,Positive,1
7509241,127096,9086268,Account Issue,2022-06-26 12:54:00,Resolved,131,Neutral,1
7509242,103982,,Cancellation,2023-08-28 22:39:00,Resolved,1,Neutral,0
7509243,123165,9145120,Technical Support,2022-10-30 19:13:00,Resolved,64,Negative,1
7509244,100995,9038639,Cancellation,2022-07-26 20:45:00,Open,18,Neutral,1
7509245,109523,9026868,Return Request,2024-02-24 21:30:00,Resolved,49,Neutral,1
7509246,101112,9110559,Account Issue,2023-09-22 22:08:00,Open,22,Neutral,1
7509248,125114,9032915,Product Quality,2025-02-24 16:03:00,Open,3,Positive,1
7509249,123944,9088061,Wrong Item,2023-03-16 18:48:00,Resolved,18,Negative,1
7509250,111582,9131996,Technical Support,2023-02-04 17:50:00,Open,21,Negative,1
7509251,113223,9031954,Account Issue,2024-01-01 14:35:00,Escalated,6,Neutral,1
7509252,137487,,Product Quality,2022-11-02 19:17:00,Resolved,52,Negative,0
7509253,103753,9109297,Unknown,2023-02-12 08:18:00,Resolved,17,Negative,1
7509254,117464,9064728,Unknown,2023-11-04 19:40:00,Open,81,Negative,1
7509255,101757,9236490,Refund,2022-06-14 07:23:00,Resolved,21,Negative,1
7509256,146444,9015999,Account Issue,2023-12-08 13:06:00,Resolved,152,Negative,1
7509257,105948,9182774,Return Request,2023-02-13 14:14:00,Escalated,5,Neutral,1
7509258,102814,9004388,Payment Issue,2024-10-27 19:38:00,Resolved,56,Negative,1
7509259,133529,9054814,Unknown,2023-01-02 18:42:00,Escalated,6,Positive,1
7509260,132323,9111105,Refund,2024-10-26 16:06:00,Open,63,Negative,1
7509261,125815,,Unknown,2022-10-26 14:30:00,Escalated,113,Neutral,0
7509262,110238,9189732,Refund,2023-03-24 10:36:00,Resolved,3,Negative,1
7509263,108226,9065826,Account Issue,2024-10-11 21:26:00,Resolved,47,Positive,1
7509264,108392,,Payment Issue,2022-07-17 09:08:00,Open,12,Negative,0
7509266,148600,9097916,Unknown,2022-12-13 18:55:00,Open,12,Negative,1
7509267,113637,9247747,Refund,2024-10-27 08:03:00,Resolved,23,Negative,1
7509268,141614,9069835,Unknown,2023-04-14 11:06:00,Resolved,35,Positive,1
7509269,129916,9241427,Refund,2023-07-30 12:39:00,Resolved,45,Negative,1
7509270,111161,9202506,Refund,2025-03-21 13:22:00,Open,14,Negative,1
7509271,142667,9108738,Refund,2024-12-30 06:00:00,Resolved,132,Negative,1
7509273,147820,9228090,Wrong Item,2022-09-25 18:29:00,Resolved,16,Neutral,1
7509274,121171,9009347,Cancellation,2022-02-28 20:29:00,Resolved,14,Positive,1
7509276,102449,9019879,Return Request,2023-10-11 16:51:00,Open,147,Neutral,1
7509278,116890,9199639,Technical Support,2024-03-13 19:11:00,Resolved,65,Positive,1
7509279,122921,,Cancellation,2024-10-15 08:30:00,Resolved,13,Positive,0
7509280,125654,9218837,Technical Support,2023-12-26 17:42:00,Resolved,51,Positive,1
7509281,145265,,Account Issue,2024-05-01 22:36:00,Resolved,16,Neutral,0
7509282,134764,9101457,Account Issue,2024-01-07 22:55:00,Open,45,Negative,1
7509283,121520,,Return Request,2023-12-27 13:29:00,Open,26,Negative,0
7509284,128992,9188339,Technical Support,2022-10-18 20:30:00,Resolved,22,Neutral,1
7509285,103360,9131452,Refund,2022-11-28 05:15:00,Open,25,Positive,1
7509286,144838,9101351,Account Issue,2024-06-23 22:00:00,Open,22,Neutral,1
7509287,126985,,Wrong Item,2023-01-07 12:03:00,Resolved,156,Neutral,0
7509288,111568,9048849,Wrong Item,2024-01-09 05:28:00,Resolved,48,Neutral,1
7509289,125416,9141140,Unknown,2024-10-29 17:04:00,Resolved,24,Unknown,1
7509290,103166,9095363,Wrong Item,2024-10-22 21:28:00,Resolved,52,Negative,1
7509291,145804,9097729,Delivery Issue,2023-12-21 23:36:00,Resolved,7,Positive,1
7509292,122203,9008700,Product Quality,2024-05-19 18:12:00,Resolved,21,Positive,1
7509293,140317,9236554,Refund,2022-12-30 20:06:00,Open,96,Negative,1
7509294,118604,9153564,Technical Support,2024-12-05 08:48:00,Resolved,76,Negative,1
7509295,136596,9032664,Technical Support,2023-09-28 12:32:00,Resolved,22,Unknown,1
7509296,128895,9100175,Unknown,2023-03-20 00:52:00,Resolved,180,Negative,1
7509297,123652,,Cancellation,2024-09-28 18:01:00,Resolved,60,Positive,0
7509299,125318,9070610,Product Quality,2025-01-19 19:51:00,Open,22,Negative,1
7509300,117828,9207830,Technical Support,2024-12-28 18:49:00,Resolved,124,Neutral,1
7509301,111031,9023757,Unknown,2024-06-01 20:24:00,Resolved,67,Positive,1
7509302,106163,9022088,Wrong Item,2023-10-27 18:20:00,Open,11,Negative,1
7509303,128030,9152450,Cancellation,2024-12-22 21:04:00,Resolved,21,Negative,1
7509304,110608,9099091,Technical Support,2024-07-18 01:35:00,Resolved,13,Neutral,1
7509305,135386,9204037,Payment Issue,2023-08-02 03:41:00,Resolved,125,Neutral,1
7509306,117805,9084916,Unknown,2024-06-13 18:11:00,Resolved,128,Neutral,1
7509307,106826,9181134,Account Issue,2024-01-01 09:39:00,Open,62,Neutral,1
7509308,101985,,Delivery Issue,2022-10-12 18:10:00,Resolved,161,Negative,0
7509309,128231,9007599,Refund,2024-08-23 20:41:00,Resolved,46,Negative,1
7509310,108342,9148206,Delivery Issue,2024-10-28 10:43:00,Escalated,22,Negative,1
7509311,125571,9044343,Technical Support,2024-03-18 07:23:00,Resolved,10,Negative,1
7509312,148158,9144008,Unknown,2024-11-19 19:12:00,Escalated,1,Negative,1
7509313,141182,9242184,Wrong Item,2023-12-24 16:47:00,Escalated,35,Unknown,1
7509314,116966,9104281,Cancellation,2022-11-03 22:42:00,Resolved,36,Negative,1
7509315,117887,9010601,Wrong Item,2022-11-21 08:23:00,Open,18,Negative,1
7509316,126014,9167718,Product Quality,2022-01-31 12:12:00,Resolved,6,Negative,1
7509317,127305,9007137,Payment Issue,2024-09-22 08:22:00,Resolved,41,Positive,1
7509318,127121,9043291,Delivery Issue,2022-04-05 22:07:00,Resolved,24,Unknown,1
7509319,140976,9170544,Payment Issue,2022-07-29 23:09:00,Open,172,Neutral,1
